genesymbol,Padj_maxP_BIO2195127_CHX_vs_U1_mut1_100_CHX,dPSI_BIO2195127_CHX_vs_U1_mut1_100_CHX,Padj_maxP_BIO2195127_CHX_vs_U1_mut1_500_CHX,dPSI_BIO2195127_CHX_vs_U1_mut1_500_CHX,Padj_maxP_BIO2195127_CHX_vs_U1_mut2_100_CHX,dPSI_BIO2195127_CHX_vs_U1_mut2_100_CHX,Padj_maxP_BIO2195127_CHX_vs_U1_mut2_500_CHX,dPSI_BIO2195127_CHX_vs_U1_mut2_500_CHX,Padj_maxP_BIO2195127_CHX_vs_U1_WT_100_CHX,dPSI_BIO2195127_CHX_vs_U1_WT_100_CHX,Padj_maxP_BIO2195127_CHX_vs_U1_WT_500_CHX,dPSI_BIO2195127_CHX_vs_U1_WT_500_CHX,Padj_maxP_BIO2195127_EtOH_vs_U1_mut1_100_EtOH,dPSI_BIO2195127_EtOH_vs_U1_mut1_100_EtOH,Padj_maxP_BIO2195127_EtOH_vs_U1_mut1_500_EtOH,dPSI_BIO2195127_EtOH_vs_U1_mut1_500_EtOH,Padj_maxP_BIO2195127_EtOH_vs_U1_mut2_100_EtOH,dPSI_BIO2195127_EtOH_vs_U1_mut2_100_EtOH,Padj_maxP_BIO2195127_EtOH_vs_U1_mut2_500_EtOH,dPSI_BIO2195127_EtOH_vs_U1_mut2_500_EtOH,Padj_maxP_BIO2195127_EtOH_vs_U1_WT_100_EtOH,dPSI_BIO2195127_EtOH_vs_U1_WT_100_EtOH,Padj_maxP_BIO2195127_EtOH_vs_U1_WT_500_EtOH,dPSI_BIO2195127_EtOH_vs_U1_WT_500_EtOH,Padj_maxP_BIO2197294_CHX_vs_U1_mut1_100_CHX,dPSI_BIO2197294_CHX_vs_U1_mut1_100_CHX,Padj_maxP_BIO2197294_CHX_vs_U1_mut1_500_CHX,dPSI_BIO2197294_CHX_vs_U1_mut1_500_CHX,Padj_maxP_BIO2197294_CHX_vs_U1_mut2_100_CHX,dPSI_BIO2197294_CHX_vs_U1_mut2_100_CHX,Padj_maxP_BIO2197294_CHX_vs_U1_mut2_500_CHX,dPSI_BIO2197294_CHX_vs_U1_mut2_500_CHX,Padj_maxP_BIO2197294_CHX_vs_U1_WT_100_CHX,dPSI_BIO2197294_CHX_vs_U1_WT_100_CHX,Padj_maxP_BIO2197294_CHX_vs_U1_WT_500_CHX,dPSI_BIO2197294_CHX_vs_U1_WT_500_CHX,Padj_maxP_BIO2197294_EtOH_vs_U1_mut1_100_EtOH,dPSI_BIO2197294_EtOH_vs_U1_mut1_100_EtOH,Padj_maxP_BIO2197294_EtOH_vs_U1_mut1_500_EtOH,dPSI_BIO2197294_EtOH_vs_U1_mut1_500_EtOH,Padj_maxP_BIO2197294_EtOH_vs_U1_mut2_100_EtOH,dPSI_BIO2197294_EtOH_vs_U1_mut2_100_EtOH,Padj_maxP_BIO2197294_EtOH_vs_U1_mut2_500_EtOH,dPSI_BIO2197294_EtOH_vs_U1_mut2_500_EtOH,Padj_maxP_BIO2197294_EtOH_vs_U1_WT_100_EtOH,dPSI_BIO2197294_EtOH_vs_U1_WT_100_EtOH,Padj_maxP_BIO2197294_EtOH_vs_U1_WT_500_EtOH,dPSI_BIO2197294_EtOH_vs_U1_WT_500_EtOH,Padj_maxP_Branaplam_CHX_vs_U1_mut1_100_CHX,dPSI_Branaplam_CHX_vs_U1_mut1_100_CHX,Padj_maxP_Branaplam_CHX_vs_U1_mut1_500_CHX,dPSI_Branaplam_CHX_vs_U1_mut1_500_CHX,Padj_maxP_Branaplam_CHX_vs_U1_mut2_100_CHX,dPSI_Branaplam_CHX_vs_U1_mut2_100_CHX,Padj_maxP_Branaplam_CHX_vs_U1_mut2_500_CHX,dPSI_Branaplam_CHX_vs_U1_mut2_500_CHX,Padj_maxP_Branaplam_CHX_vs_U1_WT_100_CHX,dPSI_Branaplam_CHX_vs_U1_WT_100_CHX,Padj_maxP_Branaplam_CHX_vs_U1_WT_500_CHX,dPSI_Branaplam_CHX_vs_U1_WT_500_CHX,Padj_maxP_Branaplam_EtOH_vs_U1_mut1_100_EtOH,dPSI_Branaplam_EtOH_vs_U1_mut1_100_EtOH,Padj_maxP_Branaplam_EtOH_vs_U1_mut1_500_EtOH,dPSI_Branaplam_EtOH_vs_U1_mut1_500_EtOH,Padj_maxP_Branaplam_EtOH_vs_U1_mut2_100_EtOH,dPSI_Branaplam_EtOH_vs_U1_mut2_100_EtOH,Padj_maxP_Branaplam_EtOH_vs_U1_mut2_500_EtOH,dPSI_Branaplam_EtOH_vs_U1_mut2_500_EtOH,Padj_maxP_Branaplam_EtOH_vs_U1_WT_100_EtOH,dPSI_Branaplam_EtOH_vs_U1_WT_100_EtOH,Padj_maxP_Branaplam_EtOH_vs_U1_WT_500_EtOH,dPSI_Branaplam_EtOH_vs_U1_WT_500_EtOH,Padj_maxP_U1_mut1_100_CHX_vs_U1_WT_100_CHX,dPSI_U1_mut1_100_CHX_vs_U1_WT_100_CHX,Padj_maxP_U1_mut1_100_CHX_vs_U1_WT_100_EtOH,dPSI_U1_mut1_100_CHX_vs_U1_WT_100_EtOH,Padj_maxP_U1_mut1_100_EtOH_vs_U1_WT_100_EtOH,dPSI_U1_mut1_100_EtOH_vs_U1_WT_100_EtOH,Padj_maxP_U1_mut1_500_CHX_vs_U1_WT_500_CHX,dPSI_U1_mut1_500_CHX_vs_U1_WT_500_CHX,Padj_maxP_U1_mut1_500_CHX_vs_U1_WT_500_EtOH,dPSI_U1_mut1_500_CHX_vs_U1_WT_500_EtOH,Padj_maxP_U1_mut1_500_EtOH_vs_U1_WT_500_EtOH,dPSI_U1_mut1_500_EtOH_vs_U1_WT_500_EtOH,Padj_maxP_U1_mut2_100_CHX_vs_U1_WT_100_CHX,dPSI_U1_mut2_100_CHX_vs_U1_WT_100_CHX,Padj_maxP_U1_mut2_100_CHX_vs_U1_WT_100_EtOH,dPSI_U1_mut2_100_CHX_vs_U1_WT_100_EtOH,Padj_maxP_U1_mut2_100_EtOH_vs_U1_WT_100_EtOH,dPSI_U1_mut2_100_EtOH_vs_U1_WT_100_EtOH,Padj_maxP_U1_mut2_500_CHX_vs_U1_WT_500_CHX,dPSI_U1_mut2_500_CHX_vs_U1_WT_500_CHX,Padj_maxP_U1_mut2_500_CHX_vs_U1_WT_500_EtOH,dPSI_U1_mut2_500_CHX_vs_U1_WT_500_EtOH,Padj_maxP_U1_mut2_500_EtOH_vs_U1_WT_500_EtOH,dPSI_U1_mut2_500_EtOH_vs_U1_WT_500_EtOH,Padj_maxP_U1_WT_500_BIO2197294_vs_BIO2197294_EtOH,dPSI_U1_WT_500_BIO2197294_vs_BIO2197294_EtOH,Padj_maxP_U1_WT_500_BIO2197294_vs_U1_WT_500_EtOH,dPSI_U1_WT_500_BIO2197294_vs_U1_WT_500_EtOH,Padj_maxP_U1_WT_500_Branaplam_vs_Branaplam_EtOH,dPSI_U1_WT_500_Branaplam_vs_Branaplam_EtOH,Padj_maxP_U1_WT_500_Branaplam_vs_U1_WT_500_EtOH,dPSI_U1_WT_500_Branaplam_vs_U1_WT_500_EtOH
METTL25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000509252519664068,-0.260395388882101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.91464705250045e-05,-0.300111210485293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MFSD11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000204046565800265,0.25100882258512,NA,NA,NA,NA,0.00102782597608389,0.272038330790628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MFSD4B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0132634582731,-0.256488241773133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MGA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.34753657971644e-07,-0.252697058108961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIA3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3216567592849e-06,-0.278234326147365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MICA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00248226188099769,-0.268049852812983,NA,NA,NA,NA,0.000262304610903673,0.282703593984011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MICAL1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00573606667015863,-0.308981486476009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0169074113572141,0.295936065499709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00244278952670379,0.347517483315342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIGA1,NA,NA,NA,NA,NA,NA,4.13369276471097e-05,0.383486322069004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2389826298696e-05,0.384830071425017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.46268988092348e-06,-0.382020755647802,4.84772827886702e-08,0.277407802771868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIGA2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00138985283061703,-0.277145970499203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000950836464050332,-0.264731603363012,NA,NA,NA,NA,0.000697038067155284,-0.30430355868459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MINAR1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0258137899243828,-0.343535292498017,NA,NA,NA,NA
MINPP1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.90508939787207e-06,-0.265882377052075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MITD1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.10025977163136e-06,-0.3006010595379,NA,NA,NA,NA,1.27207941191071e-07,-0.283509579965598,NA,NA,NA,NA,1.19902581685867e-07,-0.258584326679007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MKLN1-AS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0290227779190132,0.268671261375269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLH1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.039250864805032,0.289755755465447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLLT10,5.66563074296634e-06,-0.446935334992061,NA,NA,2.55968487730137e-07,0.291763899458199,0.0167811324001135,0.331575015634084,3.36522779277115e-06,0.28831245999304,7.43365826235388e-07,0.289575437871693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.69194813751249e-06,-0.375420348549403,NA,NA,5.7398782479264e-08,-0.437721229221676,0.0272059597967533,0.280115820216453,1.59350966189276e-06,-0.432260432105336,1.39573981538596e-07,-0.435260155780755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.66803013257458e-07,-0.384821606839911,NA,NA,1.22154435817495e-08,0.272374738894569,0.0194766589334007,0.300914243714372,3.60396806374623e-07,0.268959197889438,3.30920525761979e-08,0.269997114212146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6382791418232e-06,-0.340223048015921,3.51849426306264e-07,-0.3426597069962,NA,NA,NA,NA,1.01188843681745e-06,-0.321351999361422,NA,NA,NA,NA,1.61286567829839e-07,0.277052747304456,NA,NA,0.00397461119494031,-0.297059293760737,0.000155377380726806,-0.400537579568157,NA,NA,NA,NA
MLLT6,NA,NA,NA,NA,NA,NA,0.000590677481875897,0.264882396013675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000457899332276484,0.270457249497377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000128502997396043,0.272587897041181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000189307361852009,-0.267472933917857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLXIPL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0117229065053083,0.28726311959976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MMP17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00328574845784201,0.365412738075612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00106735673529786,0.442919354625262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MMP25-AS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00561625400614795,0.317946330791219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MMS22L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.17753448047068e-07,-0.295570895861827,NA,NA,3.43123328874856e-08,-0.254860928064456,NA,NA,NA,NA,NA,NA,3.65480768551566e-07,-0.289900342688574,NA,NA,NA,NA,1.327763564735e-06,0.253946703282847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0101766599042367,0.313068986592564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000129349375895827,0.31064941562072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00143981278734908,0.284830155907361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MOV10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.13145730233833e-07,-0.29162117425739,NA,NA,NA,NA,1.28581973408234e-09,-0.353268482740109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11941890928495e-08,-0.2920297937199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MPC1,2.2870890776754e-06,-0.833888210580014,NA,NA,NA,NA,2.00486420471503e-07,0.267892959876675,NA,NA,5.24861775009134e-06,0.413523407034191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00224527255110641,0.301762197252985,NA,NA,0.00315042910541679,0.309353444797355,NA,NA,0.0118677842289815,0.293031582425378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.13918265324247e-05,0.431114453109346,NA,NA,NA,NA,3.47629863209471e-05,0.446805622493176,NA,NA,2.63970902581735e-05,0.436330583292654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.75154007632526e-08,0.394423578833616,0.000446292851272681,0.304769906803246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0378835462203019,0.390887667204855,NA,NA,NA,NA,NA,NA
MPPE1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0046358475282036,-0.320530507762225,NA,NA,NA,NA,0.000187176192946321,-0.276377604745479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MPPED2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00627189891573843,-0.258270803216462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MRPL39,NA,NA,3.74903769789751e-13,0.554948923047393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.02458240037997e-15,0.541769903952404,NA,NA,NA,NA,NA,NA,NA,NA,5.21802958472619e-10,0.274660173145597,2.53003367984002e-14,0.608861177581657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.94365172472605e-14,0.598827867957584,NA,NA,NA,NA,NA,NA,NA,NA,1.65504553453563e-08,0.26796189161806,9.8927208123188e-13,0.602176906483602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.49890249449225e-14,0.598528713228086,NA,NA,NA,NA,NA,NA,NA,NA,3.3488318604557e-10,-0.295703629994675,1.29161953351492e-11,-0.295149296154225,1.21376909788524e-10,-0.265380087510223,1.84826926867505e-13,0.285305567084313,3.68723563962109e-14,0.28522960108109,3.40274153781729e-15,0.280340348590587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MRPS27,NA,NA,NA,NA,NA,NA,4.07074853346817e-06,0.40696470863775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000122196665021183,0.39925641195865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.10394572392543e-06,0.554753595826573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.43526434362308e-06,0.458627443190437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.48275811908276e-05,0.615257725787485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MRPS31P5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0329550748162341,0.40789774280819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0317680040924791,0.265101086016688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
