UniqueID,Gene.Name,U1-WT-500-BIO2197294_vs_DMSO_logFC,P.Value.x,Adj.P.Value.x,U1-WT-500-BIO2197294_vs_WT-500_logFC,P.Value.y,Adj.P.Value.y,U1-WT-500-Branaplam_vs_DMSO_logFC,P.Value.x.1,Adj.P.Value.x.1,U1-WT-500-Branaplam_vs_WT-500_logFC,P.Value.y.1,Adj.P.Value.y.1
ENSG00000265939.1,UBE2CP2,NA,NA,NA,0.203204190013554,0.153804199123503,0.479530948682805,NA,NA,NA,NA,NA,NA
ENSG00000266495.1,AC011731.1,NA,NA,NA,-0.212019794534608,0.303846277017626,0.763231026976491,NA,NA,NA,NA,NA,NA
ENSG00000134765.10,DSC1,NA,NA,NA,0.24820019623306,0.157440377792525,0.487301065128057,NA,NA,NA,NA,NA,NA
ENSG00000263917.1,AC011825.3,NA,NA,NA,0.0403002834054356,0.0298604591769398,0.138824078743532,NA,NA,NA,NA,NA,NA
ENSG00000166960.16,CCDC178,NA,NA,NA,0.281714351613954,0.416684041210657,0.928817033409536,NA,NA,NA,NA,NA,NA
ENSG00000186812.13,ZNF397,NA,NA,NA,0.424559583825732,0.0111068208878985,0.0628773554885183,NA,NA,NA,NA,NA,NA
ENSG00000267397.1,AC090229.1,NA,NA,NA,-0.307485846657382,0.343322332701361,0.823850907775032,NA,NA,NA,NA,NA,NA
ENSG00000278986.1,AC091060.1,NA,NA,NA,0.365299989174833,0.225386583748755,0.628033512060219,NA,NA,NA,NA,NA,NA
ENSG00000267707.2,AC015961.2,NA,NA,NA,0.251772609965909,0.379791038868315,0.876414356428124,NA,NA,NA,NA,NA,NA
ENSG00000267413.1,LINC01901,NA,NA,NA,-0.312107553241243,0.263626335821821,0.697974452622661,NA,NA,NA,NA,NA,NA
ENSG00000267313.7,AC021504.1,NA,NA,NA,0.297154974381611,0.340497238038259,0.820653960280957,NA,NA,NA,NA,NA,NA
ENSG00000267293.1,AC012569.1,NA,NA,NA,-0.137839080023421,0.307456977005897,0.768018576013632,NA,NA,NA,NA,NA,NA
ENSG00000274776.1,AC090241.3,NA,NA,NA,0.278685473736618,0.355016386863462,0.8411008447717,NA,NA,NA,NA,NA,NA
ENSG00000267156.1,TPMTP1,NA,NA,NA,0.111768614088499,0.385372205786777,0.883713856560922,NA,NA,NA,NA,NA,NA
ENSG00000134042.13,MRO,NA,NA,NA,-0.546090069017857,0.0140124185987127,0.0756623684009899,NA,NA,NA,NA,NA,NA
ENSG00000082212.13,ME2,NA,NA,NA,-0.244900650408853,0.458707540991986,0.983278066328136,NA,NA,NA,NA,NA,NA
ENSG00000264350.1,SNRPGP2,NA,NA,NA,-0.418622718716521,0.149330560855595,0.470062289720568,NA,NA,NA,NA,NA,NA
ENSG00000278703.1,AC100847.1,NA,NA,NA,0.204511856398815,0.438965675513185,0.955465589123183,NA,NA,NA,NA,NA,NA
ENSG00000267215.2,AC040963.1,NA,NA,NA,0.166613722440345,0.325000406054238,0.796864253886995,NA,NA,NA,NA,NA,NA
ENSG00000166479.10,TMX3,NA,NA,NA,0.261491149187007,0.263992713097739,0.698314065212914,NA,NA,NA,NA,NA,NA
ENSG00000278971.1,AC091305.1,NA,NA,NA,-0.0977615273410782,0.371280681263253,0.863503931204203,NA,NA,NA,NA,NA,NA
ENSG00000275763.3,ZNF516-DT,NA,NA,NA,0.28610124082635,0.401278382228064,0.90688268971934,NA,NA,NA,NA,NA,NA
ENSG00000130856.16,ZNF236,NA,NA,NA,0.328669279067394,0.0491519606071727,0.204829656114568,NA,NA,NA,NA,NA,NA
ENSG00000197971.16,MBP,NA,NA,NA,0.273009086025064,0.439171631291264,0.955729588204317,NA,NA,NA,NA,NA,NA
ENSG00000141759.15,TXNL4A,NA,NA,NA,-0.253144879993987,0.204061326063038,0.584927437430059,NA,NA,NA,NA,NA,NA
ENSG00000278000.1,AC139100.2,NA,NA,NA,0.185092347375464,0.423121459205435,0.936540319357429,NA,NA,NA,NA,NA,NA
ENSG00000099866.15,MADCAM1,NA,NA,NA,-0.223118198668139,0.41483556043471,0.92625137101909,NA,NA,NA,NA,NA,NA
ENSG00000099804.9,CDC34,NA,NA,NA,-0.269471789150618,0.268639673928053,0.706824239070796,NA,NA,NA,NA,NA,NA
ENSG00000116032.5,GRIN3B,NA,NA,NA,0.146557262437035,0.338209443297568,0.816942361696551,NA,NA,NA,NA,NA,NA
ENSG00000064666.15,CNN2,NA,NA,NA,-0.587692122137836,0.000459006031898934,0.00453501977074412,NA,NA,NA,NA,NA,NA
ENSG00000099817.12,POLR2E,NA,NA,NA,-0.359068719537501,0.0312713156254152,0.143960281720916,NA,NA,NA,NA,NA,NA
ENSG00000267493.4,CIRBP-AS1,NA,NA,NA,-0.270652944948318,0.458742743995462,0.983278066328136,NA,NA,NA,NA,NA,NA
ENSG00000228300.14,FAM174C,NA,NA,NA,-0.268106100233704,0.352228287320396,0.837164398185203,NA,NA,NA,NA,NA,NA
ENSG00000267317.2,AC027307.2,NA,NA,NA,NA,NA,NA,-0.43160645039736,0.0156553641367114,0.963586207748927,NA,NA,NA
ENSG00000127540.12,UQCR11,NA,NA,NA,-0.327653824855871,0.0555116215401784,0.224633512796392,NA,NA,NA,NA,NA,NA
ENSG00000071564.17,TCF3,NA,NA,NA,-0.379167027794215,0.0234179450301554,0.114543131732245,NA,NA,NA,NA,NA,NA
ENSG00000130270.16,ATP8B3,NA,NA,NA,0.514450796417705,0.045737664810522,0.19416576170785,NA,NA,NA,NA,NA,NA
ENSG00000227500.10,SCAMP4,NA,NA,NA,-0.269402199463272,0.25999746954275,0.690553279105544,NA,NA,NA,NA,NA,NA
ENSG00000099875.14,MKNK2,NA,NA,NA,-0.424094340709452,0.0130166438053806,0.0713466324596102,NA,NA,NA,NA,NA,NA
ENSG00000104899.8,AMH,NA,NA,NA,0.4546060192885,0.0714115545869232,0.273298399110761,NA,NA,NA,NA,NA,NA
ENSG00000167476.10,JSRP1,NA,NA,NA,-0.37302685244195,0.21518866758121,0.607718208570602,NA,NA,NA,NA,NA,NA
ENSG00000104904.12,OAZ1,NA,NA,NA,-0.381221809524866,0.0133012937701553,0.0726215255513971,NA,NA,NA,NA,NA,NA
ENSG00000130332.15,LSM7,NA,NA,NA,-0.364282250823317,0.00506420001501315,0.0329194873420492,NA,NA,NA,NA,NA,NA
ENSG00000005206.17,SPPL2B,NA,NA,NA,0.377934020240119,0.0719170498114865,0.274627759902591,NA,NA,NA,NA,NA,NA
ENSG00000099800.8,TIMM13,NA,NA,NA,-0.307742070887003,0.141484488915029,0.45153432594652,NA,NA,NA,NA,NA,NA
ENSG00000065717.15,TLE2,NA,NA,NA,-0.313172839336581,0.23121440008477,0.6390666376486,NA,NA,NA,NA,NA,NA
ENSG00000267469.1,AC005944.1,NA,NA,NA,-1.94431995795422,0.00114621668729614,0.00978336027689894,NA,NA,NA,NA,NA,NA
ENSG00000060558.4,GNA15,NA,NA,NA,0.350544878656106,0.109853726161465,0.37519783991244,NA,NA,NA,NA,NA,NA
ENSG00000161082.13,CELF5,NA,NA,NA,0.453240550812871,0.0331090133074725,0.150214848157054,NA,NA,NA,NA,NA,NA
ENSG00000267436.1,AC005786.3,NA,NA,NA,-0.178568796988453,0.432552072287682,0.949008317197931,NA,NA,NA,NA,NA,NA
ENSG00000183617.5,MRPL54,NA,NA,NA,-0.400106536443221,0.000986059043431344,0.00870646661887857,NA,NA,NA,NA,NA,NA
ENSG00000077009.13,NMRK2,NA,NA,NA,-0.299910499872498,0.225847215236955,0.628773798395546,NA,NA,NA,NA,NA,NA
ENSG00000280247.1,AC005578.1,NA,NA,NA,-0.129209779402798,0.461228935156415,0.98594953148346,NA,NA,NA,NA,NA,NA
ENSG00000105248.16,YJU2,NA,NA,NA,-0.389190028045143,0.0239076412052866,0.116448523808101,NA,NA,NA,NA,NA,NA
ENSG00000141985.9,SH3GL1,NA,NA,NA,-0.3537762278515,0.0151409180358239,0.080580237052513,NA,NA,NA,NA,NA,NA
ENSG00000167674.15,HDGFL2,NA,NA,NA,-0.247190053013558,0.304716714467351,0.764306028579348,NA,NA,NA,NA,NA,NA
ENSG00000074842.8,MYDGF,NA,NA,NA,-0.35744061067934,0.0625027791356261,0.247207908508391,NA,NA,NA,NA,NA,NA
ENSG00000233270.1,SNRPEP4,NA,NA,NA,-0.388082670982443,0.115570464155147,0.389595161828668,NA,NA,NA,NA,NA,NA
ENSG00000167733.13,HSD11B1L,NA,NA,NA,-0.283158784672533,0.385124988653209,0.883532592212529,NA,NA,NA,NA,NA,NA
ENSG00000267740.5,AC024592.3,NA,NA,NA,-0.386328568373295,0.184179836366846,0.543748396210004,NA,NA,NA,NA,NA,NA
ENSG00000087903.13,RFX2,NA,NA,NA,0.357879571895238,0.0300897219824511,0.139717310463969,NA,NA,NA,NA,NA,NA
ENSG00000125656.11,CLPP,NA,NA,NA,-0.417858511267253,0.00427478490102169,0.0287198285181835,NA,NA,NA,NA,NA,NA
ENSG00000125650.4,PSPN,NA,NA,NA,NA,NA,NA,0.682658475437812,0.000265845963321422,0.0811045738911407,NA,NA,NA
ENSG00000088247.17,KHSRP,NA,NA,NA,-0.279915599998111,0.172813106368083,0.520178973267005,NA,NA,NA,NA,NA,NA
ENSG00000130545.16,CRB3,NA,NA,NA,0.232236439036233,0.324763776097028,0.796422660131056,NA,NA,NA,NA,NA,NA
ENSG00000174837.15,ADGRE1,NA,NA,NA,0.409665798206295,0.151511587925495,0.474677436720229,NA,NA,NA,NA,NA,NA
ENSG00000104880.18,ARHGEF18,NA,NA,NA,-0.240075719892232,0.44736231542325,0.966658846955904,NA,NA,NA,NA,NA,NA
ENSG00000268204.1,AC008763.1,NA,NA,NA,1.41893536415614,0.0248185881510698,0.11990251360979,-0.015694905345088,0.00349897625915494,0.461946713606327,NA,NA,NA
ENSG00000066044.15,ELAVL1,NA,NA,NA,-0.302571945818294,0.0833128757320124,0.305411397682507,NA,NA,NA,NA,NA,NA
ENSG00000090661.12,CERS4,NA,NA,NA,-0.273851567687998,0.327450025074693,0.800401880260532,NA,NA,NA,NA,NA,NA
ENSG00000099783.12,HNRNPM,NA,NA,NA,-0.262142578750903,0.273096832160175,0.71417051811052,NA,NA,NA,NA,NA,NA
ENSG00000270011.7,ZNF559-ZNF177,NA,NA,NA,0.299048454041756,0.362419990988367,0.851847341650533,NA,NA,NA,NA,NA,NA
ENSG00000127445.14,PIN1,NA,NA,NA,-0.338300523772145,0.0505538693635742,0.208800613749003,NA,NA,NA,NA,NA,NA
ENSG00000243207.6,PPAN-P2RY11,NA,NA,NA,0.367069147466867,0.224947632833617,0.627228406849198,NA,NA,NA,NA,NA,NA
ENSG00000130811.12,EIF3G,NA,NA,NA,-0.258636112673614,0.201265992488922,0.579637842381668,NA,NA,NA,NA,NA,NA
ENSG00000130816.16,DNMT1,NA,NA,NA,0.271141938587944,0.137708713130819,0.44261274311523,NA,NA,NA,NA,NA,NA
ENSG00000105364.14,MRPL4,NA,NA,NA,-0.264852557015652,0.297503465676194,0.752998844095396,NA,NA,NA,NA,NA,NA
ENSG00000267105.1,AC011511.3,NA,NA,NA,-0.14739519681805,0.404518132124299,0.911144502727544,NA,NA,NA,NA,NA,NA
ENSG00000105401.9,CDC37,NA,NA,NA,-0.298837567860064,0.099821477628549,0.34947882545035,NA,NA,NA,NA,NA,NA
ENSG00000065989.16,PDE4A,NA,NA,NA,-0.290825002618493,0.289640331621248,0.739529532535773,NA,NA,NA,NA,NA,NA
ENSG00000129354.11,AP1M2,NA,NA,NA,-0.251841579143926,0.209260963404504,0.595371834885958,NA,NA,NA,NA,NA,NA
ENSG00000129351.17,ILF3,NA,NA,NA,-0.23583467506262,0.433413625729955,0.94948262853348,NA,NA,NA,NA,NA,NA
ENSG00000267544.1,AC007229.1,NA,NA,NA,0.340322042030426,0.0554678246949118,0.22453677789355,NA,NA,NA,NA,NA,NA
ENSG00000142453.12,CARM1,NA,NA,NA,-0.24304969447651,0.349567015307472,0.833878374638787,NA,NA,NA,NA,NA,NA
ENSG00000173928.4,SWSAP1,NA,NA,NA,-0.406511612349564,0.0785691912740047,0.292557819924448,NA,NA,NA,NA,NA,NA
ENSG00000130159.14,ECSIT,NA,NA,NA,-0.26788973866835,0.222455021075085,0.622168552501378,NA,NA,NA,NA,NA,NA
ENSG00000213297.8,ZNF625-ZNF20,NA,NA,NA,0.0365525219955355,0.394393800596294,0.896389252216041,NA,NA,NA,NA,NA,NA
ENSG00000123144.11,TRIR,NA,NA,NA,-0.321596497665179,0.0155160114009463,0.0822445854638199,NA,NA,NA,NA,NA,NA
ENSG00000198356.12,GET3,NA,NA,NA,-0.378612118118551,0.00628565993789427,0.0392653732036251,NA,NA,NA,NA,NA,NA
ENSG00000267062.1,AC018761.2,NA,NA,NA,-0.527425441950563,0.0878349580672791,0.316984027737367,NA,NA,NA,NA,NA,NA
ENSG00000105613.10,MAST1,NA,NA,NA,0.322588387179935,0.198198168796043,0.573362616445345,NA,NA,NA,NA,NA,NA
ENSG00000105610.6,KLF1,NA,NA,NA,0.0748892258562731,0.387791056978784,0.886469309675277,NA,NA,NA,NA,NA,NA
ENSG00000240616.1,RPS6P25,NA,NA,NA,0.451260801183281,0.135301757277688,0.437555145724263,NA,NA,NA,NA,NA,NA
ENSG00000267458.1,AC092069.1,NA,NA,NA,-0.183591933226877,0.382140643755665,0.879250629171208,NA,NA,NA,NA,NA,NA
ENSG00000179271.3,GADD45GIP1,NA,NA,NA,-0.449273343417848,0.00107525052535648,0.00932214126745308,NA,NA,NA,NA,NA,NA
ENSG00000266897.1,AC005546.1,NA,NA,NA,-0.0798115331625273,0.414727120715226,0.92610083850316,NA,NA,NA,NA,NA,NA
ENSG00000104915.15,STX10,NA,NA,NA,-0.377989633029435,0.00719512372692019,0.0437011335106134,NA,NA,NA,NA,NA,NA
ENSG00000104979.9,C19orf53,NA,NA,NA,-0.402923557613215,1.38511540842238e-05,0.000223359753289597,NA,NA,NA,NA,NA,NA
ENSG00000267519.6,AC020916.1,NA,NA,NA,-0.281761967337543,0.259716582332472,0.689969588460565,NA,NA,NA,NA,NA,NA
ENSG00000072062.14,PRKACA,NA,NA,NA,-0.233693158537561,0.460690732146977,0.98566774256735,NA,NA,NA,NA,NA,NA
ENSG00000267147.2,LINC01842,NA,NA,NA,-0.324217446071034,0.134691929329414,0.436145294971436,NA,NA,NA,NA,NA,NA
ENSG00000267474.1,AC008569.2,NA,NA,NA,0.105991703404802,0.417072127661637,0.929223364658949,NA,NA,NA,NA,NA,NA
ENSG00000123159.16,GIPC1,NA,NA,NA,-0.435112617518848,0.00145329097043586,0.0119229039994651,NA,NA,NA,NA,NA,NA
ENSG00000224543.4,SNRPGP15,NA,NA,NA,-0.322221682108199,0.294800238728445,0.748555864304733,NA,NA,NA,NA,NA,NA
ENSG00000127507.18,ADGRE2,NA,NA,NA,0.843421210196791,0.00300180522948199,0.0216054851243893,NA,NA,NA,NA,NA,NA
ENSG00000105137.13,SYDE1,NA,NA,NA,-0.320555241575971,0.139662779131874,0.447301305388168,NA,NA,NA,NA,NA,NA
ENSG00000269243.1,AC008894.2,NA,NA,NA,-0.290050154169445,0.284197494950685,0.731923642026771,NA,NA,NA,NA,NA,NA
ENSG00000127528.6,KLF2,NA,NA,NA,-0.27237709756906,0.446449163996125,0.96551741798798,NA,NA,NA,NA,NA,NA
ENSG00000280332.1,AC020917.4,NA,NA,NA,0.307118248807488,0.276938714508933,0.72037889373818,NA,NA,NA,NA,NA,NA
ENSG00000269058.6,CALR3,NA,NA,NA,0.59374038555594,0.0663015722464867,0.258474235026193,NA,NA,NA,NA,NA,NA
ENSG00000105393.16,BABAM1,NA,NA,NA,-0.305607781836721,0.0291162562348781,0.136121060418018,NA,NA,NA,NA,NA,NA
ENSG00000130312.6,MRPL34,NA,NA,NA,-0.328516489677631,0.042542486313366,0.183535098607023,NA,NA,NA,NA,NA,NA
ENSG00000282851.2,BISPR,NA,NA,NA,-0.239617354892683,0.352334443069618,0.837294988077862,NA,NA,NA,NA,NA,NA
ENSG00000141971.13,MVB12A,NA,NA,NA,-0.323225197390443,0.0995938003591509,0.349135036786986,NA,NA,NA,NA,NA,NA
ENSG00000130313.7,PGLS,NA,NA,NA,-0.338715753188738,0.0877529184221166,0.316774845906253,NA,NA,NA,NA,NA,NA
ENSG00000167483.18,NIBAN3,NA,NA,NA,0.274431684095998,0.232070607614192,0.640413890416574,NA,NA,NA,NA,NA,NA
ENSG00000007080.11,CCDC124,NA,NA,NA,-0.430424260953351,0.000973879485747119,0.00861401784232939,NA,NA,NA,NA,NA,NA
ENSG00000130511.16,SSBP4,NA,NA,NA,-0.295208234049361,0.179965124859517,0.534802245469061,NA,NA,NA,NA,NA,NA
ENSG00000105655.19,ISYNA1,NA,NA,NA,-0.339800998581648,0.0738962352136053,0.280053954370044,NA,NA,NA,NA,NA,NA
ENSG00000105700.11,KXD1,NA,NA,NA,-0.321687888131278,0.0175187995364548,0.090608114166095,NA,NA,NA,NA,NA,NA
ENSG00000105671.12,DDX49,NA,NA,NA,-0.242566972244052,0.379297861573763,0.875997039307156,NA,NA,NA,NA,NA,NA
ENSG00000181035.14,SLC25A42,NA,NA,NA,0.464608327857296,0.0025595091033965,0.0190327659809879,NA,NA,NA,NA,NA,NA
ENSG00000213996.13,TM6SF2,NA,NA,NA,0.785607964802573,0.025929004082075,0.124098621190783,NA,NA,NA,NA,NA,NA
ENSG00000250067.12,YJEFN3,NA,NA,NA,0.410387303008868,0.164933100257116,0.503519901474599,NA,NA,NA,NA,NA,NA
ENSG00000267419.2,ZNF56,NA,NA,NA,0.274214094512102,0.407387441360273,0.915233244715844,NA,NA,NA,NA,NA,NA
ENSG00000267383.7,AC011447.3,NA,NA,NA,-0.24244422315021,0.314707525527802,0.77903915529777,NA,NA,NA,NA,NA,NA
ENSG00000280079.1,AC011447.7,NA,NA,NA,0.137653671462744,0.345747536554698,0.827740868002001,NA,NA,NA,NA,NA,NA
ENSG00000237440.9,ZNF737,NA,NA,NA,0.292675862774839,0.301141697418095,0.758430941645572,NA,NA,NA,NA,NA,NA
ENSG00000160352.16,ZNF714,NA,NA,NA,0.284063768619559,0.170710556810467,0.516125731429399,NA,NA,NA,NA,NA,NA
ENSG00000268357.1,VN1R81P,NA,NA,NA,-0.283837751732245,0.20548473888197,0.58779683224446,NA,NA,NA,NA,NA,NA
ENSG00000213976.4,AC010615.1,NA,NA,NA,0.43185965853159,0.0666734190841112,0.259699639275862,NA,NA,NA,NA,NA,NA
ENSG00000268117.1,VN1R84P,NA,NA,NA,0.0748960851740534,0.387330831524971,0.885865753470545,NA,NA,NA,NA,NA,NA
ENSG00000283201.1,AC092329.3,NA,NA,NA,0.152109444746011,0.00158077831434929,0.012719924809833,NA,NA,NA,0.00330531281639909,0.0029645888992248,0.929918385493203
ENSG00000284428.1,AC092329.4,NA,NA,NA,0.339389709957101,0.122653629541724,0.406671807979729,NA,NA,NA,NA,NA,NA
ENSG00000279425.1,AC092279.2,NA,NA,NA,0.159381290331654,0.467281677520655,0.99324921016922,NA,NA,NA,NA,NA,NA
ENSG00000169021.6,UQCRFS1,NA,NA,NA,-0.27708104165085,0.144076629979557,0.457690787737153,NA,NA,NA,NA,NA,NA
ENSG00000166289.6,PLEKHF1,NA,NA,NA,-0.410163983975232,0.0507165090312199,0.20939574028691,NA,NA,NA,NA,NA,NA
ENSG00000266910.2,AC008507.1,NA,NA,NA,0.186166381251707,0.278537702909837,0.72303865481114,NA,NA,NA,NA,NA,NA
ENSG00000105185.12,PDCD5,NA,NA,NA,-0.423474719919891,0.00102702777351145,0.0089896985486208,NA,NA,NA,NA,NA,NA
ENSG00000273420.1,AC008738.7,NA,NA,NA,-0.76637023754914,0.0228365720861654,0.112469121164326,NA,NA,NA,NA,NA,NA
ENSG00000166398.13,KIAA0355,NA,NA,NA,0.293145683944588,0.0871767443548298,0.315112113204587,NA,NA,NA,NA,NA,NA
ENSG00000089335.21,ZNF302,NA,NA,NA,0.476579283076793,0.000422569524367876,0.00422869219066009,NA,NA,NA,NA,NA,NA
ENSG00000153896.19,ZNF599,NA,NA,NA,0.321648311161797,0.11970042008997,0.40023055153305,NA,NA,NA,NA,NA,NA
ENSG00000271109.2,AC008555.4,NA,NA,NA,-0.275482919992793,0.363211190681331,0.852600308947283,NA,NA,NA,NA,NA,NA
ENSG00000105698.16,USF2,NA,NA,NA,-0.252453666650243,0.222126349785845,0.621711439717982,NA,NA,NA,NA,NA,NA
ENSG00000105677.12,TMEM147,NA,NA,NA,-0.356100636497979,0.0336277630033777,0.152079402556942,NA,NA,NA,NA,NA,NA
ENSG00000126246.10,IGFLR1,NA,NA,NA,-0.29401003861243,0.351241518908664,0.836055214439257,NA,NA,NA,NA,NA,NA
ENSG00000167595.15,PROSER3,NA,NA,NA,0.387220397829199,0.0144216383357351,0.0774275641064343,NA,NA,NA,NA,NA,NA
ENSG00000126259.19,KIRREL2,NA,NA,NA,0.137641637717524,0.463276108684086,0.988299069886805,NA,NA,NA,NA,NA,NA
ENSG00000248101.2,AC002116.1,NA,NA,NA,0.0439581705056726,0.359399791362669,0.847838003114275,NA,NA,NA,NA,NA,NA
ENSG00000267698.1,AC002116.2,NA,NA,NA,0.379615321289499,0.160251161101572,0.493228386234368,NA,NA,NA,NA,NA,NA
ENSG00000167635.11,ZNF146,NA,NA,NA,0.269544969310674,0.192292229746917,0.561384893154842,NA,NA,NA,NA,NA,NA
ENSG00000276846.1,AC016590.3,NA,NA,NA,0.126461679447571,0.422216799533291,0.935443123333178,NA,NA,NA,NA,NA,NA
ENSG00000188227.13,ZNF793,NA,NA,NA,0.727557528594956,8.26865733389538e-05,0.00103592235277482,NA,NA,NA,NA,NA,NA
ENSG00000189144.13,ZNF573,NA,NA,NA,0.492547152765209,0.0191336006035009,0.0973493866386989,NA,NA,NA,NA,NA,NA
ENSG00000267422.1,AC016582.2,NA,NA,NA,0.573007899445461,0.0678879327019999,0.263123209282863,NA,NA,NA,NA,NA,NA
ENSG00000099341.11,PSMD8,NA,NA,NA,-0.371424739619721,0.00116333022239624,0.0099106955097425,NA,NA,NA,NA,NA,NA
ENSG00000130402.12,ACTN4,NA,NA,NA,-0.235309484969327,0.470114385623568,0.997022298716549,NA,NA,NA,NA,NA,NA
ENSG00000068903.20,SIRT2,NA,NA,NA,-0.256964354909843,0.355914509595531,0.842521334657514,NA,NA,NA,NA,NA,NA
ENSG00000128626.11,MRPS12,NA,NA,NA,-0.265993783310708,0.399355278066219,0.904206675120145,NA,NA,NA,NA,NA,NA
ENSG00000105197.11,TIMM50,NA,NA,NA,-0.238714472968356,0.36319084715046,0.852600308947283,NA,NA,NA,NA,NA,NA
ENSG00000130758.8,MAP3K10,NA,NA,NA,0.318892226355218,0.159019458113066,0.490708486380614,NA,NA,NA,NA,NA,NA
ENSG00000160396.9,HIPK4,NA,NA,NA,-0.126069277198121,0.367451543948316,0.857956981712399,NA,NA,NA,NA,NA,NA
ENSG00000090013.11,BLVRB,NA,NA,NA,-0.480322432141169,0.00985463881016435,0.0569143836731313,NA,NA,NA,NA,NA,NA
ENSG00000160410.15,SHKBP1,NA,NA,NA,-0.270329702034095,0.24219719302213,0.657089170338657,NA,NA,NA,NA,NA,NA
ENSG00000233622.3,CYP2T1P,NA,NA,NA,-0.270964509144736,0.163285497694054,0.500180922108679,NA,NA,NA,NA,NA,NA
ENSG00000142046.15,TMEM91,NA,NA,NA,0.417807477862014,0.147640933399952,0.466272647855127,NA,NA,NA,NA,NA,NA
ENSG00000248098.12,BCKDHA,NA,NA,NA,-0.270336146289463,0.287756668441404,0.736719726324919,NA,NA,NA,NA,NA,NA
ENSG00000188368.9,PRR19,NA,NA,NA,-0.384386213418245,0.169365975286496,0.513129470754033,NA,NA,NA,NA,NA,NA
ENSG00000189377.9,CXCL17,NA,NA,NA,-0.155769485669851,0.187310978572112,0.55068793491913,NA,NA,NA,NA,NA,NA
ENSG00000241104.5,CEACAMP10,NA,NA,NA,0.14087479971389,0.453112368282708,0.974870272975976,NA,NA,NA,NA,NA,NA
ENSG00000105767.3,CADM4,NA,NA,NA,-0.273882340520569,0.342860097895931,0.823710713003994,NA,NA,NA,NA,NA,NA
ENSG00000159871.15,LYPD5,NA,NA,NA,0.197651545520704,0.384647954551303,0.882770379378899,NA,NA,NA,NA,NA,NA
ENSG00000267058.1,AC006213.2,NA,NA,NA,0.270381623100943,0.462274339824139,0.987435425495314,NA,NA,NA,NA,NA,NA
ENSG00000286613.1,AC006213.7,NA,NA,NA,0.149021136475721,0.434551536126196,0.950042377737892,NA,NA,NA,NA,NA,NA
ENSG00000159905.14,ZNF221,NA,NA,NA,0.435165740306267,0.0713634381078723,0.273225681238003,NA,NA,NA,NA,NA,NA
ENSG00000266921.2,AC006213.1,NA,NA,NA,0.421276603495557,0.155550754146414,0.483374236147204,NA,NA,NA,NA,NA,NA
ENSG00000186019.11,AC021092.1,NA,NA,NA,0.375523285562068,0.153409553527453,0.478652724055489,NA,NA,NA,NA,NA,NA
ENSG00000279095.1,AC243964.4,NA,NA,NA,0.0728691704065822,0.36374238078405,0.853295054606915,NA,NA,NA,NA,NA,NA
ENSG00000069399.15,BCL3,NA,NA,NA,0.31070989087564,0.322688026342642,0.793400662460411,NA,NA,NA,NA,NA,NA
ENSG00000130202.10,NECTIN2,NA,NA,NA,-0.258969168063939,0.324622838275423,0.796344520261056,NA,NA,NA,NA,NA,NA
ENSG00000130204.13,TOMM40,NA,NA,NA,-0.244045187821827,0.430596523342169,0.946189128963675,NA,NA,NA,NA,NA,NA
ENSG00000130203.10,APOE,NA,NA,NA,-0.488720666248629,0.0636448408102058,0.250408840385362,NA,NA,NA,NA,NA,NA
ENSG00000104853.16,CLPTM1,NA,NA,NA,-0.269669174582708,0.190251296199425,0.556650241446113,NA,NA,NA,NA,NA,NA
ENSG00000267348.3,GEMIN7-AS1,NA,NA,NA,0.29064424034991,0.388771899063126,0.887992148244549,NA,NA,NA,NA,NA,NA
ENSG00000104892.17,KLC3,NA,NA,NA,-0.40982760615486,0.0365146636661859,0.162819483888567,NA,NA,NA,NA,NA,NA
ENSG00000012061.16,ERCC1,NA,NA,NA,-0.353421463637289,0.0196176489098907,0.0992885322162031,NA,NA,NA,NA,NA,NA
ENSG00000125741.5,OPA3,NA,NA,NA,-0.324881705383985,0.0268948874662341,0.127800248250411,NA,NA,NA,NA,NA,NA
ENSG00000177464.5,GPR4,NA,NA,NA,0.0686641162142366,0.397018709436802,0.900687071773284,NA,NA,NA,NA,NA,NA
ENSG00000125746.17,EML2,NA,NA,NA,0.402562963958979,0.0745036741354778,0.281816614440944,NA,NA,NA,NA,NA,NA
ENSG00000237452.3,BHMG1,NA,NA,NA,0.538807320230271,0.0584865204349671,0.234142318650577,NA,NA,NA,NA,NA,NA
ENSG00000259605.3,AC074212.1,NA,NA,NA,-0.470532950215281,0.119112110505281,0.398854198571227,NA,NA,NA,NA,NA,NA
ENSG00000267395.5,DM1-AS,NA,NA,NA,-0.247819570282072,0.262412282894211,0.695820965306521,NA,NA,NA,NA,NA,NA
ENSG00000268434.5,AC011530.1,NA,NA,NA,0.0598548667216512,0.348508286270754,0.832056162314778,NA,NA,NA,NA,NA,NA
ENSG00000176182.6,MYPOP,NA,NA,NA,-0.256169595732187,0.39869832161959,0.903262750515188,NA,NA,NA,NA,NA,NA
ENSG00000269487.1,AC008635.2,NA,NA,NA,0.25447033234256,0.130940806763738,0.427702351405502,NA,NA,NA,NA,NA,NA
ENSG00000042753.12,AP2S1,NA,NA,NA,-0.356187159772956,0.0181071688373602,0.0928864180740756,NA,NA,NA,NA,NA,NA
ENSG00000118162.14,KPTN,NA,NA,NA,-0.269779518637171,0.331922490821102,0.807052466642671,NA,NA,NA,NA,NA,NA
