,dPSI_iPSC_1755497_10x,dPSI_iPSC_1755497_10x_bridge,dPSI_iPSC_1755497_3x,dPSI_iPSC_1755497_3x_bridge,dPSI_iPSC_2006152_10x,dPSI_iPSC_2006152_10x_bridge,dPSI_iPSC_2006152_3x,dPSI_iPSC_2006152_3x_bridge,dPSI_iPSC_2189972_10x,dPSI_iPSC_2189972_3x,dPSI_iPSC_2194943_10x,dPSI_iPSC_2194943_3x,dPSI_iPSC_2195127_10x,dPSI_iPSC_2195127_3x,dPSI_iPSC_2195327_10x,dPSI_iPSC_2195327_3x,dPSI_iPSC_2197294_10x,dPSI_iPSC_2197294_3x,dPSI_NGN2_1755497_10x,dPSI_NGN2_1755497_3x,dPSI_NGN2_2006152_10x,dPSI_NGN2_2006152_3x,dPSI_NGN2_2189972_10x,dPSI_NGN2_2189972_3x,dPSI_NGN2_2194943_10x,dPSI_NGN2_2194943_3x,dPSI_NGN2_2195127_10x,dPSI_NGN2_2195127_3x,dPSI_NGN2_2195327_10x,dPSI_NGN2_2195327_3x,dPSI_NGN2_2197294_10x,dPSI_NGN2_2197294_3x,dPSI_Sy5Y_1755497_10x,dPSI_Sy5Y_1755497_10x_bridge,dPSI_Sy5Y_1755497_3x,dPSI_Sy5Y_1755497_3x_bridge,dPSI_Sy5Y_2006152_10x,dPSI_Sy5Y_2006152_10x_bridge,dPSI_Sy5Y_2006152_3x,dPSI_Sy5Y_2006152_3x_bridge,dPSI_Sy5Y_2189972_10x,dPSI_Sy5Y_2189972_3x,dPSI_Sy5Y_2194943_10x,dPSI_Sy5Y_2194943_3x,dPSI_Sy5Y_2195127_10x,dPSI_Sy5Y_2195127_3x,minpadj_maxPdPSI_iPSC_1755497_10x,minpadj_maxPdPSI_iPSC_1755497_10x_bridge,minpadj_maxPdPSI_iPSC_1755497_3x,minpadj_maxPdPSI_iPSC_1755497_3x_bridge,minpadj_maxPdPSI_iPSC_2006152_10x,minpadj_maxPdPSI_iPSC_2006152_10x_bridge,minpadj_maxPdPSI_iPSC_2006152_3x,minpadj_maxPdPSI_iPSC_2006152_3x_bridge,minpadj_maxPdPSI_iPSC_2189972_10x,minpadj_maxPdPSI_iPSC_2189972_3x,minpadj_maxPdPSI_iPSC_2194943_10x,minpadj_maxPdPSI_iPSC_2194943_3x,minpadj_maxPdPSI_iPSC_2195127_10x,minpadj_maxPdPSI_iPSC_2195127_3x,minpadj_maxPdPSI_iPSC_2195327_10x,minpadj_maxPdPSI_iPSC_2195327_3x,minpadj_maxPdPSI_iPSC_2197294_10x,minpadj_maxPdPSI_iPSC_2197294_3x,minpadj_maxPdPSI_NGN2_1755497_10x,minpadj_maxPdPSI_NGN2_1755497_3x,minpadj_maxPdPSI_NGN2_2006152_10x,minpadj_maxPdPSI_NGN2_2006152_3x,minpadj_maxPdPSI_NGN2_2189972_10x,minpadj_maxPdPSI_NGN2_2189972_3x,minpadj_maxPdPSI_NGN2_2194943_10x,minpadj_maxPdPSI_NGN2_2194943_3x,minpadj_maxPdPSI_NGN2_2195127_10x,minpadj_maxPdPSI_NGN2_2195127_3x,minpadj_maxPdPSI_NGN2_2195327_10x,minpadj_maxPdPSI_NGN2_2195327_3x,minpadj_maxPdPSI_NGN2_2197294_10x,minpadj_maxPdPSI_NGN2_2197294_3x,minpadj_maxPdPSI_Sy5Y_1755497_10x,minpadj_maxPdPSI_Sy5Y_1755497_10x_bridge,minpadj_maxPdPSI_Sy5Y_1755497_3x,minpadj_maxPdPSI_Sy5Y_1755497_3x_bridge,minpadj_maxPdPSI_Sy5Y_2006152_10x,minpadj_maxPdPSI_Sy5Y_2006152_10x_bridge,minpadj_maxPdPSI_Sy5Y_2006152_3x,minpadj_maxPdPSI_Sy5Y_2006152_3x_bridge,minpadj_maxPdPSI_Sy5Y_2189972_10x,minpadj_maxPdPSI_Sy5Y_2189972_3x,minpadj_maxPdPSI_Sy5Y_2194943_10x,minpadj_maxPdPSI_Sy5Y_2194943_3x,minpadj_maxPdPSI_Sy5Y_2195127_10x,minpadj_maxPdPSI_Sy5Y_2195127_3x
FAM221A,-0.44,NA,NA,-0.44,NA,NA,NA,NA,NA,-0.44,-0.359,NA,-0.338,NA,NA,NA,-0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.36838542514e-05,NA,NA,0.00035066694154,NA,NA,NA,NA,NA,0.00019987817852,0.00667385629209,NA,0.00889621432814,NA,NA,NA,0.000106766350265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FAM3A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.453839363998489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.979915070007102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FBN2,0.3302423482067,0.258044711811475,NA,NA,0.68611679862309,0.657362440955857,NA,NA,0.701642160428889,NA,0.589103175288847,NA,0.687050418098508,NA,0.655428583161333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5417849063933e-06,0.000526631590799467,NA,NA,1.85577598594807e-07,8.00001885955591e-08,NA,NA,7.47138475930521e-08,NA,2.98614197688917e-07,NA,1.82413337640658e-07,NA,5.02832066261597e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FBXL16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.348700975557998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.52790451827241e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FBXO48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.402410335958746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.91251478640319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FBXO7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.354,NA,NA,NA,-0.336,NA,-0.309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00326328635897,NA,NA,NA,0.00618013812414,NA,0.0124230112467,NA,NA,NA
FES,NA,NA,NA,NA,0.281059068583809,0.380140064721746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0289148358631572,0.00380286603706086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FGD4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.392,NA,0.378140110424001,NA,0.416280819730539,NA,0.409901005910139,NA,0.319848917091587,NA,0.35714394429615,NA,0.363325326285684,NA,NA,0.316714395732109,NA,NA,0.444149800981029,-0.304,NA,NA,-0.358,NA,NA,NA,0.258229805882782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,4.67157685834188e-07,NA,5.23836791284948e-07,NA,4.94948902195148e-08,NA,1.01291380561484e-06,NA,1.82716252299778e-07,NA,3.39903426918802e-07,NA,NA,0.00255530164226683,NA,NA,4.04854417804486e-06,0,NA,NA,0,NA,NA,NA,0.00549624664015016,NA
FGF12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.278713205680967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.96274573231527e-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FHOD3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.323,NA,NA,NA,NA,NA,NA,NA,0.486914470976548,NA,0.696428555572779,NA,NA,NA,0.519433650706719,NA,NA,NA,NA,0.600793967628263,NA,NA,0.711438042991965,0.635492176867184,0.340066044538695,NA,0.536614507828487,NA,NA,NA,0.525504796377936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0250839386855,NA,NA,NA,NA,NA,NA,NA,0.995199460567572,NA,0.999999876023656,NA,NA,NA,0.998790947767141,NA,NA,NA,NA,0.000182905030272976,NA,NA,0.999999999121722,0.00460605168783157,0.0221230227867641,NA,0.998990837074643,NA,NA,NA,0.999910576115354,NA
FIGNL1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.31,-0.331,-0.322,NA,NA,NA,-0.313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000383802240349,0.000312919597351,0.0142628006052,NA,NA,NA,0.0164173049437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FNIP2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.363501726689002,NA,0.291099451514054,NA,0.33885606964339,NA,0.292411554843262,NA,0.290088887289231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.96683158438469e-11,NA,6.75317992091532e-09,NA,1.53388278175934e-10,NA,4.79557926531183e-10,NA,2.84609846347574e-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FOXM1,0.350959475644516,0.389739045602551,NA,NA,-0.543,-0.537,0.331345452604618,0.308319227752524,-0.416,NA,0.358843813901765,NA,0.384444258973705,NA,0.38075448414477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.337,-0.388,NA,0.269871769797563,-0.73,-0.72,-0.431,-0.442,-0.521,0.290923321261632,0.39812946894405,NA,-0.433,0.332766021291341,2.42227586695278e-10,4.67267090590451e-09,NA,NA,0,0,3.13095517443281e-08,5.25285843431473e-09,0,NA,1.68044461741461e-09,NA,8.4981191510902e-09,NA,6.1411525417669e-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,9.48193092807163e-06,0,0,0,0,0,1.02107326806131e-07,1.30774422172347e-10,NA,0,1.78908579550101e-08
FOXP1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.591251565265122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999999855779043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.297934243084726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0176233355454952,NA,NA,NA,NA
FRYL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.311,0.331768429594105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.000143817297023771,NA,NA,NA,NA,NA,NA,NA,NA
FUT9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.421688078153865,NA,NA,NA,NA,NA,-0.544575919266945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.903641655474463,NA,NA,NA,NA,NA,0.995061304209023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GABRB2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333634094096591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000315225144494906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GALC,NA,-0.425,NA,NA,-0.765,-0.753,NA,NA,-0.577,NA,NA,NA,-0.42,NA,-0.396,NA,NA,NA,-0.377,0.382985889368456,-0.864,0.419399824587915,-0.679,NA,-0.575,NA,-0.326,NA,-0.373,NA,NA,NA,NA,NA,NA,NA,-0.808,-0.926,NA,NA,-0.343,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,NA,NA,NA,2.99967802535e-12,NA,9.34035457674e-13,NA,NA,NA,0,1.39446085100121e-06,0,3.35179502630031e-06,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA
GALT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00591197096034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GARNL3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.807735504511468,NA,0.470022401616317,NA,0.711649514757136,NA,0.813590898851909,NA,0.617587258506241,NA,NA,NA,NA,NA,NA,NA,NA,0.469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.89057960803766e-07,NA,4.15327344132208e-05,NA,1.12992252434678e-07,NA,1.80555632174854e-07,NA,1.82716252299778e-07,NA,NA,NA,NA,NA,NA,NA,NA,1.05273111798e-05,NA,NA,NA,NA,NA,NA,NA,NA
GAS8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.426478191894963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.922236353226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GCFC2,NA,NA,NA,NA,0.269185411771442,0.421507141043457,NA,NA,0.269056064734709,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.67540088649352,NA,0.933936612067112,0.458828212821952,0.81813654897566,NA,0.87818016196999,NA,-0.43543747704474,NA,0.517491780543395,NA,NA,NA,NA,NA,NA,NA,0.65090856764185,0.637068215506529,NA,0.276148094607834,0.350457565380873,NA,NA,NA,0.282935194943277,NA,NA,NA,NA,NA,4.691026349685e-06,3.87038464870525e-11,NA,NA,5.82774972070653e-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0169246043049144,NA,8.79047006533147e-06,0.995159473282353,4.82694264944776e-05,NA,3.01329343762226e-06,NA,0.985265440637228,NA,0.003350951938599,NA,NA,NA,NA,NA,NA,NA,0.0337163596661001,0.999999999993311,NA,4.98245465338668e-06,2.77017549656044e-07,NA,NA,NA,7.51245794648129e-05,NA
GGA2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00129374206539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GGCT,NA,0.354,NA,NA,0.344,0.344,NA,NA,0.332,NA,0.345,NA,0.331,NA,0.349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.374,-0.39,NA,NA,-0.424,-0.418,-0.364,-0.359,-0.406,-0.308,-0.368,NA,-0.372,NA,NA,0.000351568495211,NA,NA,0.00087314181733,0.00052129733343,NA,NA,0.001722317888,NA,0.000696937581418,NA,0.00288400475707,NA,0.000679207455923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,0,NA
GLI4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.609916380053658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.393903725807337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.492083532178491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999987633038047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.905515339366882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0455015872960747,NA
GLMP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.417923999334653,0.376239320872823,NA,NA,0.34525700228504,NA,NA,NA,0.36495323957223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0135886448161491,0.0171024876653814,NA,NA,0.0319364364317953,NA,NA,NA,0.0170615593943777,NA
GLRA3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.428984081590336,NA,0.741127059735571,NA,0.483685898567085,NA,0.394954803915908,NA,0.34165528000907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.976520849953682,NA,1.21665863820213e-05,NA,0.000695170655655526,NA,0.0111792803845225,NA,0.00540349396230579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GNAQ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58753514520363,NA,0.329157554938459,NA,0.32623238811951,NA,0.386742814781678,NA,0.334164128704372,NA,0.266243421828951,NA,0.320848002233426,NA,0.313894666688067,0.388638617653757,NA,NA,0.595818998679418,0.516367491226901,NA,NA,0.520889891791936,NA,NA,NA,0.626784480916976,0.256004560515046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.22703030805972e-08,NA,6.55903297918268e-08,NA,1.07323343114741e-06,NA,9.67824662412109e-08,NA,3.38959953537111e-08,NA,1.03700077615975e-08,NA,1.87690643752959e-08,NA,5.49375220478434e-05,2.02430946395597e-06,NA,NA,6.7458648716427e-06,2.64354109815879e-07,NA,NA,1.39031073839503e-08,NA,NA,NA,1.3742441730388e-07,2.78029019290321e-05
GPHN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.536184511398233,0.438768883792266,0.345854446306689,NA,0.329300487222601,NA,0.348278284474462,NA,0.377137589461656,NA,0.443039024077502,NA,0.338148259325693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.67876835190008e-10,0.983942331270482,1.40709318816929e-06,NA,3.34072724835583e-06,NA,6.20222196366699e-06,NA,2.53858581558977e-06,NA,0.985892398006622,NA,5.66946751348494e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GPI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.262836604395648,NA,NA,-0.256318355789801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.17803750403027e-06,NA,NA,0.00233694278165873
GPSM2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.40582298378757,0.365789022009444,NA,NA,0.303255107181523,NA,NA,NA,0.360638041753191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.50799177936445e-09,8.09137051814586e-07,NA,NA,4.23531080710066e-06,NA,NA,NA,1.75057826471346e-08,NA
GRAMD2B,0.455605200701629,-0.383,NA,NA,-0.381,-0.373,0.415722312621069,0.376531261298752,-0.723,0.367536777455593,-0.58,NA,-0.705,0.358935319944803,-0.609,0.431582254733703,0.417633731267526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.22202804154925e-05,0,NA,NA,0,0,0.0111292015470399,0.000445458810504505,0,0.000986811827796426,0,NA,0,0.001786697897334,0,0.000850738319099341,0.000300175379109606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRB10,-0.253633454253075,NA,NA,NA,NA,NA,NA,NA,-0.317,NA,NA,NA,NA,NA,-0.275079055926813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00906986221312951,NA,NA,NA,NA,NA,NA,NA,1.21592522661e-05,NA,NA,NA,NA,NA,0.0018014449912153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRIA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.388525879178211,NA,0.588393500162598,0.274874516410101,0.542429546989454,NA,0.617182209658372,NA,0.524666549713908,NA,0.573698566639857,NA,0.297311136046252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000674706909351386,NA,3.16547275870053e-05,0.00356193467085081,2.47995004214462e-05,NA,1.15050333349198e-05,NA,5.21288353777645e-05,NA,1.22209390418394e-05,NA,0.000844696026934931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
