,minpadj_maxPdPSI_LMI070_01x,dPSI_LMI070_01x,Algorithem.x,minpadj_maxPdPSI_LMI070_03x,dPSI_LMI070_03x,Algorithem.y,minpadj_maxPdPSI_LMI070_10x,dPSI_LMI070_10x,Algorithem.x,minpadj_maxPdPSI_RG7916_01x,dPSI_RG7916_01x,Algorithem.y,minpadj_maxPdPSI_RG7916_03x,dPSI_RG7916_03x,Algorithem.x,minpadj_maxPdPSI_RG7916_10x,dPSI_RG7916_10x,Algorithem.y
XBP1,0.801646113918,0.018,rmats,0.71323006288,0.016,rmats,NA,NA,NA,NA,NA,NA,0.992239940050796,0.0105246382658848,leafcutter,0.970716835388698,0.0129799384476844,leafcutter
XG,0.998406145971449,-0.0331700852272026,majiq,0.182263798461,0.128,rmats,0.972313704896314,0.0173766990118215,leafcutter,0.911729190054187,0.0173896213593858,leafcutter,0.378041507199,-0.047,rmats,0.982384096442382,0.0204137656897723,leafcutter
XIAP,0.999998725504968,0.0582094933270982,leafcutter,0.807205459479155,0.053127413555447,leafcutter,0.987517328019983,0.0612985027442093,leafcutter,0.883186640648904,0.0833604835054916,leafcutter,0.922693901516651,0.0436097208901971,leafcutter,0.932052311707107,0.108808974360464,leafcutter
XPA,0.799141810232455,0.0374934067359396,leafcutter,0.921988112446406,0.0315603903470662,leafcutter,0.808266667504727,0.075622226587505,leafcutter,0.998885898615186,-0.0155938401227763,majiq,0.877232812646765,0.111006591396961,leafcutter,0.975803304986729,0.0732296288423128,leafcutter
XPC,0.681776914651801,0.0117075111997994,leafcutter,0.8346152022834,0.0161339113142411,leafcutter,0.744172889731906,0.019018317698614,leafcutter,0.8744373392279,0.0187993515121374,leafcutter,0.950991819675159,0.0100023139828195,leafcutter,NA,NA,NA
XPNPEP1,0.841535466453173,0.057180138943057,leafcutter,0.691047358636056,0.0117198416746765,leafcutter,0.188836209805,-0.015,rmats,0.554578065591,0.021,rmats,0.845767777737781,0.0746586590796731,leafcutter,0.928868196600378,0.0141995424854382,leafcutter
XPNPEP3,0.000148937422832,-0.223,rmats,0.000343939707921,-0.196,rmats,0.895902519060107,0.0539898242666539,leafcutter,0.918713971084962,0.0770315768795335,leafcutter,0.250293369297,-0.141,rmats,0.938984422643019,0.0437889221162842,leafcutter
XPO1,0.849330769698932,0.0314575687972629,leafcutter,0.930224499222601,0.0186346453097468,leafcutter,0.905621762208603,0.0187804158396359,leafcutter,0.91708839351838,0.0355194687389789,leafcutter,0.900432146044779,0.0236204738639154,leafcutter,0.995085858936656,0.0111558945786003,leafcutter
XPO4,NA,NA,NA,0.953918490503965,0.0552355912103228,leafcutter,NA,NA,NA,0.999423633174521,0.109132428278609,leafcutter,0.851098643378854,0.150319723852894,leafcutter,0.994888418660689,0.0352925751609048,leafcutter
XPO5,0.996092777081678,0.0147629574140339,leafcutter,0.99999986924009,-0.0216701487295257,majiq,0.997480463463188,-0.0350036770708361,majiq,0.978756825320834,0.0201784436790339,leafcutter,0.997203839385432,0.037763275778468,majiq,0.997015450214527,0.0388966645233153,majiq
XPO6,0.589465696799,-0.033,rmats,0.0738421808866194,0.0730975237835866,leafcutter,0.5053824494484,0.0525188432931479,leafcutter,0.8744373392279,0.0377957391662596,leafcutter,0.845767777737781,0.0632783183005935,leafcutter,0.20785737028,-0.027,rmats
XPO7,0.145211859096228,0.0813501735983505,leafcutter,0.895454547292143,0.0101398748050064,leafcutter,0.999988479721695,-0.0140859762444585,majiq,0.8744373392279,0.0107220278808259,leafcutter,0.845767777737781,0.0231691393364111,leafcutter,0.148973755687081,0.0797927947274402,leafcutter
XPOT,0.598302649179,0.022,rmats,0.000361122285539,-0.026,rmats,2.65774805776e-05,-0.029,rmats,0.979092849627888,0.0144664856589289,leafcutter,0.999943053672182,-0.0108898031947558,majiq,0.304216893692,-0.016,rmats
XPR1,0.876449687034291,0.0597104632207199,leafcutter,0.907571961347147,0.0582383823821598,leafcutter,0.796079172182,0.061,rmats,0.178682698561,0.089,rmats,0.892277771832126,0.0875314609010834,leafcutter,0.983900917734356,-0.0172578058762247,leafcutter
XRCC1,0.763252478186361,0.0183541403547803,leafcutter,0.782283796703852,0.0222617919210033,leafcutter,0.844998055340011,0.0160460790818714,leafcutter,0.91708839351838,0.0213633504814343,leafcutter,0.990397708673258,0.0104868341884435,leafcutter,0.199519483511,-0.064,rmats
XRCC3,NA,NA,NA,0.66151839484,-0.302,rmats,NA,NA,NA,0.782518904734,-0.281,rmats,NA,NA,NA,0.198717092114,-0.408,rmats
XRCC4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.997627526437476,-0.0286488167431581,majiq,NA,NA,NA
XRN1,0.243982842438,-0.113,rmats,0.630767457165,0.085,rmats,0.517448146535963,0.0831930618534421,leafcutter,0.8744373392279,0.0681851037114283,leafcutter,0.845767777737781,0.069325601840521,leafcutter,0.975803304986729,0.0681132041099302,leafcutter
XRN2,3.43094944770358e-07,0.312138958925883,leafcutter,5.08583432525778e-08,0.595453630302827,leafcutter,6.13890150145234e-10,0.516923447479527,leafcutter,0.8744373392279,0.0583893518765859,leafcutter,0.178802670963162,0.0372643424908358,leafcutter,0.00748946866444342,0.269754923631216,leafcutter
XRRA1,0.0892310567595,0.236,rmats,0.114733881202,0.196,rmats,0.103309217087,-0.453,rmats,0.428302104719,0.191,rmats,0,0.792,rmats,0.213565613655,0.299,rmats
XXbac-B135H6.19,0.9999685935174,-0.0108209406984171,majiq,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
XXbac-B461K10.4,0.999698483352559,0.0223374987237954,majiq,0.99999633888184,-0.0211547118367653,majiq,0.999964814382777,-0.0110824004305111,majiq,0.999937806250888,-0.0100497987184407,majiq,0.999127875976755,0.0335571647560499,majiq,NA,NA,NA
XXbac-BPG116M5.17,0.414373589833,0.113,rmats,0.66175133904,0.119,rmats,0.364867835191,0.189,rmats,NA,NA,NA,0.686694249782,0.124,rmats,0.361490678604,0.145,rmats
XXbac-BPG170G13.33,NA,NA,NA,0.529000554307,0.187,rmats,0.0421620208211,0.241,rmats,0.0141725947611,-0.267,rmats,NA,NA,NA,NA,NA,NA
XXbac-BPG246D15.8,NA,NA,NA,0.26980706011,-0.185,rmats,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
XXbac-BPG250I8.4,0.830403056483,0.237,rmats,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
XXbac-BPG55C20.5,0.81756512866295,0.0849683923038206,leafcutter,0.94120218731812,0.0321294457403912,leafcutter,0.0812946443879915,0.255293222464285,leafcutter,0.884770658735132,0.104120085083294,leafcutter,0.845767777737781,0.155452515935512,leafcutter,0.434820119091,0.113,rmats
XXbac-BPG55C20.7,0.147037539088,0.558,rmats,0.729556348992,0.197,rmats,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
XXbac-BPGBPG55C20.4,0.998008128331287,-0.0237766695475634,majiq,0.999622283031273,-0.030751000438557,majiq,0.334684141088,0.117,rmats,NA,NA,NA,0.44866788173,0.154,rmats,0.999954429936593,0.0156535177309356,majiq
XXYLT1,0.763252478186361,0.0266832111129008,leafcutter,0.884282619323672,0.0352916371913459,leafcutter,0.755046319184111,0.0843688708688876,leafcutter,0.253692907989,0.345,rmats,0.99965274618883,-0.0208626215457747,majiq,0.178706427752,0.315,rmats
XYLT1,0.998905710222042,-0.0128129801941621,majiq,0.0547025880166657,0.0595613741650589,leafcutter,0.860144356671633,0.0324203999303326,leafcutter,0.8744373392279,0.0653667930961044,leafcutter,0.937159409671517,0.0549093005768859,leafcutter,0.983900917734356,0.0106198311756723,leafcutter
XYLT2,0.999998725504968,0.0154112038825787,leafcutter,0.884282619323672,0.0257268470729438,leafcutter,0.734115221866051,0.0172568129948792,leafcutter,0.224596547232,0.067,rmats,0.859731641857861,0.0282642274530234,leafcutter,0.860653087152904,0.0199257125968655,leafcutter
YAE1D1,0.994858889122036,0.0185231148559032,leafcutter,0.342722457630394,0.0589812997466708,leafcutter,0.999526780562625,-0.0250814594475031,majiq,0.8744373392279,0.0611341409956069,leafcutter,0.937159409671517,0.0380534134613689,leafcutter,0.932052311707107,0.026674755404958,leafcutter
YAF2,0.0148548283073,-0.51,rmats,0.560135134939,-0.615,rmats,0.512662967109,-0.129,rmats,0.170110437212,0.326,rmats,0.342473506702,-0.357,rmats,0.302746550004,-0.354,rmats
YAP1,0.763252478186361,0.0317350288668382,leafcutter,0.671229859479,-0.067,rmats,0.596225127965,0.063,rmats,0.98707830971436,0.0391108034888083,leafcutter,0.96242999224937,0.0375782628834525,leafcutter,0.917754295138598,0.0400861764943818,leafcutter
YARS,0.841535466453173,0.0458660006845567,leafcutter,NA,NA,NA,0.827724518989437,0.0104067427330945,leafcutter,NA,NA,NA,NA,NA,NA,NA,NA,NA
YBEY,0.236741780111419,0.119445901628709,leafcutter,0.579221756049303,0.0926226086821821,leafcutter,0.622253473704032,0.0375772980454049,leafcutter,0.8744373392279,0.104250800630274,leafcutter,0.9525314552946,0.0682499731829577,leafcutter,0.684296037407184,0.0990200523375934,leafcutter
YBX3,0.534169851438,0.017,rmats,0.840073009727233,0.0198635324686519,leafcutter,0.843215746576949,0.0226540455200562,leafcutter,0.94838894081619,0.0107904848143543,majiq,0.906724823747393,-0.0124068734691628,leafcutter,0.35700322653,0.018,rmats
YDJC,0.0269726127992,-0.279,rmats,0.154754521162,-0.189,rmats,0.462533287068,-0.076,rmats,0.44367388493,0.233,rmats,0.943386069321,-0.026,rmats,0.403213735413,-0.097,rmats
YEATS2,0.957968557643687,0.0430336355025142,leafcutter,0.0938434152509,-0.071,rmats,0.942986384202728,0.0103764605703457,leafcutter,0.990895016959319,0.0185726327904189,leafcutter,0.996984721618598,0.0255890258796335,leafcutter,0.943836590515809,0.0505761168655594,leafcutter
YEATS4,0.763252478186361,0.134995567762321,leafcutter,0.347841626686361,0.165339571211121,leafcutter,0.901135503803805,0.0685850042890264,leafcutter,0.930368299314237,0.0834237345053376,leafcutter,0.996314774171565,0.0472429266910072,leafcutter,0.992354128903838,0.0184256741743865,leafcutter
YES1,0.999998725504968,0.0121976820773879,leafcutter,NA,NA,NA,0.861465406886809,0.0499643674801793,leafcutter,0.8744373392279,0.0479017799976021,leafcutter,0.996984721618598,0.0247069728826223,leafcutter,0.841395528909758,0.0765609954501503,leafcutter
YIF1A,0.983869630578316,0.0121146456516392,leafcutter,NA,NA,NA,0.858452843784468,0.0181443333066956,leafcutter,0.8744373392279,0.0416089347732958,leafcutter,0.959095377361,0.011,rmats,NA,NA,NA
YIF1B,0.823497427411446,0.0329307025621335,leafcutter,0.944247214223057,0.0200864608474722,leafcutter,0.894015518064353,0.0284664199498092,leafcutter,0.949244411179521,0.0259149362577639,leafcutter,0.998259369352334,0.0190594500446195,leafcutter,0.975803304986729,0.0231844271824433,leafcutter
YIPF1,0.763252478186361,0.13162747253132,leafcutter,0.73085968961892,0.0922944746270757,leafcutter,0.509089441934783,0.144459388886078,leafcutter,0.983234169367374,0.0700139485016473,leafcutter,0.953400745081387,0.0523526919663043,leafcutter,0.857948497281407,0.10310383078008,leafcutter
YIPF2,0.763252478186361,0.0765973473350479,leafcutter,0.921931844113625,0.0117032842864974,leafcutter,0.210168533459655,0.0253560364035882,leafcutter,0.8744373392279,0.018754957219746,leafcutter,0.907132187396824,0.0338076278376822,leafcutter,0.187749862639446,0.0590322173530048,leafcutter
YIPF3,0.639218593141,-0.024,rmats,NA,NA,NA,NA,NA,NA,0.984263577019663,0.0160776381165695,leafcutter,NA,NA,NA,NA,NA,NA
YIPF4,0.810111015953366,0.0586155273274107,leafcutter,0.999976904276935,-0.027493033530849,majiq,0.999985769333259,-0.0127414471511928,majiq,0.878641113845849,0.0435853527118297,leafcutter,0.993798180065253,-0.0421120825383008,majiq,0.99830196486767,-0.0268135784240928,majiq
YIPF6,0.992667474064662,0.0190593708059797,leafcutter,0.990685778580914,0.0141173165167738,leafcutter,0.990517400094435,0.0167234308704439,leafcutter,0.958405433143062,0.0773944677090165,leafcutter,0.99938297657256,0.0108938360541858,leafcutter,0.936239642455708,0.0140990361535156,leafcutter
YJEFN3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.276048154245,-0.153,rmats,NA,NA,NA,NA,NA,NA
YKT6,0.964205494568565,0.0232953253692419,leafcutter,0.678185134474827,0.0136848512600123,leafcutter,0.909645710845798,-0.0163866708443305,leafcutter,0.959751556530429,0.0271265603660231,leafcutter,0.999998686357309,-0.0232726153861108,majiq,0.999968954882737,-0.0331116542626603,majiq
YLPM1,0.953248882896907,0.036484554133761,leafcutter,0.754452915910739,0.071753980397232,leafcutter,0.894015518064353,0.0358085114800053,leafcutter,0.91708839351838,0.0112662432741256,leafcutter,0.902960684448106,0.0296989056326826,leafcutter,0.999857390404734,-0.0293258797659173,majiq
YME1L1,0.999998725504968,-0.0134471519608965,leafcutter,0.849550727672008,0.0222941703369028,leafcutter,0.84687919557161,0.0454497576526576,leafcutter,0.91708839351838,0.0369602462405948,leafcutter,0.845767777737781,0.0372240741646194,leafcutter,0.9579308665888,0.040317078412579,leafcutter
YPEL2,NA,NA,NA,NA,NA,NA,0.747737233449014,0.0570562545446753,leafcutter,NA,NA,NA,0.99938297657256,0.0440729392446875,leafcutter,NA,NA,NA
YPEL3,0.763252478186361,0.0179659086459693,leafcutter,0.46359983061,-0.018,rmats,0.606121686441,-0.013,rmats,0.997512280746284,-0.0255454854030002,majiq,0.99938297657256,0.0208736036712277,leafcutter,0.881402240715916,0.011583352626818,leafcutter
YPEL4,NA,NA,NA,0.912304405334,0.07,rmats,0.863812826873,-0.071,rmats,NA,NA,NA,NA,NA,NA,0.453278718579,0.115,rmats
YPEL5,1.05578913379e-05,0.044,rmats,0,0.102,rmats,0,0.092,rmats,0.993967759914853,0.0139169634063283,leafcutter,8.94091269438e-08,0.052,rmats,0,0.141,rmats
YTHDC1,0.75838605981355,0.0266344083081148,leafcutter,0.815858511872132,0.0361728008640864,leafcutter,0.725803031112599,0.0620011521716169,leafcutter,0.8744373392279,0.0266346842675397,leafcutter,0.962734027912548,0.0208566555837005,leafcutter,0.911144848989451,0.0659295408387499,leafcutter
YTHDC2,0.717543387574,-0.052,rmats,0.429205539405,-0.099,rmats,0.486040608417,-0.075,rmats,0.933683934668595,0.0418145725509876,leafcutter,0.0915533673474,-0.2,rmats,0.995373650750557,0.0274189123581066,leafcutter
YTHDF1,0.999997713502398,0.0101377229640672,majiq,0.909094810528845,0.03583469566036,leafcutter,0.949178325454619,0.0180137516999377,leafcutter,0.927019941213141,0.0529251492973684,leafcutter,0.943596389763538,0.0498690168203509,leafcutter,0.982828348364111,0.0288591116079794,leafcutter
YTHDF2,0.994858889122036,-0.0133405144721569,leafcutter,0.880650017784052,0.0224587367959135,leafcutter,0.884242937069133,0.0270321419190306,leafcutter,0.999835376720841,-0.0376347610307938,majiq,0.999950064631293,-0.0116473956914071,majiq,0.938984422643019,0.0159305068735531,leafcutter
YTHDF3,0.766285729303253,0.0486527827412307,leafcutter,0.78243676841365,0.0414458209280136,leafcutter,0.426891377410269,0.0610900845215359,leafcutter,0.8744373392279,0.0522036209778165,leafcutter,0.910670842827105,0.0413602522074097,leafcutter,0.962167787693009,0.0254185603060872,leafcutter
YWHAB,0.999242267820352,-0.0196569205587767,majiq,0.412506481961,0.019,rmats,0.0255465770305,0.049,rmats,0.993967759914853,0.0134794976720556,leafcutter,0.986728744697939,0.0141226941529694,leafcutter,0.860677136682784,0.0245651143094924,leafcutter
YWHAE,NA,NA,NA,0.445086703075595,0.014689790349938,leafcutter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YWHAH,NA,NA,NA,0.864308357127813,0.0138558414485194,leafcutter,0.840332996867615,0.0104963652307506,leafcutter,0.8744373392279,0.0199228660332388,leafcutter,NA,NA,NA,NA,NA,NA
YWHAQ,0.993462603581409,0.0138921265577666,leafcutter,NA,NA,NA,NA,NA,NA,0.937960983990252,0.0132591324105212,leafcutter,NA,NA,NA,NA,NA,NA
YWHAZ,0.999081779896584,-0.0300751169487686,majiq,0.883564247280373,0.0118610586003814,leafcutter,0.99949612936558,-0.0232481497571725,majiq,0.999022264127522,-0.0166319732154271,majiq,0.999379602794648,-0.0113441061059892,majiq,0.781933570297137,-0.0141483374190052,leafcutter
YY1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.918713971084962,0.0102582583025455,leafcutter,NA,NA,NA,NA,NA,NA
YY1AP1,0.47837431662,0.022,rmats,0.750080396425898,0.0428057645584148,leafcutter,0.434381304897,0.034,rmats,0.918713971084962,0.0534936078754095,leafcutter,0.99938297657256,0.0478813638465099,leafcutter,0.9579308665888,0.0285315419235163,leafcutter
ZADH2,0.997679932280343,-0.0200441134385424,majiq,0.997050025231045,-0.0127181401816341,majiq,0.988794982639299,-0.0100356142313042,majiq,0.995557722860735,-0.0146202627169478,majiq,0.997066001192819,-0.0169002211644837,majiq,NA,NA,NA
ZBED1,0.0204807929504,0.258,rmats,NA,NA,NA,NA,NA,NA,0.50496887765,0.159,rmats,NA,NA,NA,NA,NA,NA
ZBED5,0.763252478186361,0.0143105278179836,leafcutter,0.815594694812,0.038,rmats,0.995521549443134,0.0181935948846748,leafcutter,0.8744373392279,0.124134258675732,leafcutter,0.99938297657256,0.061767186239225,leafcutter,0.965792942443187,0.0485690805249415,leafcutter
ZBTB1,0.93268259547179,0.0846441374520469,leafcutter,0.818390948939988,0.096084323038921,leafcutter,0.334335548124,-0.082,rmats,0.8744373392279,0.079789724471347,leafcutter,0.99938297657256,0.0605345134735559,leafcutter,0.995600130065071,0.055814555737157,leafcutter
ZBTB11,0.999966012536446,-0.0166006970512947,majiq,0.999999982929019,-0.016190672534712,majiq,0.878046981405845,0.0274490604710159,leafcutter,0.999685301413014,-0.012452494807114,majiq,0.986728744697939,0.026007619402502,leafcutter,0.999968728712664,0.0166916606644121,majiq
ZBTB14,NA,NA,NA,NA,NA,NA,0.00531569261278,0.471,rmats,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZBTB17,0.763252478186361,0.0447593824725939,leafcutter,0.929812795331937,0.0607862304859152,leafcutter,0.29357450241,-0.06,rmats,0.771598535285,0.05,rmats,0.983486745104706,0.0227126203988666,leafcutter,0.897821901344538,0.0327698697475017,leafcutter
ZBTB2,0.852148150430249,0.161045238804398,leafcutter,0.793998969521039,0.0259573045901877,leafcutter,0.928649389495602,0.0366449618241844,leafcutter,0.957463847691424,0.0335619005313852,leafcutter,0.889427260774886,0.0537730057863848,leafcutter,0.982384096442382,0.0786394482823128,leafcutter
ZBTB21,0.0517883949484,-0.272,rmats,0.14587850879,-0.179,rmats,1.5566531703e-06,0.571,rmats,0.035208686814,0.253,rmats,0.426615379641,-0.162,rmats,0.064209713861,0.4,rmats
ZBTB24,0.9997470781723,0.0191450681833637,majiq,0.999993743699118,0.0178457798581239,majiq,0.999651279442122,-0.0179926776510961,majiq,0.999554363863158,-0.0164600174494165,majiq,0.999610930652211,0.0247664348432123,majiq,0.975803304986729,0.0153741924455743,leafcutter
ZBTB25,0.0684447316969,-0.17,rmats,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZBTB38,0.441365767132,-0.124,rmats,0.805918178513614,0.0367591823787228,leafcutter,0.469679831735,-0.15,rmats,0.911729190054187,0.0816402975365014,leafcutter,0.995116713762768,0.0542956093551031,leafcutter,0.655076234530552,0.0630324152886405,leafcutter
ZBTB4,0.763252478186361,0.145765330927966,leafcutter,0.732129503396884,0.0926632775472687,leafcutter,0.67020893025979,0.121956882556244,leafcutter,0.984263577019663,0.117321240065896,leafcutter,0.854348787999851,0.133863729668691,leafcutter,0.807276741638377,0.147103997714291,leafcutter
ZBTB40,0.99988160487442,-0.0122785775770194,majiq,0.857940674296997,0.0162388381722268,leafcutter,0.999915594902888,-0.0106313369851728,majiq,0.999935222334595,0.0102017476930682,majiq,NA,NA,NA,NA,NA,NA
ZBTB43,NA,NA,NA,0.632094830224,-0.071,rmats,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZBTB44,0.560603373434,0.092,rmats,0.636208942296,0.095,rmats,0.866386528090458,0.0625064125070279,leafcutter,0.878641113845849,0.0961156731725483,leafcutter,0.96242999224937,0.0464219995220879,leafcutter,0.815561699856502,0.103752276804412,leafcutter
ZBTB45,0.87366105280378,0.0221068224167111,leafcutter,0.66987998222652,0.0228821322452987,leafcutter,0.868274267570622,0.0366736823523885,leafcutter,0.996862567343615,0.0385165833275909,leafcutter,0.944519444238811,0.0271812176177006,leafcutter,0.932052311707107,0.0380869408615198,leafcutter
ZBTB47,0.981636962449615,0.102365920249668,leafcutter,0.751693071553833,0.134283018315794,leafcutter,0.894686338617748,0.0856375766412445,leafcutter,0.958405433143062,0.0703289257872607,leafcutter,0.937159409671517,0.0102077355023135,leafcutter,0.975517797262599,0.0782413112391061,leafcutter
