,GM_BIO_2196772_10x_vs_GM_Risdiplam_10x,GM_BIO_2207180_10x_vs_GM_Risdiplam_10x,GM_BIO_2178782_10x_vs_GM_Risdiplam_10x,GM_BIO_2196895_10x_vs_GM_Risdiplam_10x,GM_BIO_2197306_10x_vs_GM_Risdiplam_10x,GM_BIO_2206678_10x_vs_GM_Risdiplam_10x,GM_BIO_2201042_10x_vs_GM_Risdiplam_10x,GM_BIO_2204984_10x_vs_GM_Risdiplam_10x,GM_BIO_2199562_10x_vs_GM_Risdiplam_10x,GM_BIO_2186827_10x_vs_GM_Risdiplam_10x,GM_BIO_2196772_3x_vs_GM_Risdiplam_3x,GM_BIO_2207180_3x_vs_GM_Risdiplam_3x,GM_BIO_2178782_3x_vs_GM_Risdiplam_3x,GM_BIO_2196895_3x_vs_GM_Risdiplam_3x,GM_BIO_2197306_3x_vs_GM_Risdiplam_3x,GM_BIO_2206678_3x_vs_GM_Risdiplam_3x,GM_BIO_2201042_3x_vs_GM_Risdiplam_3x,GM_BIO_2204984_3x_vs_GM_Risdiplam_3x,GM_BIO_2199562_3x_vs_GM_Risdiplam_3x,GM_BIO_2186827_3x_vs_GM_Risdiplam_3x,GM_BIO_2196772_3x_vs_GM_DMSO,GM_BIO_1949634_3x_vs_GM_DMSO,GM_BIO_2207180_3x_vs_GM_DMSO,GM_BIO_2178782_3x_vs_GM_DMSO,GM_BIO_2196895_3x_vs_GM_DMSO,GM_BIO_2197306_3x_vs_GM_DMSO,GM_BIO_2206678_3x_vs_GM_DMSO,GM_BIO_2201042_3x_vs_GM_DMSO,GM_BIO_2204984_3x_vs_GM_DMSO,GM_BIO_2199562_3x_vs_GM_DMSO,GM_BIO_2186827_3x_vs_GM_DMSO,GM_BIO_2196772_10x_vs_GM_DMSO,GM_BIO_1949634_10x_vs_GM_DMSO,GM_BIO_2207180_10x_vs_GM_DMSO,GM_BIO_2178782_10x_vs_GM_DMSO,GM_BIO_2196895_10x_vs_GM_DMSO,GM_BIO_2197306_10x_vs_GM_DMSO,GM_BIO_2206678_10x_vs_GM_DMSO,GM_BIO_2201042_10x_vs_GM_DMSO,GM_BIO_2204984_10x_vs_GM_DMSO,GM_BIO_2199562_10x_vs_GM_DMSO,GM_BIO_2186827_10x_vs_GM_DMSO
CYB5R2,-1.26140857910711,NA,-1.57221032742973,NA,-1.04337336088238,NA,-1.04650370366463,-1.53059519800384,-1.85596138985197,-1.52279296081812,NA,NA,-0.714813035913378,NA,NA,NA,NA,-0.79121182944699,-1.01528120467033,-0.724945210126294,NA,NA,NA,-0.705972177257607,NA,NA,NA,NA,-0.774438203569303,-1.0082695500836,-0.721311298935503,-1.38072641186042,NA,-0.649235848803474,-1.69285653849288,NA,-1.16605439978293,-0.61869725299638,-1.16804705045723,-1.65647173700089,-1.97317586602727,-1.652801445947
DENND5A,NA,0.776952234765237,-0.654720234163634,0.698662656858555,NA,0.763496625636423,0.69520173311777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.776765282693946,-0.930751375679151,NA,-1.55957171231498,NA,-0.700189265516484,NA,NA,NA,-0.593093368991137,NA
BTBD10,-1.01066457556899,NA,-0.884335182023971,NA,NA,NA,NA,-1.62850360527707,-1.79134375278299,-1.138417535732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.01690512644601,NA,NA,-0.902265788701434,NA,NA,NA,-0.593288987037106,-1.64071097889414,-1.80475301662684,-1.16298254901645
ELP4,-1.05638172065003,NA,-1.39306866709746,NA,-0.59517621917618,NA,-0.905815860243808,-1.10259482618693,-2.17598809280313,-1.38606233950091,NA,NA,NA,NA,NA,NA,NA,NA,-0.659993319851598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.73192504782717,NA,-1.01792100764072,NA,NA,-1.35764209507872,NA,NA,NA,-0.878553487017806,-1.07081608429169,-2.14070964342857,-1.3555643294121
HSD17B12,NA,0.900390685380062,-1.05048157522418,0.786891396652474,NA,0.913534326522765,0.847885664877325,0.662921080855042,NA,0.75304783005875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.923056036899493,NA,-2.00447504223489,NA,NA,NA,NA,NA,NA,NA
FAM111B,NA,NA,NA,NA,NA,NA,NA,-0.736637729445493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UVRAG,NA,NA,-0.597726394322981,NA,NA,NA,NA,NA,-0.807289487793189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.610419672337306,NA,NA,NA,NA,NA,-0.817328055663709,NA
EMSY,NA,NA,NA,NA,NA,NA,NA,-0.616519659141885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.783830946699606,-0.718589835401239,NA
B3GNT6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.56112096119437,NA,NA,NA,NA,NA,NA,NA
SYTL2,1.10764081308716,NA,1.51108488766389,NA,NA,NA,NA,0.772997796721271,1.4099570256129,0.95801564888083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.75389670010257,NA,NA,2.15097140204241,NA,0.886840073732674,NA,1.26157646188379,1.4361200038555,2.0506451951608,1.60901508007447
HIKESHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.59727560137721,NA,NA,NA,NA,NA,NA,NA
VSTM5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.796245998753462,NA,NA
FUT4,NA,NA,-0.678813745363974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.717489843836041,NA,NA,NA,NA,NA,NA,NA
PIWIL4,NA,NA,1.43433349354901,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.78850921361641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99293090307861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.63135957078546,NA,NA,NA,NA,NA,NA,0.638645844897279
CFAP300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64998314173413,NA,NA,NA,NA,NA,NA,NA
BIRC3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.904496367467049,NA,NA,NA,NA,NA,0.821612700590647,NA
AP001830.1,NA,NA,NA,NA,NA,NA,NA,1.31768034345272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.02593186648136,1.91761440151469,NA,1.92293692947276,NA,NA,NA,NA,1.664830760197,NA,1.61899459323146,2.64742616719211,2.28488809128666,2.05077478186307
RDX,-0.794092220648165,NA,-1.13580888174221,NA,NA,NA,-0.605641694453851,-1.29845365577064,-1.60971436275919,-0.916609432172309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.776174192885218,NA,NA,-1.12499209863592,NA,NA,NA,-0.590742412466403,-1.29228944811834,-1.59834441168575,-0.907757651415313
SPA17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.685304308549042,NA,NA,0.680337176625193,NA,NA,NA,NA,0.599405686917285,NA,NA,0.630537029149206,0.59863506992348,0.651994774456349
CCDC15-DT,NA,NA,NA,NA,NA,NA,-1.36411762449996,-1.35938714043863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.35299235625623,NA,1.74078044927903,NA,NA,NA,NA,NA,NA,NA
CHEK1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.705038288850326,NA,NA,NA,NA,NA,-0.615446980298391,NA
TP53AIP1,NA,NA,NA,NA,NA,NA,NA,NA,5.60156133936388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.10209408707588,NA
AP000844.2,NA,NA,NA,NA,NA,-3.481716291724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.77402094764721,NA,4.64012484150705,NA,NA,NA,NA,NA,5.5906220916406,5.13674670322563,NA,5.09145941676883,5.18470923492726,4.7615726130969,NA,NA,5.20533028224912,5.00826968838183,4.73169958689957
AKAP3,NA,NA,NA,NA,NA,NA,NA,0.732578557255782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.12787859691186,NA,0.973054317630189,0.96466923309529,NA,0.994873582346791,NA,NA,1.08626770739143,1.2068652599084,1.04067884433347,1.47099472300984,0.829300893703592,NA,1.23251465078366,1.12642302708975,1.24620243776533,0.890969813382805,1.2234834913491,1.63059171659439,1.45059180606324,1.38636540612558
OLR1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.032030504711,-1.04628506075508,NA
AC008115.4,NA,NA,1.76736127810955,NA,NA,NA,NA,NA,1.64174875339129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.25723853556229,NA,NA,2.77966299653892,NA,1.83645262458858,NA,2.01335172167443,NA,2.65683810004396,2.11725461520809
ETNK1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.621544957945221,NA
AC026356.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.763301180230364,NA
GXYLT1,NA,NA,NA,NA,NA,NA,NA,NA,-0.665406065571619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.661676084827,NA
ASIC1,-1.12786998571971,NA,-1.65384792779083,NA,NA,NA,NA,NA,-1.75485846848007,-1.20144279318703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.25100950286902,NA,NA,-1.75947393075243,NA,NA,NA,NA,-1.1189403690888,-1.86197002560106,-1.31978221188514
GALNT6,NA,NA,NA,NA,NA,NA,NA,NA,-0.597517243882718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HNRNPA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.588565893030362,NA
AC126474.1,NA,NA,NA,NA,NA,NA,NA,NA,-1.19457673376587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
APPL2,-0.733300373124359,NA,-1.10844704224458,NA,NA,NA,NA,-0.619110368827253,-1.17775899067699,-0.857546966340951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.803140348152749,NA,NA,-1.17173349151946,NA,NA,NA,NA,-0.680985793976315,-1.24029672993134,-0.920270390776669
OAS1,NA,NA,NA,NA,NA,NA,2.70819280993323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.65058026831111,NA,NA,NA
OAS2,NA,NA,NA,NA,NA,NA,2.33064603516472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2204792977257,NA,NA,NA
AC026367.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4734941832927,NA,NA,NA,NA,NA,NA,NA
CRYL1,-2.15893073795364,NA,-2.44367593002992,NA,-1.52827890871334,NA,-1.81346069865606,-2.1501953856443,-2.91228778429985,-2.29862965544891,NA,NA,-0.947335071132707,NA,NA,NA,NA,-0.920065368629001,-1.6768137731009,-0.915029996493298,NA,NA,NA,-0.853236280077921,NA,NA,NA,NA,-0.828714110890041,-1.58660078880508,-0.829624867080555,-2.25495749426209,NA,NA,-2.54858400370906,NA,-1.62836146152805,NA,-1.9104139974944,-2.25285783804477,-3.01367961850467,-2.40221547944702
MEDAG,-1.04128903855637,NA,-0.947454558841444,NA,NA,NA,NA,-1.82613003047778,-1.85115267145554,-1.0049807328797,NA,NA,NA,NA,NA,NA,NA,-0.663559927227039,-0.782286140619259,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.83659820083002,-0.988465965947747,NA,-1.65071477920852,NA,NA,-1.55415376710094,-0.726209106678604,-1.06374338720359,NA,-0.751725645925096,-2.43086974293307,-2.45521643068207,-1.61459749866321
PDS5B,NA,NA,-0.720213774370101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.800689613387895,NA,NA,NA,NA,NA,-0.590134767167616,NA
TRPC4,NA,NA,-0.671791655997168,NA,NA,NA,NA,-0.609514699634592,-0.768407282141019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.637064340068152,NA,NA,NA,NA,NA,-0.726521103874133,NA
MRPS31,NA,NA,-0.810846947794347,NA,NA,NA,NA,NA,-0.79943201865325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.761245853582665,NA,NA,NA,NA,NA,-0.751268302227209,NA
SPRYD7,-0.786937893257065,NA,-0.772896875417398,NA,-0.633536066907673,NA,-0.690347960678158,-0.909501846407042,-1.05072209403677,-0.893213513577867,NA,NA,NA,NA,NA,NA,NA,NA,-0.735788961673274,-0.597498403550739,-0.681788996378653,NA,-0.662167073195058,-0.595123975714278,NA,NA,NA,NA,NA,-0.861701991925783,-0.723353863675219,-0.961933346467536,NA,-0.693260971715125,-0.948941922887761,NA,-0.813405850589678,NA,-0.867918362819417,-1.0824747828697,-1.22783011114288,-1.0661680700773
DIAPH3,-2.19686532778208,NA,-2.4207558659881,NA,-1.20188293789942,NA,-1.21094277729271,-2.727694630594,-3.44895276413767,-2.27077890751571,NA,NA,NA,NA,NA,NA,NA,-1.1747515208736,-1.46167026531481,NA,-1.04769366046346,NA,NA,-1.25430299151826,NA,NA,NA,NA,-1.48698995295393,-1.76213045627181,NA,-2.79478290037909,NA,NA,-3.01739249487952,NA,-1.81523062905098,NA,-1.82391590531655,-3.32301017678047,-4.04230550462465,-2.86824264097571
FARP1,NA,NA,NA,NA,NA,NA,NA,NA,-0.775046949976577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.642361943134516,NA,NA,NA,NA,NA,-0.841601573962642,NA
AL356966.1,NA,NA,2.49584853168729,NA,NA,NA,NA,NA,1.890299655313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15943776778448,NA,NA,NA,NA,NA,NA,NA
RAB2B,-0.895562903246035,NA,-0.80635370178752,NA,NA,NA,NA,NA,-0.952234894656622,-0.773553776505172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.960015138316374,NA,NA,-0.867318323594602,NA,-0.600269631754033,NA,NA,NA,-1.02049737932885,-0.843193288782745
AL132780.2,1.05036160819257,NA,1.40177063538352,NA,NA,NA,NA,NA,1.36618124350235,0.989336840772703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.37285512841941,NA,NA,1.29735460554901,1.38377090999666,NA,1.40808143291565,NA,2.06475058432807,NA,NA,2.44673267410507,NA,1.52289698929748,1.18853675891173,1.88252605204535,1.73600482220089,2.40941522514046,2.03291603387633
AP1G2,NA,NA,0.591972091076512,NA,NA,NA,NA,NA,0.781247301552277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.658156013018322,NA,NA,NA,NA,0.591391827138558,0.846735451274448,NA
PAX9,NA,NA,NA,NA,NA,NA,NA,0.685905832744999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.615647659041883,NA,NA,NA,NA,NA,NA,NA,0.94230365027804,0.722967414700643,0.673775739780316
SLC25A21,NA,NA,-2.54687377293389,NA,NA,NA,NA,NA,-1.77282839669754,-2.59993935208113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.65951122238051,NA,NA,-2.63566078423579,NA,NA,NA,NA,NA,-1.86209019757227,-2.68273637470987
FRMD6-AS1,NA,NA,NA,NA,NA,NA,NA,NA,-0.594784842837641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.655070874886881,NA
TEX21P,NA,NA,NA,NA,NA,-1.75644877626203,-1.24811053565818,NA,NA,NA,NA,NA,NA,NA,NA,-1.27058805085473,-1.30232348393883,NA,NA,NA,2.38516458679947,NA,NA,1.92578985418401,NA,1.70442624578272,NA,NA,2.13135946935094,2.33398172868918,1.87252364762093,3.16954665681048,2.73509579154438,NA,3.16953716199452,3.25545542000207,3.12985220854911,NA,1.37451489495373,3.12921900187988,3.35740409512342,3.13009383394624
AL161756.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.54256616206271,NA,3.82209640728079,NA,NA,3.51000276296971,3.1043883187927,3.46183883610648,NA,NA,3.09946619876957,3.64567069688077,3.33397527139911
GALC,NA,1.40928801567041,NA,1.17994198203781,NA,2.18982034983364,1.83240787850608,NA,NA,0.972408070627667,NA,NA,-0.644889036730668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.26993667531471,NA,NA,NA,NA,NA,NA,NA,-2.02617102874659,-2.20346857031004,-0.74489744413706,-2.52005394955416,-0.984548205336897,-1.67848082006142,NA,NA,-1.61786959047302,-1.93504063321839,-1.1984565858925
ITPK1,NA,NA,NA,NA,NA,NA,NA,NA,-0.683236289734064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.648828737759737,-0.754358967698922,-0.588758025756761
IFI27,NA,NA,NA,NA,NA,NA,3.45140997448618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.93391590130637,NA,NA,NA
SNHG14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.599842256790405,NA
ADAL,-1.12283340939696,NA,-1.73897421895719,NA,-0.671627331627637,NA,-0.762310108104095,-0.620589657571171,-2.03623606195084,-1.41859407673296,NA,NA,NA,NA,NA,NA,NA,NA,-0.606914285815858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.687567084942766,NA,-1.20818403260038,NA,NA,-1.82141177868382,NA,-0.759083319939979,NA,-0.847152233261253,-0.70553625723657,-2.11719028769672,-1.49808616031864
MYO5A,NA,NA,NA,NA,NA,NA,NA,NA,-0.904078709292876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.886898407555029,NA
DIS3L,NA,NA,-0.719334787657091,NA,NA,NA,NA,NA,-0.825003667148884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.728809751362272,NA,NA,NA,NA,NA,-0.83821675361373,NA
NPTN-IT1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.907892729506652,NA
SCAPER,NA,NA,NA,NA,NA,NA,NA,-0.811329345333081,-0.976178024742281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.603118933302358,NA,NA,NA,NA,NA,NA,NA,-0.869127108176246,-1.02289624467175,-0.600476553623194
TMC3-AS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.879622278051348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCTP2,NA,NA,NA,NA,NA,NA,NA,NA,-0.659765780232862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.66595752996091,NA
SYNM,NA,NA,NA,NA,NA,NA,NA,NA,-0.621501465924005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.829009655320944,NA
SNRPA1,NA,NA,NA,NA,NA,NA,NA,NA,-0.730056035602614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.702247645106863,NA
DECR2,NA,NA,NA,NA,NA,NA,-0.89533008182003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.720656530756605,NA,NA,NA,NA,NA,NA,-1.01376710638989,NA,NA,NA
WFIKKN1,NA,NA,NA,NA,NA,-1.41056894801398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39200986945127,NA,1.93935695364058,NA,NA,NA,NA,NA,1.21953707394816,NA
MEIOB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1342569345821,NA,NA,NA,NA,NA,1.17381864943765,NA
PDXDC1,-1.18462791321342,0.924590236729779,-1.15464929846065,NA,-0.77844303641934,0.982504269947237,NA,-1.14731340158999,-1.33844986113423,-1.15497683929298,-1.12394838839159,NA,-1.46519979047497,NA,-0.627174673637871,NA,NA,-1.6175004122133,-1.89572130875149,-1.16910469711416,-1.90968177965679,-0.781539950833166,-0.83814532314602,-2.26566840874999,NA,-1.43272887672289,-0.965096882733333,-1.14458449476764,-2.41708288930837,-2.69687571688154,-1.96952402177062,-3.35832826643715,-2.15798683025515,-1.22380196917389,-3.32925185783935,-1.93478162407784,-2.95914455333234,-1.16533921839021,-2.66261289834644,-3.32592523153103,-3.51160329892245,-3.33337798995996
LYRM1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.664254458923049,NA
DNAH3,NA,NA,NA,NA,NA,NA,NA,NA,5.98079009912077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.10978960710856,NA
HNRNPA1P48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.921332003648779,NA,NA,NA,NA,NA,NA,NA
TERB1,NA,NA,NA,NA,NA,NA,NA,NA,2.06067551797952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.41982361171174,NA,NA,3.40193446974189,NA,NA,NA,NA,3.44708550195767,3.83221077661121,3.59603776816869
