,minpadj_maxPdPSI_LMI070_01x,dPSI_LMI070_01x,minpadj_maxPdPSI_LMI070_03x,dPSI_LMI070_03x,minpadj_maxPdPSI_LMI070_10x,dPSI_LMI070_10x,minpadj_maxPdPSI_RG7916_01x,dPSI_RG7916_01x,minpadj_maxPdPSI_RG7916_03x,dPSI_RG7916_03x,minpadj_maxPdPSI_RG7916_10x,dPSI_RG7916_10x
SNX13,0.806614829523256,0.0415464935512138,0.0357003097676849,0.0570256974723613,0.851625758050928,0.0159648275349525,NA,NA,0.859731641857861,0.0545807236285155,NA,NA
SNX14,0.735938695327942,0.0809657830971848,0.719986185920523,0.0280890123790041,0.869582182445511,0.0401522069256863,NA,NA,0.886773580191746,0.0315384678312197,0.490779725548,0.124
SNX15,NA,NA,0.0137919079632107,0.055416662513558,0.932359957145101,0.0255921969300318,0.0926273411928672,0.0181947325566194,0.937691493610437,0.0597676527431791,0.914786235320752,0.0658879022497341
SNX16,0.771077751157,-0.081,0.872065822007,-0.05,0.739679081706294,0.0423787301127033,NA,NA,0.382064196833,-0.059,0.704470166256,-0.08
SNX17,0.665549338072,-0.126,0.82209200984,-0.111,0.279017278509,-0.154,0.726811148294,-0.153,0.0580765757202,-0.273,0.221705152443,-0.201
SNX18,NA,NA,NA,NA,NA,NA,NA,NA,0.937159409671517,0.0128595169151812,NA,NA
SNX19,0.720498004694866,0.0565224311433393,0.524208015206759,0.0193669356410144,0.547974454469805,0.0193683978588283,0.8744373392279,0.0193697942174964,NA,NA,0.922831930055861,0.0407192238493298
SNX21,NA,NA,0.879869665935961,0.0489878802992068,NA,NA,NA,NA,0.06030735339497,0.00855137671338286,0.761999462596473,0.0448890280744905
SNX24,0.875197819552873,0.0396604431828081,0.931649201774288,0.076747806441425,NA,NA,0.91708839351838,0.0489505632790896,NA,NA,NA,NA
SNX25,0.763252478186361,0.0216557448210205,0.577549587968886,0.021655787543764,0.610559064203373,0.0216560651526124,0.91837751399334,0.0792564242172319,NA,NA,0.732055291064241,0.0216563663067598
SNX27,NA,NA,0.46802931051,-0.163,NA,NA,NA,NA,NA,NA,NA,NA
SNX29,0.81206247854742,0.0420110869912122,0.553778806181404,0.0257475420354529,0.643598929636572,0.0358708762774377,0.910284041176373,0.0210035080420668,0.867809455382164,0.0154832433486933,NA,NA
SNX3,0.927509763552166,-0.0110034789498928,NA,NA,NA,NA,0.8744373392279,-0.0238893648404306,NA,NA,NA,NA
SNX30,0.742583998196022,0.0673679699767091,0.561035679114306,0.0646187470424797,0.537643911893035,0.0650361876697263,0.0721880233061399,0.017257325793151,0.845767777737781,0.0612606969891762,0.429425417260035,0.0810885377429501
SNX4,0.0880821603987755,0.0888611692044935,0.941433280530213,0.0160060165429488,0.898874285249095,0.0239377003800551,0.91708839351838,0.0185586212232082,NA,NA,0.287068609603287,0.04887450422363
SNX5,0.92480288561292,0.0245504337682576,NA,NA,0.311190498174152,0.0775865562924558,0.948724693176674,0.039412559201232,NA,NA,0.488137062215,0.012
SNX6,0.877106114897422,0.0386461324149682,0.912983969986836,0.0173341800290435,0.186896197655,-0.021,0.774359694097,-0.013,NA,NA,NA,NA
SNX7,0.0217834326398263,0.0367542495275144,0.000361803782890692,0.0808928958176985,0.00101715569609632,0.0691835849082338,0.8744373392279,0.0130867227449993,0.943596389763538,0.0218251763714861,8.37068773034672e-05,0.0311407698556265
SNX8,NA,NA,0.849550727672008,0.0173494958909077,0.917674159154,-0.06,NA,NA,0.915283978511662,0.0175569575566959,0.775368014499374,0.0204201946066058
SNX9,NA,NA,NA,NA,0.224160487452983,0.0262071735452615,0.8744373392279,0.0101537657825387,NA,NA,NA,NA
SOAT1,0.877106114897422,0.0601674932986617,0.93419037171939,-0.0121923366173816,0.937891862373874,0.0337026200651381,NA,NA,NA,NA,NA,NA
SOCS2,NA,NA,NA,NA,0.537488737386,0.011,0.333670811914,-0.011,NA,NA,NA,NA
SOCS5,0.826060763201918,0.0245212902133424,0.774562262283161,0.0148327271782331,0.87785540789033,0.0110634541001051,0.8744373392279,0.0225630907715563,NA,NA,0.917754295138598,0.0162064831971393
SOCS6,NA,NA,0.163579737632577,0.221593689293273,0.26437492603052,0.0908511147178447,NA,NA,NA,NA,0.85266583335185,0.0728675878740629
SOD2,0.897213868078,-0.051,0.77755650034678,0.0315129394023753,0.578871443318321,0.0240176124301854,NA,NA,0.937159409671517,0.0128842947142126,0.875235307449522,0.0128240932170236
SON,0.574543012467,0.051,0.374746579906021,0.0511592980417824,0.610559064203373,0.0484588394802682,0.8744373392279,0.0137309331925233,0.86383145340247,0.0496309193779253,0.518584401257548,0.074946672011585
SORBS3,0.854882113319938,0.0415377194267355,0.359857423065,-0.082,0.84687919557161,0.0294848228644008,0.887830564692493,0.0172298041274426,0.688183165723,0.025,NA,NA
SORD,NA,NA,0.90835464141365,0.0370926246607136,NA,NA,NA,NA,0.92602266107057,0.0797536459326872,NA,NA
SORT1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.288215890376,-0.241
SOS1,0.803734452940081,0.0582633243868175,0.610734771535,-0.085,0.526219101814448,0.0159364738496189,NA,NA,NA,NA,NA,NA
SOS2,NA,NA,NA,NA,0.945680716223,-0.105,NA,NA,0.00818303154837633,0.138588017135144,0.176457196485128,0.0347474632302605
SP1,0.924230145881315,0.0410869088307902,0.919418030766588,0.0259350151984282,0.788062911175843,0.0615357316712019,0.918713971084962,0.0447896027948692,NA,NA,0.760996083414324,0.0682187816880842
SP100,0.093766063524,-0.048,0.399153006370562,0.0229989552344587,0.545694441286368,0.0627984974629312,0.8744373392279,0.0418812604633101,0.84074025757,-0.033,0.915409860596121,0.0395608328640089
SP110,0.0192024123002,-0.131,0.0139982790939,-0.327,0.566326971359447,0.0634039423154257,0.8744373392279,0.0448875122841439,0.401512560670757,0.199963905821855,0.789919461332928,0.0604224523367706
SP140L,0.872078903002472,0.0470759008756062,0.823047186920271,0.0630693709017643,0.0551706683408,0.172,NA,NA,NA,NA,NA,NA
SP2,0.775058667098024,0.028900893638979,0.455568650929069,0.032855725107227,0.934099868531608,0.0815947493709952,0.922415190314657,0.0562125919086141,0.844342970371,-0.087,0.501047598105,-0.036
SP3,0.909210902349165,0.011094968668338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPA17,NA,NA,0.831792841209134,0.0186812201820042,0.69549467758177,0.0323020854335123,NA,NA,NA,NA,NA,NA
SPAG16,0.763252478186361,0.111273818262754,0.933114764412,-0.116,0.747737233449014,0.0260539921387997,0.900954567372799,0.0206960095006475,NA,NA,0.929579448439164,0.0156380170239494
SPAG5,NA,NA,0.310409994403,0.028,0.690872641997,-0.028,0.335292899253,-0.054,0.867815722169,0.021,0.277749882953,0.021
SPAG7,0.848460498225054,0.0115929359785592,0.944306452180377,-0.0102431002491177,0.782243625940742,0.0223404177693752,NA,NA,NA,NA,NA,NA
SPAG8,NA,NA,NA,NA,NA,NA,0.528012852004,-0.166,NA,NA,NA,NA
SPAG9,0.856615445792651,-0.0100751163310473,0.30409979017,-0.091,0.0622711911489,-0.109,0.8744373392279,0.110772633846495,0.882264060727757,0.0907475213642206,0.25887866674,-0.097
SPAST,NA,NA,0.62860177154492,0.0440950636758805,0.894015518064353,0.0349117084538927,0.908503835932221,0.135682582154043,NA,NA,0.926109183548499,0.0426858234092008
SPATA13,0.763252478186361,0.0989664190562287,0.563084375175648,0.0963221399188445,0.545694441286368,0.189812009987738,0.8744373392279,0.102592062073989,0.845767777737781,0.204929633961945,NA,NA
SPATA18,0.0101101137874,-0.061,3.39348755281e-11,0.457,4.71306263493e-13,0.48,7.20341387744e-07,0.425,1.92754833462e-10,0.46,6.67618965575e-12,0.464
SPATA20,0.84632275247,-0.017,0.708883167772251,0.0138990262944377,0.921558086723758,0.013317778129143,0.896523858884,-0.016,0.639877562061,0.042,0.508353113759,0.041
SPATA6,0.917473577764,0.185,0.942828368380362,0.0292368541595841,NA,NA,NA,NA,NA,NA,NA,NA
SPATA7,0.825806731925007,0.0779712601534062,0.691602118373002,0.0878997920751233,0.782243625940742,0.104417526332488,0.940571771690886,0.0874658664462664,NA,NA,NA,NA
SPATC1L,NA,NA,0.688531342671746,0.0334121243107522,NA,NA,NA,NA,0.851146681674618,0.027350484534838,NA,NA
SPATS2,0.848460498225054,0.0404303194642858,0.37455174791,0.202,0.203802952956237,0.14149507167415,0.8744373392279,0.0335465507150305,0.0383733941872,0.044,0.000636085951607,0.083
SPATS2L,NA,NA,0.562477604977174,0.0646777431559781,0.522658666539396,0.0435227601155837,0.878874343988702,0.0587177120561215,0.845767777737781,0.044517218358627,NA,NA
SPCS2,NA,NA,NA,NA,NA,NA,0.276048154245,-0.081,0.455325345443,-0.042,0.741896705873,-0.041
SPDL1,0.736126713624329,0.115397690307,0.0863892228371,0.052,0.814932288183941,0.098394413524815,0.8744373392279,0.0922701013231946,0.845767777737781,0.024249836636718,NA,NA
SPECC1,0.716162503624,-0.135,0.00405358950971,-0.291,NA,NA,0.0731744828746,-0.212,NA,NA,NA,NA
SPECC1L,0.786131808601088,0.0186717428831908,0.87101670795745,0.0292798747231456,0.897200805356656,0.026622318547786,NA,NA,0.845767777737781,0.0341824385600441,0.759184433533854,0.0746117431985335
SPEF2,0.0164602392271,-0.385,0.00147389468825,-0.517,NA,NA,0.00999796265066,-0.455,0.0104875496428,-0.454,NA,NA
SPEG,0.758595045267037,0.136026323036154,0.419814925589626,0.0340042201123173,0.306207084548,-0.02,0.0802394558568,0.28,0.887726828878249,0.0479703878430752,0.922391449007507,0.0679396401133239
SPEN,NA,NA,0.67637645035373,0.0374850757691075,0.000620587731224,-0.212,0.8744373392279,0.166945408322283,0.0300675936479,-0.132,0.105120582439,-0.128
SPG11,0.36368583639,-0.058,0.605349741829697,0.024424876292765,0.382264157178,-0.05,0.8744373392279,0.0244267072978853,0.845767777737781,0.0929770873555625,0.283293077809,-0.057
SPG20,NA,NA,0.562895858150638,0.0615278923417418,0.396726405431567,0.0308677869531782,NA,NA,NA,NA,0.451709230541201,0.0204431145579407
SPG21,0.854423674698128,0.0281670721516243,NA,NA,0.787668891433,0.025,0.91708839351838,0.0261053618156641,NA,NA,NA,NA
SPG7,0.776561236274,0.015,0.0101198539194,-0.018,0.161056728993,-0.014,0.641649855739,-0.012,0.771137449116,-0.016,0.25068504088,-0.101
SPHK1,NA,NA,0.910010717107879,0.0510817484188389,NA,NA,0.832875854027,0.13,NA,NA,NA,NA
SPHK2,0.763252478186361,0.0377352129843769,0.933022370118714,0.0191454127894191,0.887617705654661,0.0309894525217983,0.8744373392279,0.056612717294914,0.845767777737781,0.0403692681264444,0.724455697775544,0.0429727163601184
SPIDR,0.131423824659965,0.0926439051410702,0.000704770329208603,0.258908075997849,4.67846685662871e-07,0.196877819866976,0.636929540621,-0.072,0.248456920298,-0.067,0.0336950514885227,0.0827007830758827
SPIN1,0.333236293918,-0.093,0.0624362388097,-0.08,0.186429885278,-0.071,NA,NA,0.0601269165949,-0.148,0.917754295138598,0.026838995275299
SPIN3,0.498311464749,0.117,0.183749226944,-0.222,0.406531633686,-0.086,NA,NA,NA,NA,NA,NA
SPIRE1,NA,NA,0.80775562620389,0.0138638413620413,NA,NA,NA,NA,NA,NA,NA,NA
SPNS1,0.834728714601283,0.0778110931811825,0.511382029720985,0.0696487119808787,0.755377108058689,0.022680399175004,0.91708839351838,0.0110778337681458,NA,NA,0.776744005739357,0.0153709422832308
SPOCD1,0.612991709852,-0.047,0.462669699199,-0.063,0.104963876255,-0.055,0.8744373392279,0.0207826969462759,0.937159409671517,0.0865966293199285,0.483410261834,-0.039
SPOP,0.872924477180376,0.0121332521792978,NA,NA,0.898874285249095,0.0437150699552598,NA,NA,NA,NA,0.718479855068703,0.0283507190714481
SPPL2A,0.806781655871873,0.0142422018692257,NA,NA,0.507128252075,-0.06,0.935353131777446,0.0239447399792414,0.845767777737781,0.0782381812820817,NA,NA
SPPL2B,0.703782540265891,0.0465015887746381,1.77124024673e-06,0.13,4.89822597268e-05,0.114,0.8744373392279,0.0597770175784024,0.845767777737781,0.0600835542119785,5.78529323856e-08,0.143
SPPL3,NA,NA,0.257640430821681,0.0331145294054848,NA,NA,0.903653334074717,0.0437433673094995,NA,NA,NA,NA
SPRED1,0.887787257204025,0.0252056185435769,0.790260175366073,0.029543301691868,NA,NA,NA,NA,NA,NA,0.673279350813354,0.04979883274259
SPRED2,0.776913155824802,0.0778638064668129,0.849550727672008,0.0709670059462456,0.820853907333404,0.0341688310352497,0.8744373392279,0.030084206304047,0.845767777737781,0.084646651145003,0.74782244398074,0.0591344804620627
SPRY2,NA,NA,0.91989531295455,0.033160431707139,0.937023149207679,0.0194134258936697,0.893712187847883,0.0621870905129733,NA,NA,NA,NA
SPRY4,0.338037070643,-0.072,0.345982883914924,0.0881237826511408,0.133078133139604,0.0216104773047676,NA,NA,NA,NA,NA,NA
SPRYD3,0.823872796972029,0.0193940440375821,0.887156906935011,0.0103590576819634,0.775492959122943,0.0153015304220281,0.91708839351838,0.0460355915688681,NA,NA,NA,NA
SPRYD7,0.83388154800623,0.0688599851678363,0.00172981559459782,0.390608213872393,0.893143968371287,0.045875432711981,0.180996093722,0.087,NA,NA,0.501406494006,0.066
SPSB3,0.84632275247,-0.055,0.585983331543,-0.059,0.681807151079,-0.059,NA,NA,NA,NA,0.742472437755689,0.033508200340077
SPTAN1,NA,NA,0.826687065083319,0.0436839991429984,0.380276906083366,0.0324583060712827,0.8744373392279,0.0354237664357285,NA,NA,0.659009720472032,0.031248382410368
SPTBN1,0.856879157261616,0.0424613736001866,0.43011714101026,0.0650537384557068,0.782535912477718,0.0392177123177294,0.880044017290265,0.0140871873007305,0.845767777737781,0.0503901791879334,0.781933570297137,0.0641013022197824
SPTBN4,0.771577438163,-0.142,NA,NA,NA,NA,NA,NA,NA,NA,0.659209403818,-0.156
SPTLC1,0.915355300269611,0.0101085093219245,8.02236823829e-06,0.041,0.00159791466741,0.031,NA,NA,0.900662827070578,0.0177849164160885,NA,NA
SQRDL,0.763252478186361,0.0555792114281831,0.0133167707151032,0.133951281753011,0.0493335822954671,0.107114370855494,0.0630544184037148,0.0153882785530515,0.0734430803795381,0.131854245428193,0.000430994980539973,0.16025880942019
SQSTM1,0.763252478186361,0.0717454544772579,NA,NA,0.292031732111073,0.0289154366753954,NA,NA,0.876605432377345,0.152349110289155,0.837458954086987,0.0170659949570476
SRC,0.806614829523256,0.12803845551205,NA,NA,0.554709198177055,0.0303639847073031,0.911729190054187,0.0311641210916156,NA,NA,NA,NA
SRCAP,0.888634617146491,0.0168564178564238,0.82642464943698,0.0170465224957321,0.537643911893035,0.0255537863425142,0.8744373392279,0.0139990733952912,0.849959568982,0.064,0.802678204084129,0.0236164227459917
SRD5A1,NA,NA,NA,NA,0.605818209119963,0.0274429857564583,0.943532590902284,0.0416561991491252,NA,NA,0.893479622537836,0.061986716151833
SRD5A3,NA,NA,0.820150182031094,0.0727000835578231,0.725213864670855,0.0902800012415449,NA,NA,0.854348787999851,0.0983879635666424,0.0637853946440973,0.0102293448971795
SREBF1,0.759015222541959,0.106464915047186,0.709349695901345,0.0734040419620563,0.650683847502,-0.027,0.536549275474,0.025,0.32710479846,-0.049,0.785099026832563,0.0913084436997857
SREBF2,0.80064807595085,0.0588946061931339,NA,NA,NA,NA,0.8744373392279,0.0124118009118478,NA,NA,NA,NA
SREK1,0,0.578,0,0.79,0,0.844,0.515452022644,0.043,7.95980770363e-07,0.159,0,0.388
SREK1IP1,0.763252478186361,0.0256436746416192,NA,NA,NA,NA,NA,NA,0.85041904952373,0.0323191997406189,0.91472621822756,0.0244993611766006
SRF,0.642711508770187,0.0454019052045486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRGAP1,0.776416662715701,0.126301699956402,0.0244720037843336,0.140100183465951,1.29076770323546e-06,0.0756692043371188,0.8744373392279,0.104612140193659,0.146657153751617,0.0602899894745944,1.03563330523823e-05,0.183517164450264
SRGAP2,0.90941171752752,0.0434535736594094,0.705158624604019,0.0890319417811879,0.84687919557161,0.0532412494040663,0.8744373392279,0.0280573184735474,0.892804698830776,0.0545068153531706,0.74782244398074,0.108311022737666
SRGAP2B,0.935729542783209,0.0359305155755154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRI,0.763252478186361,0.0160545165995938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRP14,NA,NA,NA,NA,NA,NA,0.8744373392279,0.0158813256317687,NA,NA,NA,NA
SRP19,0.894364792091903,0.0627544999179921,0.108863271131,-0.133,NA,NA,0.937960983990252,0.0246324785753689,NA,NA,0.928250232974934,0.0108127452146412
SRP54,0.87366105280378,0.043562626385188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRP68,0.652469524184801,0.0160344972063997,NA,NA,0.774582910383261,0.0142759937490343,NA,NA,0.901746642630968,0.0115070238335587,NA,NA
SRP72,NA,NA,NA,NA,0.374054415513,0.035,NA,NA,NA,NA,NA,NA
SRP9,0.699982522415184,0.0335683452860105,0.263847499645377,0.0563157054632993,0.755983584934122,0.0579380588916273,0.8744373392279,0.0165388033652713,0.845767777737781,0.0502522423770175,NA,NA
SRPK1,0.350949072225,-0.057,0.72270731001974,0.0416511819683794,0.771648546478529,0.0566815368443014,NA,NA,0.607345316213,-0.047,NA,NA
SRPK2,0.275312734564,-0.065,0.0240433191116,-0.079,0.00613407559866,-0.082,0.604141772201,-0.057,0.44793412297,0.1,0.113000858332,-0.074
SRPRA,0.654710899075467,0.0471953592363666,NA,NA,NA,NA,0.8744373392279,0.0384132094416502,NA,NA,NA,NA
SRPX,0.891227868593949,-0.0209892804120085,NA,NA,0.877035424326924,0.01017251486795,0.900740757729032,0.0551887671541709,0.877232812646765,0.0215569665057405,NA,NA
SRPX2,0.859121958311036,0.0362648829935828,0.788974311167234,0.0214494528904052,NA,NA,NA,NA,NA,NA,NA,NA
SRR,NA,NA,0.776711888864832,0.0456196384570894,0.80974831836693,0.023394288447026,NA,NA,NA,NA,NA,NA
SRRD,NA,NA,0.709349695901345,0.0516794692304323,0.531088373637314,0.0339101366273369,NA,NA,NA,NA,NA,NA
SRRM1,0.712112094731915,0.0680675580394488,0.0413333824684,0.131,0.0480144159431,0.163,0.8744373392279,0.038050254984459,0.845767777737781,0.0650503007604735,0.766239333198547,0.0825840162183247
SRRM2,0.689490142945,0.026,0.632332383794596,0.0463423333825238,0.235554317744126,0.0846881790475368,0.924191685251867,0.0104989214023035,0.878006270556399,0.0226763025639001,0.659009720472032,0.045684464701846
SRRT,0.363346636983,-0.064,0.18236206187,-0.071,0.0775827125383,-0.082,0.8744373392279,0.0689972656242966,0.845767777737781,0.0736853711960228,0.719803872747833,0.0422466791358701
SRSF1,0.775752833245984,0.031663243385196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRSF10,0.705031178013,-0.054,0.632332383794596,0.0539586102369555,0.411385884651,-0.068,0.8744373392279,0.0357415842887038,NA,NA,NA,NA
SRSF11,0.844298366204123,0.0256408108420646,0.70829665283741,0.063007839166527,0.194843314722,-0.074,0.91708839351838,0.0199904143508861,0.859731641857861,0.0336450628319315,0.74782244398074,0.0433078957217311
SRSF2,0.767696115705646,0.0380120104047853,0.822073054057355,0.0342940172635359,0.189829140955,-0.047,0.915489353156168,0.0414430420533084,NA,NA,0.0546705205480148,0.0963639169589452
SRSF3,0.849344198732802,0.0346687950316618,0.0656043144138,-0.041,0.0917534476552,-0.039,0.91708839351838,0.0312917229509292,NA,NA,0.0307905423566,-0.045
SRSF4,0.541848706577,-0.03,0.00633173352233,-0.024,3.86259605688e-06,-0.031,0.8744373392279,0.0289010577811667,0.5441784714,-0.016,6.12438856679e-06,-0.032
SRSF5,NA,NA,0.0296804052693,0.039,0.00587095010117,0.046,0.91708839351838,0.01402504460712,NA,NA,0.266702215502,0.035
SRSF6,NA,NA,0.767107697803953,0.0876466717797625,0.030894133072,-0.11,NA,NA,0.76474682783865,0.103072903095143,0.277779035572,-0.084
SRSF7,0.767696115705646,0.0799427440485999,0.678245901088,-0.034,0.247297932255,-0.046,NA,NA,0.906724823747393,0.0215322312335809,0.894455675736726,0.0188640873043951
SRSF8,NA,NA,NA,NA,0.0834555590278849,0.0108671798076359,0.0848931257495307,0.0121863518175449,NA,NA,NA,NA
SRSF9,0.520572988176308,0.010703166656035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SS18,0.910318738816006,0.0437172667209452,0.676196913060934,0.061621179849304,0.771648546478529,0.0395710255791231,0.901041514469583,0.0323757266205957,0.877232812646765,0.0226924139690475,0.836513472142463,0.0229644643512053
SSB,0.766285729303253,0.0450771327140635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SSBP1,NA,NA,0.000597325123118277,0.0418820596746647,0.00185059556891285,0.0331767118830918,NA,NA,NA,NA,NA,NA
SSBP2,NA,NA,0.635536331704904,0.0410587958997992,0.52673015162,0.018,NA,NA,0.234131956533,0.027,0.932052311707107,0.0252901310840739
SSBP3,0.823872796972029,0.0479312094170342,0.569772758603159,0.0795421983762368,0.765781253191306,0.0313984221756325,0.8744373392279,0.0611350161886567,NA,NA,0.791281170369065,0.0588957849938516
SSBP4,0.747891322031905,0.0333675265656463,0.184825309032457,0.0309929702771055,0.728246788256868,0.0531065024367263,0.9328906769402,0.0445002439242668,0.916600060834,0.016,0.742472437755689,0.089080860388917
SSC5D,0.826060763201918,0.0178034009976501,NA,NA,0.788779412515,-0.012,0.806645438584,-0.017,NA,NA,NA,NA
SSFA2,0.763252478186361,0.0107482309081659,0.208104639801,0.011,0.335413757151,-0.277,0.8744373392279,0.0107481035857011,0.845767777737781,0.0299159120383875,0.921054628130299,0.0124693329637783
SSH1,0.763252478186361,0.0789580080386813,0.698316962496682,0.0652002660830174,0.807168146279117,0.0628422587628082,0.526818056077,0.087,0.647021582933,0.085,0.00355539059579,0.117
SSH3,0.925432276966072,0.0691367665159193,0.542572793523777,0.0453079403322377,0.772268935619134,0.0466292211156732,0.835970530183,-0.038,NA,NA,0.860677136682784,0.0332936307968418
SSNA1,NA,NA,NA,NA,0.124627904721218,0.0239795076532393,NA,NA,0.937159409671517,0.0207860303795468,NA,NA
SSPN,NA,NA,0.948721714083729,0.0104698658629562,0.835675311004102,0.0334012258714032,NA,NA,NA,NA,NA,NA
SSR4,NA,NA,NA,NA,NA,NA,0.887830564692493,0.0184016935129733,NA,NA,NA,NA
SSSCA1,0.759015222541959,0.0146158475107236,0.909094810528845,0.0102951343857152,0.848566777471856,0.0109471776926333,NA,NA,NA,NA,NA,NA
SSU72,NA,NA,0.682805657908148,0.0100575067590702,NA,NA,NA,NA,NA,NA,NA,NA
SSX2IP,0.85786876386,0.028,0.799835606483621,0.0885879855376892,0.679862587836,0.129,0.945205255212532,0.0537996484610213,NA,NA,NA,NA
ST13,0.825806731925007,0.0232051275419463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ST20-MTHFS,0.885778919310556,0.0412129550287517,0.534169781548834,0.0889300051576405,0.775977766479134,0.0277169616321505,0.91708839351838,0.0422349063133024,0.845767777737781,0.029593897653688,NA,NA
ST3GAL1,0.0837102663441,0.133,0.0544455457576,0.133,0.0555716705588,0.133,0.124133580227,0.133,0.539789238159,0.09,0.723530197235852,0.111169740746976
ST3GAL3,0.502858755311,0.061,0.183141028142,-0.099,0.0521960495182,0.036,0.8744373392279,0.0899532260362844,0.580912081763,-0.054,0.313430270607488,0.0332382239339754
ST3GAL4,0.227498215309,-0.112,0.704977069893647,0.0425536064737564,0.68942865711209,0.0297064636463232,NA,NA,NA,NA,0.818810220623909,0.0360830445161354
ST3GAL5,0.626364695618,0.107,NA,NA,0.576145995215664,0.0606292890382306,NA,NA,0.22100935723,0.1,0.000439985984744,-0.184
ST5,0.270310831889,0.019,0.684767420692513,0.092620375218934,0.0664297075473,0.048,0.784782460019,0.012,0.845767777737781,0.0480948816137504,0.523981772294,-0.092
ST6GALNAC4,0.229116694843091,0.0999853616000746,0.114963893161,0.107,0.360376155555,0.095,0.8744373392279,0.0141811859141693,NA,NA,0.56534911795,0.092
ST6GALNAC5,NA,NA,0.809893903074124,0.031613642988467,0.806259888232147,0.0150872744054161,NA,NA,NA,NA,NA,NA
ST6GALNAC6,0.763977690318731,0.0245299972330795,0.114503735865793,0.0717677155094336,0.0164694048772302,0.0402249169632639,0.8744373392279,0.0161721940889576,0.80931340194507,0.0256416863355347,0.929579448439164,0.0109107111413005
ST7,0.387222991982183,0.0289878230029246,0.0759497781216,-0.062,0.599621786413321,0.0755908337489449,NA,NA,0.3981173849,0.07,0.0839837114038,0.097
ST7L,0.379395580451,0.063,0.270918477792088,0.171991307304463,0.5053824494484,0.0736744289435944,0.91708839351838,0.179790785548556,0.845767777737781,0.128705312804311,0.455845294327,0.109
STAC,0.872078903002472,0.031118046737101,0.63333395154993,0.0724355620283386,0.940522150802248,0.0452572003598692,0.8744373392279,0.0345305037303784,0.892804698830776,0.0986603237843244,0.113589800295924,0.0197015722746049
STAG1,0.930810644257206,0.0322384406673357,0.790260175366073,0.015951618458681,0.702521065525252,0.0209052246493494,0.8744373392279,0.0718529266165107,0.937691493610437,0.0431465313030914,NA,NA
STAG2,0.416496660412155,0.0574913780176359,0.718308140213133,0.0460211007270976,0.385515962476467,0.0869824631224492,0.8744373392279,0.0638902619521652,0.845767777737781,0.0247165606476462,0.800579381039418,0.0255822203091902
STAG3L2,0.87596741157,-0.081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STAG3L3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.354384814320906,0.0739059358283332
STAG3L5P,NA,NA,NA,NA,NA,NA,0.91708839351838,0.0260142007026428,0.845767777737781,0.133409638742595,NA,NA
STAG3L5P-PVRIG2P-PILRB,0.214488407329,0.193,0.0455319322547,0.218,0.290673876439,0.189,NA,NA,0.314193754184,-0.084,0.322507513945,-0.066
STAM,0.681776914651801,0.1143850095978,0.554478519744988,0.0187010161400888,0.931949023462915,0.0380526075409651,0.0215558398285,0.166,0.845767777737781,0.0187009973335795,0.718479855068703,0.0186999632673817
STAMBP,0.763252478186361,0.0253893170173325,0.333903981452,-0.094,0.594553052386789,0.0253893863348703,0.8744373392279,0.0190226572144262,0.854843217261473,0.0253885273364902,0.727399793413555,0.0253898901405742
STAMBPL1,NA,NA,NA,NA,0.901135503803805,0.0548827663518374,NA,NA,NA,NA,NA,NA
STARD10,0.802951730850295,0.0638580421650751,0.890439580678064,0.0232153823004115,0.0841161934667,0.101,0.884770658735132,0.0207918116258081,0.238898018491,0.087,0.406509216025,0.068
STARD3,0.4554872365,0.022,4.4235290564e-07,0.08,9.65514939824e-07,0.075,0.00385682419009,0.395,0.435481518694,0.113,0.85684914822676,0.0270950800040471
STARD3NL,NA,NA,0.945214275407833,0.0154388519404657,0.524741726132,-0.046,0.0137719237936,0.364,0.859226049097303,0.0233429143595306,0.224604758725,-0.019
STARD4,NA,NA,0.921931844113625,0.0281656081446312,0.602266332260084,0.095230369025431,NA,NA,NA,NA,NA,NA
STARD5,NA,NA,0.0234126772753,0.095,0.476196172317,-0.164,NA,NA,NA,NA,NA,NA
STAT1,0.100399835155739,-0.0104717610948699,0.0137769783475,0.018,0.0197582875557,0.017,NA,NA,NA,NA,1.82757227981e-08,0.05
STAT2,0.694316007507205,0.0605715890287725,0.659160193225,-0.026,0.169374362032,-0.038,0.91837751399334,-0.0129089145971815,NA,NA,0.857948497281407,0.0314955797502683
STAT3,0.698908538539513,0.0575178927018666,0.692299634129394,0.0491629120207706,0.545694441286368,0.102104330181768,0.927751525132559,0.0511401887832885,NA,NA,NA,NA
