,minpadj_maxPdPSI_LMI070_01x,dPSI_LMI070_01x,minpadj_maxPdPSI_LMI070_03x,dPSI_LMI070_03x,minpadj_maxPdPSI_LMI070_10x,dPSI_LMI070_10x,minpadj_maxPdPSI_RG7916_01x,dPSI_RG7916_01x,minpadj_maxPdPSI_RG7916_03x,dPSI_RG7916_03x,minpadj_maxPdPSI_RG7916_10x,dPSI_RG7916_10x
SETD3,NA,NA,NA,NA,0.259517720984,0.066,NA,NA,NA,NA,NA,NA
SETD5,0.00187511975641059,0.241779325510481,1.85776410462e-08,0.405,6.09543072824e-05,0.34,NA,NA,NA,NA,0.0158671172777,0.183
SETDB2,NA,NA,NA,NA,3.95398626305e-06,0.262,NA,NA,NA,NA,NA,NA
SETMAR,0.150422730526,-0.147,0.0130649344599,-0.203,0.0667806026269,-0.173,NA,NA,0.00337725670363,0.283,NA,NA
SETX,NA,NA,0.383708572303,0.095,0.146730406915344,0.176477474799958,NA,NA,NA,NA,NA,NA
SEZ6L2,NA,NA,0.0726551196619,0.099,0.0303669999752,0.092,NA,NA,NA,NA,0.0407332637515,0.086
SF1,NA,NA,0.0458975253335,0.056,0.0994261037826,-0.03,NA,NA,NA,NA,0.438401921581886,0.0466469118563862
SF3B1,0.399029941571,0.055,0.199726291678,-0.084,NA,NA,NA,NA,NA,NA,NA,NA
SF3B3,3.78806121213274e-06,0.182141409436546,0,0.165,0,0.158,NA,NA,NA,NA,NA,NA
SFI1,0.134013500109,-0.244,0.357290977759,0.038,NA,NA,NA,NA,NA,NA,NA,NA
SFPQ,0.0129802697120739,0.0457241583705492,0.0113976838175239,0.0612709495859191,0.0319076672167672,0.0533258407168908,NA,NA,NA,NA,0.207954495544897,0.0457663795513019
SFSWAP,NA,NA,NA,NA,0.189997184083894,0.0726391841431647,NA,NA,NA,NA,NA,NA
SFT2D1,NA,NA,0.286731728788,0.036,0.370367081621767,0.0435451405326445,NA,NA,NA,NA,NA,NA
SFXN5,NA,NA,NA,NA,0.310935181051,0.023,NA,NA,NA,NA,NA,NA
SGCE,8.93969293481e-07,0.335,0.0317896939288,0.023,1.33317964001e-08,0.36,NA,NA,0.00487789956223,-0.201,NA,NA
SGIP1,0.150191504072579,0.0835229390375965,1.21660593694e-08,0.108,0.0311699923060384,0.188604673211669,NA,NA,0.0604291622633,-0.156,0.297664739845,0.046
SGK3,NA,NA,0.261356558744,-0.177,NA,NA,NA,NA,NA,NA,NA,NA
SGO1,0.000100730659019,0.716,NA,NA,0.142226839444,0.478,NA,NA,0.00507052366512,0.525,NA,NA
SGSH,NA,NA,NA,NA,0.472371110988,0.022,NA,NA,0.235053578178,-0.022,NA,NA
SGSM2,NA,NA,NA,NA,0.234036369745055,0.136557853161071,NA,NA,NA,NA,NA,NA
SGSM3,NA,NA,NA,NA,0.318004597633,-0.045,0.0190271299876,-0.086,NA,NA,NA,NA
SH2B1,NA,NA,NA,NA,0.13190459202957,0.129857079368382,NA,NA,NA,NA,NA,NA
SH3BGRL,0.2753755156215,0.020305594206404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SH3BP2,0.110706562541,0.218,NA,NA,0.105639731085,0.016,NA,NA,NA,NA,NA,NA
SH3BP5,0.360551404036,0.021,0.359857423065,0.021,0.17351877978,0.03,NA,NA,NA,NA,NA,NA
SH3BP5L,NA,NA,0.452832610404421,0.017232504762939,NA,NA,NA,NA,NA,NA,NA,NA
SH3D21,NA,NA,NA,NA,0.117928236936,-0.247,0.322040528297,-0.145,NA,NA,NA,NA
SH3YL1,3.903661251e-07,0.42,0,0.598,0,0.544,NA,NA,NA,NA,0.0456606503395,0.19
SHC1,NA,NA,NA,NA,0.312844416384,-0.016,NA,NA,NA,NA,NA,NA
SHF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0279782674571,-0.329
SHKBP1,NA,NA,0.396091786608,-0.036,NA,NA,NA,NA,NA,NA,NA,NA
SHOC2,NA,NA,0.0279369210655401,0.051705690112175,0.131215221612,0.037,NA,NA,NA,NA,NA,NA
SHOX2,NA,NA,NA,NA,0.3539054043252,0.161112809236396,NA,NA,NA,NA,NA,NA
SIDT2,0.102276964973,0.1,2.51285208104e-08,0.216,6.05752921074e-10,0.264,NA,NA,0.244027288572,0.069,0.142007026439519,0.0856005239425441
SIKE1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.118664546924,0.099
SIL1,NA,NA,NA,NA,0.467397404049,-0.024,0.151075326484,-0.039,0.106915602964,-0.037,NA,NA
SIN3A,0.0644838175267315,0.0838690448577677,0.0902836654466622,0.0519369017915393,NA,NA,NA,NA,NA,NA,NA,NA
SIPA1L1,0.416496660412155,0.0193272561467918,0.0139499526864609,0.0882683105514535,0.00311977711999738,0.0583756270511606,0.00450922551306,-0.195,0.395864349714,-0.059,0.434113275431013,0.119945683548217
SIPA1L2,NA,NA,NA,NA,0.283612759557,0.052,NA,NA,NA,NA,NA,NA
SIRPA,0.0706497400886,-0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SIRT2,0.440905469175,0.011,0.030132829849,0.173,0.360376155555,-0.174,0.132584850189,-0.023,NA,NA,NA,NA
SIRT3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.355183331291876,0.0529898355046999
SIRT6,NA,NA,0.188440441667,-0.042,NA,NA,NA,NA,NA,NA,NA,NA
SIRT7,NA,NA,NA,NA,0.348900992488,-0.155,NA,NA,0.427106664542,-0.165,0.344832675649,-0.173
SKA2,0.275351195242,0.084,0.00892604645475,0.177,0.481710692405,-0.071,NA,NA,NA,NA,NA,NA
SKIV2L,0.0724409290922,0.102,0.107936089559,0.099,0.312268285350284,0.0307134658393744,NA,NA,NA,NA,NA,NA
SKP1,0,0.062,0,0.162,0,0.161,NA,NA,NA,NA,NA,NA
SLC11A2,NA,NA,NA,NA,0.298167982667,-0.133,NA,NA,NA,NA,NA,NA
SLC12A4,0.252501563897,-0.028,NA,NA,0.250457221513,0.034,NA,NA,NA,NA,0.260749921299,0.031
SLC12A9,NA,NA,0.16642344880291,0.0688787731967958,NA,NA,NA,NA,NA,NA,NA,NA
SLC15A3,NA,NA,NA,NA,0.00681701569077,0.205,NA,NA,NA,NA,NA,NA
SLC15A4,0.403857558968,-0.09,NA,NA,NA,NA,0.350301491302,-0.124,NA,NA,NA,NA
SLC16A2,0.336245669275073,0.0239350947439769,0.369087274206,0.048,NA,NA,NA,NA,NA,NA,NA,NA
SLC16A3,NA,NA,0.359575774385248,0.0242298116862358,NA,NA,NA,NA,NA,NA,NA,NA
SLC16A7,0.993378825218791,0.282719358422501,0.999999986525089,-0.617846649599216,0.999999999999703,-0.657516990234436,NA,NA,NA,NA,NA,NA
SLC17A9,NA,NA,0.185747435741,0.238,0.295697222436,-0.142,NA,NA,NA,NA,0.378357386031,0.046
SLC1A3,0.455935547721,-0.065,NA,NA,0.49790939402,-0.057,NA,NA,NA,NA,NA,NA
SLC1A5,0.412627728029389,0.011181323375762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLC20A2,0.085289022311,-0.031,0.159074314438689,0.0531629352957232,NA,NA,NA,NA,NA,NA,0.439046145171574,0.0624375559223674
SLC22A17,NA,NA,0.267901514261,-0.083,0.00312403153368,0.106,NA,NA,NA,NA,0.0306445650012,0.101
SLC22A18,NA,NA,0.452832610404421,0.0571569314894901,0.174285505732,-0.098,NA,NA,NA,NA,NA,NA
SLC22A4,NA,NA,0.264215677591,-0.072,NA,NA,NA,NA,NA,NA,NA,NA
SLC24A1,NA,NA,NA,NA,0.403151699902,-0.104,NA,NA,NA,NA,0.0313666115448,-0.201
SLC25A1,NA,NA,NA,NA,NA,NA,NA,NA,0.466552053219,0.021,NA,NA
SLC25A12,NA,NA,0.166534227851,-0.035,NA,NA,NA,NA,NA,NA,NA,NA
SLC25A15,NA,NA,NA,NA,NA,NA,0.193796540825,-0.114,NA,NA,NA,NA
SLC25A16,0.283581953462,0.213,NA,NA,0.458375846895131,0.041849276976175,NA,NA,NA,NA,NA,NA
SLC25A17,0,0.443,0,0.562,0,0.579,3.62852442537e-10,0.223,0,0.531,0,0.784
SLC25A23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.325252726742488,0.071849696559564
SLC25A28,NA,NA,0.48319603482392,0.0279651788893612,NA,NA,NA,NA,NA,NA,NA,NA
SLC25A3,NA,NA,0.0855184377608,-0.097,NA,NA,NA,NA,NA,NA,NA,NA
SLC25A30,NA,NA,0.201981236917,-0.366,0.323389282098,-0.074,NA,NA,NA,NA,0.420685278186,-0.091
SLC25A36,NA,NA,1.86326947821098e-05,0.2029173835791,0.0103039333539,0.317,NA,NA,NA,NA,0.294205442075705,0.0783913170139814
SLC25A37,NA,NA,0.290521358210595,0.0477556477392855,0.211485637307,0.071,NA,NA,NA,NA,0.262625283537,-0.08
SLC25A39,0.173319974216,-0.192,0.396091786608,-0.148,0.301330102331,-0.177,NA,NA,0.18349655371,-0.244,0.029437477365,-0.288
SLC25A43,NA,NA,0.207891399614574,0.0675340515896692,NA,NA,NA,NA,NA,NA,NA,NA
SLC25A51,NA,NA,NA,NA,0.399246912530232,0.0831418788026546,NA,NA,NA,NA,NA,NA
SLC26A11,NA,NA,0.000348881304775,-0.132,0.0444968920263,-0.177,NA,NA,NA,NA,NA,NA
SLC26A6,NA,NA,0.359857423065,-0.193,0.270508677646,0.085,NA,NA,NA,NA,0.0829298245199,-0.127
SLC27A3,NA,NA,NA,NA,0.449028625298,-0.044,NA,NA,NA,NA,NA,NA
SLC29A1,NA,NA,0.0488249554384,0.087,0.207142397462,0.089,NA,NA,NA,NA,0.0586048120982,0.123
SLC2A3,NA,NA,NA,NA,0.0944402872106,-0.014,NA,NA,0.319842421871,-0.013,0.152002464659,-0.013
SLC2A6,NA,NA,NA,NA,0.0484984145688,-0.075,NA,NA,NA,NA,NA,NA
SLC30A5,0.231843957851,0.126,NA,NA,NA,NA,0.431034862963,0.045,NA,NA,NA,NA
SLC30A6,0.0868503619899,-0.079,0.214209263574361,0.0852651136837058,0.121071355652,-0.057,NA,NA,NA,NA,NA,NA
SLC30A7,NA,NA,NA,NA,0.4615944632538,0.0325766201599536,NA,NA,NA,NA,NA,NA
SLC33A1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.406509216025,-0.07
SLC35A1,0.171086230238,0.053,NA,NA,NA,NA,NA,NA,NA,NA,0.108661787336,0.076
SLC35A2,NA,NA,0.430035337957545,0.0924272190540315,NA,NA,NA,NA,NA,NA,NA,NA
SLC35A5,NA,NA,0.429373343922526,0.0577939711869423,NA,NA,NA,NA,NA,NA,NA,NA
SLC35C2,NA,NA,NA,NA,0.119401741426,-0.052,0.364910528622,-0.037,NA,NA,NA,NA
SLC35E2,NA,NA,NA,NA,NA,NA,0.313930284312,-0.264,NA,NA,NA,NA
SLC35F5,NA,NA,0.167069632756517,0.0723215065749117,0.0131811278738857,0.046764002538267,NA,NA,NA,NA,0.407468621008,0.048
SLC35F6,NA,NA,0.266764513814,0.062,NA,NA,NA,NA,NA,NA,NA,NA
SLC36A4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.156923580082,-0.129
SLC37A3,NA,NA,0.485294286801755,0.0321191807243395,NA,NA,NA,NA,NA,NA,NA,NA
SLC37A4,NA,NA,0.478168632154,-0.043,NA,NA,NA,NA,0.444377454958,-0.095,NA,NA
SLC38A1,NA,NA,0.0518431511224918,0.054278053832756,NA,NA,NA,NA,NA,NA,NA,NA
SLC38A5,NA,NA,0.362520824097199,0.134553508317895,NA,NA,NA,NA,NA,NA,NA,NA
SLC38A6,NA,NA,NA,NA,NA,NA,0.328575685714,0.134,0.164991391937,0.159,0.435451982041,0.131
SLC38A7,0.375562187429,0.077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLC38A9,NA,NA,NA,NA,0.201847570107,0.232,NA,NA,NA,NA,NA,NA
SLC39A10,NA,NA,NA,NA,0.434310057666614,0.0382242028265177,NA,NA,NA,NA,NA,NA
SLC39A13,NA,NA,NA,NA,NA,NA,NA,NA,0.224454940515,0.033,NA,NA
SLC39A9,NA,NA,NA,NA,0.444756665993107,0.0663012616304614,0.230618623752,-0.022,NA,NA,NA,NA
SLC41A3,0.475922669785528,0.0197369801967775,NA,NA,NA,NA,NA,NA,0.364523713189,-0.023,NA,NA
SLC43A3,0.213569749247,-0.102,0.041591298134,-0.143,0.371345383139,-0.132,NA,NA,NA,NA,NA,NA
SLC44A1,0.00170155236677,-0.125,0,-0.396,0,-0.371,NA,NA,NA,NA,NA,NA
SLC44A2,NA,NA,4.07847997799e-13,0.041,1.36362820932e-07,0.028,NA,NA,0.123514343406,0.013,3.75128379294e-06,0.025
SLC4A7,0.522238068310846,0.132830125691086,NA,NA,0.0623030968229,-0.213,NA,NA,NA,NA,NA,NA
SLC52A2,NA,NA,NA,NA,NA,NA,0.156984892528,0.069,NA,NA,NA,NA
SLC5A6,NA,NA,NA,NA,0.049059134889,-0.069,NA,NA,0.490208598468,-0.117,NA,NA
SLC6A6,NA,NA,0.439995858817254,0.115673000870067,0.45832119985504,0.0913803866220511,NA,NA,NA,NA,NA,NA
SLC7A1,NA,NA,0.387371372540317,0.026455956822576,NA,NA,NA,NA,NA,NA,NA,NA
SLC7A6,1.6968278634e-12,0.611,0,0.748,6.32772298211e-14,0.741,0.132545071938,0.228,7.11402503035e-05,0.442,0,0.771
SLC7A8,NA,NA,0.150958533866393,0.0463816274646073,NA,NA,NA,NA,NA,NA,NA,NA
SLC8A1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.256639323622,-0.107
SLC9A5,0.0294719493386,-0.264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLC9A9,NA,NA,NA,NA,0.271779979491032,0.15751451544813,NA,NA,NA,NA,NA,NA
SLC9B2,NA,NA,0.465946150511136,0.0700525733375493,NA,NA,NA,NA,NA,NA,NA,NA
SLFN11,0.320566221994,0.107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLK,NA,NA,0.0551814326019112,0.0631675919266329,NA,NA,NA,NA,NA,NA,NA,NA
SLTM,0.472706451517,-0.117,0.339301589056,-0.069,0.276448568034,-0.069,NA,NA,NA,NA,NA,NA
SMAD5,NA,NA,NA,NA,0.490258172137,-0.044,NA,NA,NA,NA,NA,NA
SMAD6,NA,NA,0.496533721601078,0.105468617609925,0.439043744107969,0.151774285077751,NA,NA,NA,NA,NA,NA
SMAP1,0.20852032617,0.03,1.78856929267e-13,0.106,0,0.117,NA,NA,NA,NA,NA,NA
SMAP2,NA,NA,NA,NA,0.468775361462627,0.0145743663253908,NA,NA,NA,NA,NA,NA
SMARCA1,NA,NA,NA,NA,0.0944402872106,-0.011,NA,NA,NA,NA,NA,NA
SMARCAD1,NA,NA,0.472451705833699,0.0291755703434231,NA,NA,NA,NA,NA,NA,NA,NA
SMARCAL1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.451709230541201,0.0331038470351435
SMARCB1,NA,NA,0.11918825337774,0.10116043153904,0.45407021438,-0.011,NA,NA,NA,NA,NA,NA
SMARCC1,NA,NA,NA,NA,0.270370023206301,0.104242722736777,NA,NA,NA,NA,NA,NA
SMARCC2,0.373512875564,0.066,0.000150594562702,0.165,0.00702481561981,0.179,NA,NA,NA,NA,NA,NA
SMARCD1,NA,NA,NA,NA,0.428084775026382,0.0212930177971918,NA,NA,NA,NA,NA,NA
SMARCD3,0.420123692844903,0.0535530782505664,0.131711218148003,0.0619010348164522,NA,NA,NA,NA,NA,NA,NA,NA
SMARCE1,NA,NA,NA,NA,0.109662542575,-0.012,NA,NA,NA,NA,NA,NA
SMC1A,NA,NA,NA,NA,NA,NA,0.090199081589,-0.04,NA,NA,NA,NA
SMC4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.286902012398,0.127
SMC5,NA,NA,0.0827727995645091,0.0655415046052861,NA,NA,NA,NA,NA,NA,NA,NA
SMCHD1,0.131423824659965,0.185699007669678,0.432539194361792,0.0375956968832498,NA,NA,NA,NA,NA,NA,NA,NA
SMEK1,NA,NA,NA,NA,0.146827671527,0.127,NA,NA,NA,NA,0.431218736255,0.105
SMG6,0.420119071881528,0.0739489243017871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SMIM11A,NA,NA,NA,NA,0.0812946443879915,0.033975758147425,NA,NA,NA,NA,NA,NA
SMIM7,NA,NA,0.0119310027505,0.02,0.127351017318,-0.066,NA,NA,NA,NA,NA,NA
SMN2,0,0.518,0,0.513,0,0.517,0,0.497,0,0.523,0,0.523
SMNDC1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0789648466978635,0.116868792123893
SMOX,NA,NA,NA,NA,NA,NA,0.289695286164,-0.149,NA,NA,0.304216893692,-0.142
SMPD1,NA,NA,NA,NA,NA,NA,0.256014028783,-0.012,NA,NA,NA,NA
SMPD4,NA,NA,0.173469129470355,0.114450368490379,NA,NA,NA,NA,0.378063054253,0.036,NA,NA
SMPDL3A,NA,NA,NA,NA,0.314923451731,-0.148,NA,NA,NA,NA,NA,NA
SMTN,0,0.282,0,0.347,0,0.347,NA,NA,0.0939519375619,0.071,0.0164900248914,0.079
SMUG1,0.0177783677965,0.228,0.00871779320604,0.273,0.0383700344897,0.183,0.0665391059373,0.132,0.0503459829417,0.141,0.0689141098551,0.155
SMURF1,NA,NA,0.437945155369,-0.069,NA,NA,NA,NA,NA,NA,NA,NA
SMURF2,NA,NA,0.317110317387,0.088,NA,NA,NA,NA,NA,NA,NA,NA
SMYD3,NA,NA,0.0542381179338161,0.206580880736896,NA,NA,NA,NA,NA,NA,NA,NA
SMYD5,0.0777197183063,0.194,0.0127222055794,0.234,NA,NA,0.0156181584367,0.234,NA,NA,0.354482436183,0.067
SNAP23,0,0.084,0,0.379,0,0.355,0,-0.618,0,0.213,0,0.794
SNAP47,NA,NA,NA,NA,0.22143199422,0.088,NA,NA,NA,NA,0.383036951733,0.083
SNAPC5,NA,NA,0.377227795912259,0.0865678163871433,NA,NA,NA,NA,NA,NA,NA,NA
SNHG1,NA,NA,NA,NA,0.0114175481361,-0.086,NA,NA,0.465042316237,-0.053,NA,NA
SNHG12,NA,NA,0.409265459096,0.074,0.128809005887,-0.034,NA,NA,NA,NA,NA,NA
SNHG14,0.0827088450289,0.02,0.339396437236839,0.110661094634098,NA,NA,NA,NA,NA,NA,NA,NA
SNHG16,5.95413324999e-08,0.075,0,0.208,0,0.197,NA,NA,1.08170048497e-06,0.074,0,0.304
SNHG4,0.329187666949,-0.191,0.254152098228,-0.122,NA,NA,NA,NA,0.0928600469016,-0.212,0.236266649181,-0.156
SNPH,NA,NA,0.495926833008,-0.162,NA,NA,NA,NA,NA,NA,NA,NA
SNRNP48,NA,NA,0.396541635373,0.183,NA,NA,NA,NA,NA,NA,NA,NA
SNRNP70,NA,NA,NA,NA,0.165173141329,-0.05,NA,NA,NA,NA,NA,NA
SNRPA1,NA,NA,NA,NA,0.0211450698918,-0.162,NA,NA,0.21333493073,0.114,0.332256508314,0.059
SNRPN,NA,NA,0.22318312753,-0.019,0.459188660524,-0.037,NA,NA,NA,NA,NA,NA
SNTB2,0.0817898885252,0.086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SNX1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.180710478245,0.019
SNX11,NA,NA,NA,NA,0.0269611835662,0.088,NA,NA,0.403191282581,0.047,0.119062136656,0.068
SNX13,NA,NA,0.0357003097676849,0.0570256974723613,NA,NA,NA,NA,NA,NA,NA,NA
SNX14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.490779725548,0.124
SNX15,NA,NA,0.0137919079632107,0.055416662513558,NA,NA,NA,NA,NA,NA,NA,NA
SNX16,NA,NA,NA,NA,NA,NA,NA,NA,0.382064196833,-0.059,NA,NA
SNX17,NA,NA,NA,NA,0.279017278509,-0.154,NA,NA,0.0580765757202,-0.273,0.221705152443,-0.201
SNX27,NA,NA,0.46802931051,-0.163,NA,NA,NA,NA,NA,NA,NA,NA
SNX30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.429425417260035,0.0810885377429501
SNX4,0.0880821603987755,0.0888611692044935,NA,NA,NA,NA,NA,NA,NA,NA,0.287068609603287,0.04887450422363
SNX5,NA,NA,NA,NA,0.311190498174152,0.0775865562924558,NA,NA,NA,NA,0.488137062215,0.012
SNX6,NA,NA,NA,NA,0.186896197655,-0.021,NA,NA,NA,NA,NA,NA
SNX7,0.0217834326398263,0.0367542495275144,0.000361803782890692,0.0808928958176985,0.00101715569609632,0.0691835849082338,NA,NA,NA,NA,8.37068773034672e-05,0.0311407698556265
SNX9,NA,NA,NA,NA,0.224160487452983,0.0262071735452615,NA,NA,NA,NA,NA,NA
SOCS2,NA,NA,NA,NA,NA,NA,0.333670811914,-0.011,NA,NA,NA,NA
SOCS6,NA,NA,0.163579737632577,0.221593689293273,0.26437492603052,0.0908511147178447,NA,NA,NA,NA,NA,NA
SON,NA,NA,0.374746579906021,0.0511592980417824,NA,NA,NA,NA,NA,NA,NA,NA
SORBS3,NA,NA,0.359857423065,-0.082,NA,NA,NA,NA,NA,NA,NA,NA
SORT1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.288215890376,-0.241
SOS2,NA,NA,NA,NA,NA,NA,NA,NA,0.00818303154837633,0.138588017135144,NA,NA
SP100,0.093766063524,-0.048,0.399153006370562,0.0229989552344587,NA,NA,NA,NA,NA,NA,NA,NA
SP110,0.0192024123002,-0.131,0.0139982790939,-0.327,0.621139882496007,0.149643931098298,NA,NA,0.401512560670757,0.199963905821855,NA,NA
SP140L,NA,NA,NA,NA,0.0551706683408,0.172,NA,NA,NA,NA,NA,NA
SP2,NA,NA,0.455568650929069,0.032855725107227,NA,NA,NA,NA,NA,NA,NA,NA
SPAG5,NA,NA,0.310409994403,0.028,NA,NA,0.335292899253,-0.054,NA,NA,0.277749882953,0.021
SPAG9,NA,NA,0.30409979017,-0.091,0.0622711911489,-0.109,NA,NA,NA,NA,0.25887866674,-0.097
SPATA18,0.0101101137874,-0.061,3.39348755281e-11,0.457,4.71306263493e-13,0.48,7.20341387744e-07,0.425,1.92754833462e-10,0.46,6.67618965575e-12,0.464
SPATS2,NA,NA,0.37455174791,0.202,0.203802952956237,0.14149507167415,NA,NA,0.0383733941872,0.044,0.000636085951607,0.083
SPCS2,NA,NA,NA,NA,NA,NA,0.276048154245,-0.081,0.455325345443,-0.042,NA,NA
SPDL1,NA,NA,0.0863892228371,0.052,NA,NA,NA,NA,NA,NA,NA,NA
SPECC1,NA,NA,0.00405358950971,-0.291,NA,NA,0.0731744828746,-0.212,NA,NA,NA,NA
SPEF2,0.0164602392271,-0.385,0.00147389468825,-0.517,NA,NA,0.00999796265066,-0.455,0.0104875496428,-0.454,NA,NA
SPEG,NA,NA,0.419814925589626,0.0340042201123173,0.306207084548,-0.02,0.0802394558568,0.28,NA,NA,NA,NA
SPEN,NA,NA,NA,NA,0.000620587731224,-0.212,NA,NA,0.0300675936479,-0.132,0.105120582439,-0.128
SPG11,0.36368583639,-0.058,NA,NA,0.382264157178,-0.05,NA,NA,NA,NA,0.283293077809,-0.057
SPG20,NA,NA,NA,NA,0.396726405431567,0.0308677869531782,NA,NA,NA,NA,0.451709230541201,0.0204431145579407
SPG7,NA,NA,0.0101198539194,-0.018,0.161056728993,-0.014,NA,NA,NA,NA,0.25068504088,-0.101
SPIDR,0.131423824659965,0.0926439051410702,0.000704770329208603,0.258908075997849,4.67846685662871e-07,0.196877819866976,NA,NA,0.248456920298,-0.067,0.0336950514885227,0.0827007830758827
SPIN1,0.333236293918,-0.093,0.0624362388097,-0.08,0.186429885278,-0.071,NA,NA,0.0601269165949,-0.148,NA,NA
SPIN3,0.498311464749,0.117,0.183749226944,-0.222,0.406531633686,-0.086,NA,NA,NA,NA,NA,NA
SPOCD1,NA,NA,0.462669699199,-0.063,0.104963876255,-0.055,NA,NA,NA,NA,0.483410261834,-0.039
SPPL2B,NA,NA,1.77124024673e-06,0.13,4.89822597268e-05,0.114,NA,NA,NA,NA,5.78529323856e-08,0.143
SPPL3,NA,NA,0.257640430821681,0.0331145294054848,NA,NA,NA,NA,NA,NA,NA,NA
SPRY4,0.338037070643,-0.072,0.345982883914924,0.0881237826511408,NA,NA,NA,NA,NA,NA,NA,NA
SPRYD7,NA,NA,0.00172981559459782,0.390608213872393,NA,NA,0.180996093722,0.087,NA,NA,NA,NA
SPTAN1,NA,NA,NA,NA,0.380276906083366,0.0324583060712827,NA,NA,NA,NA,NA,NA
SPTBN1,NA,NA,0.43011714101026,0.0650537384557068,NA,NA,NA,NA,NA,NA,NA,NA
SPTLC1,NA,NA,8.02236823829e-06,0.041,0.00159791466741,0.031,NA,NA,NA,NA,NA,NA
SQRDL,NA,NA,0.0133167707151032,0.133951281753011,0.0493335822954671,0.107114370855494,NA,NA,0.0734430803795381,0.131854245428193,0.000430994980539973,0.16025880942019
SQSTM1,NA,NA,NA,NA,0.292031732111073,0.0289154366753954,NA,NA,NA,NA,NA,NA
SREBF1,NA,NA,NA,NA,NA,NA,NA,NA,0.32710479846,-0.049,NA,NA
SREK1,0,0.578,0,0.79,0,0.844,NA,NA,7.95980770363e-07,0.159,0,0.388
SRGAP1,NA,NA,0.0244720037843336,0.140100183465951,1.29076770323546e-06,0.0756692043371188,NA,NA,0.146657153751617,0.0602899894745944,1.03563330523823e-05,0.183517164450264
SRP19,NA,NA,0.108863271131,-0.133,NA,NA,NA,NA,NA,NA,NA,NA
SRP72,NA,NA,NA,NA,0.374054415513,0.035,NA,NA,NA,NA,NA,NA
SRP9,NA,NA,0.263847499645377,0.0563157054632993,NA,NA,NA,NA,NA,NA,NA,NA
SRPK1,0.350949072225,-0.057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRPK2,0.275312734564,-0.065,0.0240433191116,-0.079,0.00613407559866,-0.082,NA,NA,0.44793412297,0.1,0.113000858332,-0.074
SRRM1,NA,NA,0.0413333824684,0.131,0.0480144159431,0.163,NA,NA,NA,NA,NA,NA
SRRM2,NA,NA,NA,NA,0.235554317744126,0.0846881790475368,NA,NA,NA,NA,NA,NA
SRRT,0.363346636983,-0.064,0.18236206187,-0.071,0.0775827125383,-0.082,NA,NA,NA,NA,NA,NA
SRSF10,NA,NA,NA,NA,0.411385884651,-0.068,NA,NA,NA,NA,NA,NA
SRSF11,NA,NA,NA,NA,0.194843314722,-0.074,NA,NA,NA,NA,NA,NA
SRSF2,NA,NA,NA,NA,0.189829140955,-0.047,NA,NA,NA,NA,0.0546705205480148,0.0963639169589452
SRSF3,NA,NA,0.0656043144138,-0.041,0.0917534476552,-0.039,NA,NA,NA,NA,0.0307905423566,-0.045
SRSF4,NA,NA,0.00633173352233,-0.024,3.86259605688e-06,-0.031,NA,NA,NA,NA,6.12438856679e-06,-0.032
SRSF5,NA,NA,0.0296804052693,0.039,0.00587095010117,0.046,NA,NA,NA,NA,0.266702215502,0.035
SRSF6,NA,NA,NA,NA,0.030894133072,-0.11,NA,NA,NA,NA,0.277779035572,-0.084
SRSF7,NA,NA,NA,NA,0.247297932255,-0.046,NA,NA,NA,NA,NA,NA
SSBP1,NA,NA,0.000597325123118277,0.0418820596746647,0.00185059556891285,0.0331767118830918,NA,NA,NA,NA,NA,NA
SSBP2,NA,NA,NA,NA,NA,NA,NA,NA,0.234131956533,0.027,NA,NA
SSBP4,NA,NA,0.184825309032457,0.0309929702771055,NA,NA,NA,NA,NA,NA,NA,NA
SSFA2,NA,NA,0.208104639801,0.011,0.335413757151,-0.277,NA,NA,NA,NA,NA,NA
SSH1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00355539059579,0.117
