"Gene.Name","Index1_iPSC-1755497-3x_log2FoldChange","Index1_padj","Index2_iPSC-1949634-3x_log2FoldChange","Index2_padj","Index3_iPSC-2006152-3x_log2FoldChange","Index3_padj","Index4_iPSC-2059811-3x_log2FoldChange","Index4_padj","Index5_iPSC-2060573-3x_log2FoldChange","Index5_padj","Index6_iPSC-2060884-3x_log2FoldChange","Index6_padj","Index7_iPSC-2070692-3x_log2FoldChange","Index7_padj","Index8_iPSC-2135644-3x_log2FoldChange","Index8_padj","Index9_iPSC-2136770-3x_log2FoldChange","Index9_padj"
"SULT1C2",NA,NA,-1.05317882991408,2.35151891667109e-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SULT1C4",NA,NA,-0.838734396340936,3.8915098789153e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SUMF2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.946920456891441,7.12205745919818e-07,NA,NA,NA,NA,NA,NA
"SUN2",NA,NA,NA,NA,NA,NA,-0.695583464446517,1.64856851243329e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SUPT20H",NA,NA,-0.923670830584734,6.96321533346625e-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SUSD3",NA,NA,-1.16326273440381,1.58835837120865e-06,NA,NA,-0.710610266813619,0.0202725761143318,NA,NA,-0.744866134252848,0.00335478457775876,NA,NA,-0.721114000120179,0.042735269453357,NA,NA
"SV2B",NA,NA,-0.76305171744639,0.0209277108674238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SVIL.AS1",NA,NA,-0.935782969803215,0.000168707840871542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SVOPL",NA,NA,NA,NA,NA,NA,NA,NA,-0.9399248464506,0.00111470866983733,-1.47112359211629,3.17482854586453e-08,-0.992251596857381,0.000608195290568865,NA,NA,NA,NA
"SYCE2",NA,NA,NA,NA,NA,NA,NA,NA,-1.12680759554735,0.0351157807429916,-2.13800000813182,4.99388194734005e-05,-1.10919138110311,0.0474257469879337,NA,NA,NA,NA
"SYCP1",NA,NA,-1.26800706595284,0.000623041154913285,NA,NA,NA,NA,NA,NA,-0.987532215025262,0.0112719007716496,NA,NA,NA,NA,NA,NA
"SYN2",NA,NA,-0.631050337125888,2.58632184187484e-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SYNE2",NA,NA,-0.862653230496625,0.00151548812982723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SYNE4",NA,NA,-0.757744910519871,1.65101455282991e-07,NA,NA,NA,NA,NA,NA,-0.939727421865953,1.43911103340287e-10,NA,NA,NA,NA,NA,NA
"SYNGR3",NA,NA,-0.735511588267671,4.63916049222625e-07,NA,NA,NA,NA,NA,NA,-1.02425805934985,3.26255361411252e-12,NA,NA,NA,NA,NA,NA
"SYNM",NA,NA,-1.04528973586794,1.2435036681815e-10,NA,NA,NA,NA,NA,NA,-0.658559218833354,8.88852562195199e-05,NA,NA,NA,NA,NA,NA
"SYNPO",NA,NA,-1.00063425954249,0.0003277440922002,NA,NA,NA,NA,NA,NA,-0.949794978092763,0.00102325506375777,NA,NA,NA,NA,NA,NA
"SYP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.0094828143814,8.10975256746925e-19,NA,NA,NA,NA,NA,NA
"SYT10",NA,NA,-0.871095191363703,2.29990597213455e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SYT3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.624865180880213,0.00203937316535978,NA,NA,NA,NA,NA,NA
"SYT6",NA,NA,-1.14794490351476,2.67078943747645e-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TAB1",NA,NA,-0.638988124510429,1.42073968493413e-18,NA,NA,NA,NA,NA,NA,-0.987909446470001,1.38040004576899e-41,NA,NA,NA,NA,NA,NA
"TAC3",NA,NA,-0.608066911925096,1.89654133370336e-06,NA,NA,NA,NA,NA,NA,-0.615583498566796,2.89606987448822e-06,NA,NA,NA,NA,NA,NA
"TACR1",NA,NA,-2.2320346956712,8.35192623947785e-16,NA,NA,NA,NA,-0.855724973749003,0.00435295467690335,-1.76743572984654,7.16984307575894e-11,NA,NA,NA,NA,NA,NA
"TAF15",NA,NA,-1.70889576418052,1.16758512093719e-57,NA,NA,NA,NA,-0.953239067559945,2.09518090700451e-17,-1.81297637428007,3.03613222970736e-64,-0.669856518197191,2.02084001889625e-08,NA,NA,NA,NA
"TAF2",NA,NA,-2.28618293178161,1.08691640147243e-19,NA,NA,-1.40211164368083,8.37407314303279e-07,NA,NA,NA,NA,NA,NA,NA,NA,-0.892078401160011,0.0177326352217123
"TAF5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.586329279710714,9.91743420970803e-14,NA,NA,NA,NA,NA,NA
"TAFA2",NA,NA,-1.23377023054018,3.57948978629412e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TANC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.723925973566818,2.7908830350843e-06,NA,NA,NA,NA,NA,NA
"TANGO6",NA,NA,-0.831019295841409,2.73067384637166e-13,NA,NA,NA,NA,-0.602782529654116,1.59022331802892e-06,-1.12037423389699,6.85603734901302e-23,NA,NA,NA,NA,NA,NA
"TAPT1.AS1",NA,NA,-1.61933420099267,0.00043563425755251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TARBP1",NA,NA,-2.00285129090835,0.0227923446391789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TARS2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.620264056246125,6.96834358252306e-09,NA,NA,NA,NA,NA,NA
"TASP1",NA,NA,-1.205407778673,1.24431870216122e-17,NA,NA,-0.636129763592205,0.000100519493933392,NA,NA,-0.616479135939349,3.10068495716067e-05,NA,NA,NA,NA,NA,NA
"TBC1D16",NA,NA,-0.799011753647276,1.14108736964864e-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TBC1D2",NA,NA,-0.92670929224838,0.0281721192329566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TBC1D22A",NA,NA,-0.848748109980385,2.58840015618405e-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TBC1D4",NA,NA,-1.64754993557212,8.51487074960504e-133,NA,NA,-0.619398215011731,4.70569087709432e-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TBC1D5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.640642010888837,1.06516793534773e-07,NA,NA,NA,NA,NA,NA
"TBCD",NA,NA,-0.84510609265033,1.1498394335986e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TCAM1P",NA,NA,-3.34443361713725,0.0102354193876493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TCEA2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.711557013683159,7.68129464477011e-07,NA,NA,NA,NA,NA,NA
"TCEAL3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.752932482648539,3.56991366313787e-11,NA,NA,NA,NA,NA,NA
"TCF15",NA,NA,-0.664589688488802,0.0105135401885629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TCFL5",NA,NA,-1.26532391425741,3.06915541283687e-43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TCL1B",NA,NA,-0.884990367930062,0.00534385087990458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TCTA",NA,NA,-0.88218777733132,1.65570094591547e-05,NA,NA,NA,NA,-0.636093092124761,0.0117200034151828,-1.03995929537687,5.26401800610721e-07,NA,NA,NA,NA,NA,NA
"TDGF1",NA,NA,-0.955520829999835,1.04544403493457e-39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TDGF1P3",NA,NA,-0.770326252838395,2.01259488713615e-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TDRD12",NA,NA,-0.804953635600152,0.000791665954798413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TDRD3",NA,NA,-0.979064685990067,3.49848054725123e-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TDRD7",NA,NA,-1.14103953584411,5.73916272649259e-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TDRG1",NA,NA,-0.73570440319106,0.0286200637733562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TDRKH",NA,NA,-1.19267834273563,9.17987290231681e-22,NA,NA,NA,NA,NA,NA,-0.601426746732034,4.65859442807274e-06,NA,NA,NA,NA,NA,NA
"TEF",NA,NA,-0.590717168510057,2.14111753211483e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TEK",NA,NA,-1.77998063811513,2.85274711770881e-07,NA,NA,NA,NA,NA,NA,-1.08624139860007,0.00369590136494118,NA,NA,NA,NA,NA,NA
"TENM3",NA,NA,-0.896111138920725,7.40969511778739e-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TENM4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.673260994070305,0.00177247860659078,NA,NA,NA,NA,NA,NA
"TENT2",NA,NA,-1.56734577076718,8.51761587830009e-09,NA,NA,-1.90947481721136,1.66768894659387e-11,-1.9079141512773,1.29625958545373e-11,-1.9626902303953,5.58226091684095e-13,-1.89884240142863,1.79588983648358e-11,-1.6882036621673,1.09780372122675e-08,-1.69198779199389,9.66781680863015e-09
"TENT5C",NA,NA,-0.770537843911403,0.0231824627684765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TERF1",NA,NA,-0.622485714566804,6.5603932430163e-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TERT",NA,NA,-0.884920222908489,2.95026643416681e-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TET1",NA,NA,-2.11170609801799,1.90811350712225e-16,NA,NA,-1.047549227617,0.00100280380660433,-1.85995485768547,5.88941748833261e-12,-2.17458867978661,4.16130548208024e-17,-1.40975694078447,8.64207208330593e-07,-1.07377081353299,0.00141611785103569,-0.921661533706376,0.0146182625375147
"TEX15",NA,NA,-1.72888522286778,6.40403058319709e-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TFPI2",NA,NA,-0.671196492777115,0.0202747583592834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TGM2",NA,NA,-0.754245818305541,0.0139751547834212,NA,NA,NA,NA,NA,NA,-0.876933092455866,0.00542031041907735,NA,NA,NA,NA,NA,NA
"THADA",NA,NA,-2.30636168024317,2.16830014564351e-46,NA,NA,-1.38864940673428,2.12211360938181e-16,-1.48886288097537,5.23104695789707e-19,-1.95753282059834,2.66794362162327e-33,-1.34924910808585,1.63902939528403e-15,-0.911938685856922,1.16534508767224e-06,-0.966077792087247,1.70841521188742e-07
"THBD",NA,NA,-0.718311749398524,0.0405094718761733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"THBS2",NA,NA,-1.50468914543622,2.16275157551812e-11,NA,NA,NA,NA,NA,NA,-0.672156045870892,0.0071199464215339,NA,NA,NA,NA,NA,NA
"THBS3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.13682033588817,8.64341072272749e-05,NA,NA,NA,NA,NA,NA
"THEMIS2",NA,NA,-0.975212727748107,3.76467761713406e-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"THNSL1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.597861527751058,4.18170148135279e-08,NA,NA,NA,NA,NA,NA
"THNSL2",NA,NA,-0.831571195392099,7.28223642757042e-07,NA,NA,NA,NA,NA,NA,-0.733164570846631,2.37491552702489e-05,NA,NA,NA,NA,NA,NA
"THOC6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.836313629812997,7.79123672921276e-26,NA,NA,NA,NA,NA,NA
"THPO",NA,NA,-0.946326739316607,0.0393622364671296,NA,NA,NA,NA,NA,NA,-1.30671197205235,0.00613614693628015,NA,NA,NA,NA,NA,NA
"THSD4",NA,NA,-0.597548715145579,1.01857000294318e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"THSD7A",NA,NA,-0.702101167981415,0.00204269773875803,NA,NA,NA,NA,NA,NA,-0.746582531735225,0.00156827903575073,NA,NA,NA,NA,NA,NA
"THSD7B",NA,NA,-1.32595021937949,0.00272779467087812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TIGD6",NA,NA,-0.620153852712392,0.000150981825387688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TIGD7",NA,NA,-0.94123023052405,4.13968589586824e-13,NA,NA,NA,NA,-0.730335992057946,1.74711904959702e-07,-1.58839855685227,8.08731015145323e-33,NA,NA,NA,NA,NA,NA
"TIMP3",NA,NA,-0.800881773947851,7.066064537714e-05,NA,NA,NA,NA,NA,NA,-0.595366591231767,0.00559260564838995,-0.626162163906884,0.0129570971837312,NA,NA,NA,NA
"TIMP4",NA,NA,-0.866647642023638,2.9608099595961e-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TJP3",NA,NA,-0.767684341874647,2.87119380122859e-05,NA,NA,NA,NA,-0.655366565860103,0.00237867822802747,-1.63274313039782,5.52258523462174e-19,-0.756467903224449,0.00029445788530998,NA,NA,NA,NA
"TK1",NA,NA,-0.663890549009608,6.24921230403312e-10,NA,NA,NA,NA,NA,NA,-0.832477459237525,8.17812467576104e-15,NA,NA,NA,NA,NA,NA
"TLCD1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.894997070123248,2.82943500191506e-13,NA,NA,NA,NA,NA,NA
"TLE2",NA,NA,-0.998909165968472,3.19955144255459e-05,NA,NA,NA,NA,NA,NA,-1.07290541935147,1.40584798013587e-05,NA,NA,NA,NA,NA,NA
"TLE6",NA,NA,-1.34582150172939,0.0159754980673434,NA,NA,NA,NA,NA,NA,-1.82317247616498,0.00316936487288909,NA,NA,NA,NA,NA,NA
"TLR3",NA,NA,-0.639710138400752,0.00566300079680425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TM7SF2",NA,NA,-0.919181467182437,0.000103494064396982,NA,NA,NA,NA,NA,NA,-1.07788122654957,6.15302766576903e-06,NA,NA,NA,NA,NA,NA
"TMBIM4",NA,NA,-0.872789352055275,2.66302051093113e-11,NA,NA,NA,NA,NA,NA,-0.784121661844994,4.87718048120563e-09,NA,NA,NA,NA,NA,NA
"TMC5",NA,NA,-1.08929303807302,8.12562104492838e-19,NA,NA,NA,NA,NA,NA,-0.763240920529831,6.47294036657044e-10,NA,NA,NA,NA,NA,NA
"TMCC1.AS1",NA,NA,-0.834476355856981,0.00335001565769235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TMCO4",NA,NA,-0.592557714638166,1.00479647958908e-05,NA,NA,NA,NA,-0.757254712301463,8.73750115775626e-08,-1.06438469492393,1.11677273895574e-14,-0.599525657736555,6.1025051839706e-05,NA,NA,NA,NA
"TMCO6",NA,NA,-0.972351785347176,1.68985882642817e-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TMED10",NA,NA,-0.718037124719487,2.33626345480984e-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TMED7.TICAM2",NA,NA,-0.733520288912404,5.48182109221634e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TMED9",NA,NA,-0.674556612548342,5.77033012427383e-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TMEFF2",NA,NA,-0.852312533562221,0.0130193994899954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TMEM106A",NA,NA,-1.34276650782863,7.63264724749564e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TMEM116",NA,NA,-0.782931343169517,2.31191874684564e-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TMEM117",NA,NA,-0.598230775071293,0.000993882824887424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TMEM121",NA,NA,-1.49641302649538,0.0215378822613213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TMEM121B",NA,NA,-0.840455107363929,2.96555809237197e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TMEM126A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.07726548908518,3.7032820944359e-07,NA,NA,NA,NA,NA,NA
"TMEM129",NA,NA,-0.810873801928804,1.24942108026305e-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TMEM130",NA,NA,-1.05027119355346,2.02758117112512e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TMEM131",NA,NA,-0.905740671921049,3.52564367297925e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TMEM132C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.66866114661542,0.0305625245292688
"TMEM139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.972097815524625,0.0104945838074632,NA,NA,NA,NA,NA,NA
"TMEM143",NA,NA,-0.939535934308328,3.63868428068539e-07,NA,NA,NA,NA,NA,NA,-0.767292326335919,6.24416779024185e-05,NA,NA,NA,NA,NA,NA
"TMEM151A",NA,NA,-1.04719947943636,0.003183861505742,NA,NA,NA,NA,NA,NA,-0.886915502039047,0.0180240095619589,NA,NA,NA,NA,NA,NA
"TMEM158",NA,NA,-1.19930175936244,9.02112390499299e-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TMEM163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.786361533177891,0.000504530764949371,NA,NA,NA,NA,NA,NA
"TMEM165",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.977757156018781,2.28053715506101e-11,NA,NA,NA,NA,NA,NA
"TMEM175",NA,NA,NA,NA,NA,NA,NA,NA,-0.624585700296281,0.00822828257329897,NA,NA,-0.682822429648963,0.00401675498428088,-0.741612786195884,0.00398265611735158,NA,NA
"TMEM176B",NA,NA,-1.09180114569546,0.0224795782693263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TMEM177",NA,NA,-0.626902068548848,1.59800289529742e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TMEM179B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.801063598109104,2.69704425585256e-07,NA,NA,NA,NA,NA,NA
"TMEM18.DT",NA,NA,-0.774510173116936,0.0474301096000515,NA,NA,NA,NA,NA,NA,-1.17878577080951,0.00443416064256095,NA,NA,NA,NA,NA,NA
"TMEM184A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.06311896172512,0.0232921821971333,NA,NA,NA,NA,NA,NA
"TMEM200B",NA,NA,-1.0100689483212,4.50344159403601e-05,NA,NA,NA,NA,NA,NA,-0.95815178963164,0.000189121070224384,NA,NA,NA,NA,NA,NA
"TMEM220.AS1",NA,NA,-0.724102293565175,0.000901102894963602,NA,NA,NA,NA,NA,NA,NA,NA,-0.733623904825094,0.00456943612747789,NA,NA,NA,NA
"TMEM229B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.895339195124131,0.0124550544449596,NA,NA,NA,NA,NA,NA
"TMEM231",NA,NA,-0.757698593652673,1.39046758310298e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TMEM273",NA,NA,-4.95117455180356,0.000492672901155297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TMEM38A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.883827278084174,5.64286012369653e-05,NA,NA,NA,NA,NA,NA
"TMEM42",NA,NA,-0.765193269644339,6.64842050398754e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TMEM50B",NA,NA,-1.1139179336747,2.10779655556736e-26,NA,NA,NA,NA,-0.945664002947544,1.96176533485071e-19,-1.02699369698409,4.29779664578168e-22,-0.806464193575059,3.17972472414141e-14,NA,NA,NA,NA
"TMEM63A",NA,NA,-1.29039707117755,2.18982331970997e-17,NA,NA,NA,NA,NA,NA,-0.814981243655641,2.92673726027419e-07,NA,NA,NA,NA,NA,NA
"TMEM63C",NA,NA,-0.726668933277414,3.03958527049848e-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TMEM67",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.692845451575665,0.0030202606007306,NA,NA,NA,NA,NA,NA
"TMEM74B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.730211738375852,0.0017164243885922,NA,NA,NA,NA
"TMEM80",NA,NA,-0.823057599055895,4.95743462464392e-08,NA,NA,NA,NA,NA,NA,-0.790761582861701,3.31245525259466e-07,NA,NA,NA,NA,NA,NA
"TMEM8B",NA,NA,-0.703811634788164,6.28625617627818e-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TMEM91",NA,NA,-0.88608893013711,0.00912604731482435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TMEM9B.AS1",NA,NA,-0.759749206594718,0.0452159506386289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TMIE",NA,NA,-1.29573920334224,0.0128469648177943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TMLHE",NA,NA,-1.02570347073039,1.03927202438224e-19,NA,NA,NA,NA,-0.890565778328281,1.32178652349559e-14,-1.07599348621867,8.77278562936023e-21,-0.741829204152334,4.13152186395622e-10,NA,NA,NA,NA
"TMOD1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.812444867042252,0.00481724154814826,-0.699793092124228,0.0478027732416087,NA,NA,NA,NA
"TMPPE",NA,NA,-0.630344505874591,0.00291104365966695,NA,NA,NA,NA,NA,NA,-0.665045823458031,0.00231453145761805,NA,NA,NA,NA,NA,NA
"TMPRSS2",NA,NA,-0.822203361843985,6.02407593845726e-10,NA,NA,NA,NA,NA,NA,-1.13537830372667,2.99053145761857e-17,NA,NA,NA,NA,NA,NA
"TMSB4Y",NA,NA,-1.20611889286618,1.18567188114737e-11,NA,NA,NA,NA,-0.606730315711869,0.00375081657373046,-1.2318174807735,1.3100773293574e-11,NA,NA,NA,NA,NA,NA
"TNC",NA,NA,-1.17767781374889,8.53312653540825e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TNFAIP8L1",NA,NA,-0.645490251928009,0.00037538435170091,NA,NA,NA,NA,-0.636245463110194,0.00260174803398468,-0.665692276672103,0.000363936283653803,-0.722907318746628,0.000445601103385257,NA,NA,NA,NA
"TNFRSF11A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.803964189159006,0.0041294594444451,NA,NA,NA,NA,NA,NA
"TNFRSF13C",NA,NA,-0.965738547212659,0.0322207801633519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TNFRSF19",NA,NA,-0.806462552243212,6.36472968658651e-05,NA,NA,-0.644420621238347,0.00762390868209751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TNFRSF1B",NA,NA,-1.65430325182887,1.18127174481722e-09,NA,NA,-0.817536811302413,0.014399069003652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TNFRSF8",NA,NA,-0.964876426673757,7.09200631783781e-20,NA,NA,NA,NA,-0.595002189898708,2.69687023164453e-07,-0.624191529336451,1.21645080287428e-08,NA,NA,NA,NA,NA,NA
"TNKS1BP1",NA,NA,-0.654938605283798,1.10521444842659e-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TNMD",NA,NA,-4.49925981494174,1.1498394335986e-13,NA,NA,-1.68711231094712,0.000674452460395616,-1.90603761907603,6.21171955768326e-05,-2.63783138030315,1.43044281618809e-08,-1.78393111126026,0.000243885520114311,-1.66375452512835,0.00197441217755097,NA,NA
"TNNC2",NA,NA,-0.946417989112386,0.00202572528380004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TNPO3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.679350483844996,3.35862968531873e-09,NA,NA,NA,NA,NA,NA
"TNRC6C.AS1",NA,NA,-0.885037553696856,0.000188318545267486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TNS3",NA,NA,-2.39851361034909,9.0755410473059e-11,NA,NA,-2.02970768479559,7.90034029970194e-07,-2.27702145883542,7.71629023924828e-09,-2.79167497187882,5.3119374729523e-14,-2.0288128750988,5.76230942367428e-07,-1.48569470927728,0.00210717203034574,-1.37143886704418,0.00795899766631061
"TNS4",NA,NA,-1.54097344352536,0.00107522774088692,NA,NA,NA,NA,-1.5029781868553,0.0063670336105571,-1.72273186862722,0.000528496173256949,NA,NA,NA,NA,NA,NA
"TOE1",NA,NA,-1.99020852358664,1.05822018715258e-82,NA,NA,-1.53860167496874,1.48221916807651e-51,NA,NA,NA,NA,-0.741739314491424,3.63229080780211e-12,-0.815642778934009,2.41777444350887e-14,-0.945733431148937,2.34014362411801e-19
"TOMM34",NA,NA,-0.819062092911929,7.35115454447628e-17,NA,NA,NA,NA,NA,NA,-0.621637634796444,8.03957637736316e-10,NA,NA,NA,NA,NA,NA
"TOMM5",NA,NA,-3.07662641517519,1.67599376338423e-116,NA,NA,-1.6123580040292,1.18351786235485e-32,NA,NA,NA,NA,-1.40289518753984,1.18620415319487e-24,-0.782019459084958,3.69251990839036e-07,NA,NA
"TONSL",NA,NA,-0.608490846274333,1.76936039711931e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOP3A",NA,NA,-0.830979256528717,1.66107848238338e-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOX2",NA,NA,-1.19804152450901,1.20169126645967e-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TP53I11",NA,NA,-0.673701964778003,1.49443868294409e-08,NA,NA,NA,NA,NA,NA,-0.806885674027736,1.36889617678927e-11,NA,NA,NA,NA,NA,NA
