Row.names,dPSI_DMSO_CHX_vs_DMSO_EtOH,dPSI_U1_WT_100_CHX_vs_U1_WT_100_EtOH,dPSI_U1_WT_500_CHX_vs_U1_WT_500_EtOH,dPSI_U1_mut1_100_CHX_vs_U1_mut1_100_EtOH,dPSI_U1_mut1_500_CHX_vs_U1_mut1_500_EtOH,dPSI_U1_mut2_100_CHX_vs_U1_mut2_100_EtOH,dPSI_U1_mut2_500_CHX_vs_U1_mut2_500_EtOH,dPSI_BIO2195127_CHX_vs_BIO2195127_EtOH,dPSI_BIO2197294_CHX_vs_BIO2197294_EtOH,dPSI_Branaplam_CHX_vs_Branaplam_EtOH
SNHG17,NA,NA,NA,-0.258210613764893,NA,NA,-0.253925100687459,NA,NA,NA
SNHG20,NA,-0.361268420610832,0.286135039667148,0.26001559094248,-0.293878288115916,0.253027511465413,0.267696190476688,-0.330523382143939,-0.352462629263131,-0.316773678525152
SNHG29,-0.266785428346712,NA,NA,NA,NA,NA,NA,NA,NA,NA
SNIP1,NA,NA,NA,NA,-0.251358161417716,NA,NA,NA,NA,NA
SNRNP48,0.325241312822841,0.297934548449727,0.304740856617883,0.298067931284624,-0.45482169182412,0.291539565647709,0.276189216864867,0.285768368739611,0.305459515527773,0.30889078097557
SNX14,NA,-0.271356808288746,-0.268465532414488,NA,-0.262802320147759,NA,NA,0.296531717061459,0.268387469219836,-0.366952703972532
SNX22,NA,NA,NA,NA,NA,NA,NA,0.297400114731364,NA,NA
SNX27,NA,-0.359109764751139,-0.304927141714142,NA,NA,NA,NA,-0.263060773713967,-0.336484279553874,NA
SP4,NA,NA,NA,NA,NA,NA,NA,-0.275876185455286,-0.34286656679918,NA
SPATA13,-0.31006939158957,NA,0.294847014353979,NA,NA,NA,NA,NA,NA,NA
SPATA20,0.269304381291412,NA,0.322054311324361,NA,0.28559092763211,NA,NA,NA,NA,NA
SPATA5L1,-0.310631036182042,0.259385473322901,0.422611867684844,0.277612012099029,-0.31074633313057,-0.352570897321143,0.425124741477506,0.459674643704841,0.476692107115965,0.445907396953683
SPATS2,NA,NA,NA,NA,NA,-0.347137725321591,-0.376666571474271,NA,NA,NA
SPEF2,NA,NA,NA,NA,NA,NA,-0.396766789728397,NA,NA,NA
SPEG,NA,NA,NA,NA,0.281529448534684,NA,NA,0.43084334717952,NA,NA
SPICE1,NA,NA,NA,NA,NA,0.271759873370688,NA,NA,NA,NA
SPIN2B,-0.543775750487418,NA,0.253980132294685,0.26157279946917,NA,NA,0.330307866328828,0.272697279574864,0.412207759232051,0.352678717727627
SPIRE2,NA,-0.349710488074629,NA,-0.250216073391331,NA,NA,NA,NA,NA,NA
SPRYD7,NA,NA,NA,NA,NA,NA,NA,-0.321170879466447,-0.286806506906782,-0.284363331967078
SRD5A1,-0.276469864628997,NA,NA,-0.262062879384076,-0.278270236702392,NA,NA,NA,-0.253419112190343,NA
SREK1,-0.355760253250457,-0.35702995225404,-0.323594385441692,-0.345478880309354,-0.257092395829982,-0.362877041717535,-0.309798806122699,-0.274341675802159,-0.292778782257147,0.281473330922461
SRGAP1,NA,NA,NA,NA,0.398378472400152,NA,NA,NA,NA,NA
SRGAP2B,NA,NA,NA,NA,NA,-0.259815175259522,NA,NA,NA,NA
SRP54.AS1,NA,0.332781297995051,NA,NA,-0.322108634838899,NA,0.353635571824728,NA,NA,NA
SRR,NA,0.254890114628958,NA,NA,NA,NA,NA,NA,0.327987478555427,NA
SRRT,-0.353808909752786,NA,NA,NA,NA,NA,NA,-0.325650476105247,NA,-0.340513886016204
SRSF11,NA,NA,NA,NA,NA,-0.364956687196947,NA,-0.377420960299507,NA,NA
SRSF4,-0.369533067607368,-0.403028037519651,-0.372609194226473,-0.421945870975536,-0.349233798783287,-0.436634975682091,-0.371937074581028,-0.334464026343303,-0.362414993936834,-0.381763340326238
SRSF6,0.262829099279058,0.262932474165902,-0.301805445188091,0.251291146732001,-0.293055139196507,0.251692211927297,0.2612216790413,0.26892884941116,0.259154643022951,0.281878669978929
SRSF7,-0.26088600483763,NA,NA,-0.253124608920658,NA,NA,NA,NA,NA,NA
SSH3,NA,NA,NA,NA,NA,NA,NA,NA,0.305803692819457,NA
SSR1,NA,NA,NA,0.338913634825491,NA,NA,NA,NA,NA,0.319560604387633
ST3GAL5,NA,-0.255210283433646,NA,NA,NA,NA,NA,NA,NA,NA
ST7L,-0.355407245446687,-0.337823349250119,-0.314378753403607,NA,NA,-0.349095532989537,NA,NA,-0.384869073434344,NA
STAG3L4,-0.324115283934068,NA,-0.299878227407482,-0.281677826746131,-0.273373051125579,-0.326667688808703,-0.355222246067663,-0.302181267901552,-0.373111785845188,-0.34861505105055
STAP2,NA,NA,NA,NA,NA,NA,NA,NA,-0.272973633203939,NA
STARD5,0.298552685372331,0.277237000558083,0.339978148613207,0.285509215442949,-0.2508593902218,0.281227187896755,0.266475533423583,NA,NA,0.349425252548073
STARD9,NA,NA,NA,0.330533578210309,NA,NA,NA,NA,NA,NA
STAT2,NA,-0.264420086482019,-0.319615564750801,NA,0.261302660181772,-0.330965766562746,-0.309273971847319,NA,-0.301781956986687,-0.326474280307755
STK16,NA,0.264691991001588,0.301423608560783,0.265417782075077,NA,0.283038084873128,NA,0.264149911477615,NA,0.293315918911011
STK17B,NA,-0.293200556678634,NA,-0.277808282585971,-0.282614301046329,NA,-0.260322801567852,NA,NA,NA
STRA6LP,NA,NA,NA,NA,NA,NA,NA,NA,-0.430504450294363,NA
STRIP2,-0.262717972618941,NA,NA,NA,NA,NA,NA,-0.308272694124485,NA,NA
STRN4,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.301216772393185
SUGP2,NA,-0.261368824470804,NA,-0.259207458017885,-0.265963899037986,NA,NA,NA,NA,NA
SULT1C4,NA,NA,NA,NA,-0.261054384348949,NA,0.252016063731405,NA,NA,NA
SUPT3H,-0.262503113754094,-0.325147633168395,-0.257730184136409,-0.301513508525408,NA,-0.256711584681783,-0.294429041073327,-0.272453526480291,-0.315607177919438,-0.271155857538795
SUZ12P1,0.325991109568556,NA,0.310800213976229,0.347671242576686,-0.270088337422563,0.299679394549916,-0.406218641716688,-0.402130363004463,0.286306554214839,-0.435803468895144
SYNGAP1,0.259423849616968,NA,NA,NA,NA,NA,NA,NA,NA,0.266972166053078
TAF1,-0.368527974797664,-0.331662547076701,-0.316481384523333,-0.348582898866118,-0.333963429364429,-0.283921962051487,-0.270704997183919,-0.265567869862616,-0.332756325632482,-0.338653050645419
TAMM41,NA,NA,NA,-0.27972044539545,-0.281891244807461,NA,NA,NA,NA,NA
TARBP1,NA,-0.255188894765122,NA,-0.283427468266979,NA,-0.250377276650246,NA,NA,-0.263572943924444,-0.296989981893293
TARDBP,-0.274976388787594,-0.340274659415428,NA,NA,NA,-0.264983624860295,-0.273541681421375,NA,0.293062278664243,-0.319231701898945
TARS3,-0.372347714572076,-0.310264213940489,-0.32556253624339,-0.358363145726645,NA,-0.366551013589563,-0.314151565806233,-0.342351585040322,-0.341596608398373,-0.32314121956518
TBC1D19,NA,NA,NA,NA,NA,-0.264144907145137,NA,NA,NA,NA
TBC1D2,NA,0.308288948880718,NA,NA,NA,NA,NA,NA,NA,0.260898354511848
TBC1D23,-0.281510904464081,-0.272668688460159,NA,-0.293415379354496,-0.270365237499544,-0.262726959076874,NA,-0.264829657890722,-0.279107316636946,-0.27762149950673
TBC1D8B,-0.402221883088103,-0.371391909315563,NA,-0.266642965086591,0.328422744029438,0.281684858066426,0.259450638697656,NA,NA,-0.346810150951806
TBCK,-0.48700747916688,-0.26976440451047,0.273515745229188,0.341352666393411,-0.508378528751023,0.333581541011177,-0.488290724722143,-0.396826218949421,0.303645493628293,-0.500207560039991
TBK1,NA,NA,NA,-0.25446432635257,NA,NA,NA,NA,NA,NA
TBL2,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.257054586513462
TBX18,-0.263284370113409,-0.26408415192802,-0.260929668102644,NA,NA,-0.254264837072251,-0.325704594464369,NA,-0.293661321841139,NA
TCERG1,-0.362002198319735,-0.338681872167646,-0.325836642572063,-0.319533565176143,-0.266154004369258,-0.361753218101431,-0.342060500079075,-0.356123822998165,-0.360950496773369,-0.340069501107574
TCF25,-0.303476147506999,-0.319311577808128,-0.324582210789973,-0.329821050928907,NA,-0.309971435024466,-0.319469435855822,-0.333720009803221,-0.304689770563457,-0.332152538672624
TEDC1,NA,NA,NA,0.287115278880042,NA,NA,NA,NA,NA,NA
TENM1,NA,NA,NA,NA,NA,NA,NA,NA,-0.368583107966877,NA
TEP1,0.37758844020894,NA,NA,NA,NA,NA,0.271790893408909,0.404943952486363,NA,NA
TERT,NA,NA,NA,0.265348220381158,0.259854825681945,0.281821891026108,0.290038871770747,NA,0.304652729708539,0.274665853857657
TESMIN,NA,NA,NA,NA,NA,NA,NA,0.277096958468715,NA,NA
TET1,NA,NA,-0.267734191554276,NA,NA,NA,NA,-0.268175289601018,NA,NA
TEX9,NA,NA,NA,NA,NA,NA,NA,-0.26362929955102,NA,-0.285575919539199
TGFBRAP1,NA,NA,NA,NA,NA,NA,NA,0.384246360718742,NA,NA
THADA,NA,NA,NA,NA,NA,NA,NA,-0.268345582331357,NA,-0.254331527085475
THUMPD2,-0.447542329993862,0.279741741997634,0.263250509234257,-0.454349650123829,-0.416959101403737,0.290041742190698,0.274104574473006,-0.396605784439176,0.258821473759206,0.274548481514155
TIAL1,NA,NA,NA,NA,NA,NA,-0.287162025219466,NA,NA,NA
TICRR,0.306126693510445,NA,NA,NA,NA,NA,NA,NA,NA,NA
TIGD6,NA,NA,NA,NA,NA,0.253778132512579,NA,NA,NA,NA
TMC3.AS1,NA,0.261233417669779,NA,NA,NA,NA,NA,NA,NA,NA
TMC7,NA,NA,NA,NA,NA,NA,NA,NA,0.347992076281024,0.35471725351364
TMCO6,0.338365885255935,NA,NA,NA,NA,NA,NA,NA,0.265938143279381,NA
TMEM120A,0.42821858477804,0.269391960573527,NA,0.250109423691014,NA,NA,0.255695634810594,0.326369434960842,0.331183134379049,0.31010832803909
TMEM128,0.306841146169653,NA,NA,0.283833123202057,NA,0.252528967470434,NA,NA,0.263125206680811,NA
TMEM182,0.363964335718354,NA,NA,NA,0.258488535628834,NA,0.323596722763103,NA,NA,NA
TMEM189,NA,-0.287021352849828,NA,NA,NA,NA,-0.310304664300968,NA,NA,NA
TMEM19,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.287176739670585
TMEM201,NA,NA,NA,NA,NA,-0.290398622594644,NA,NA,NA,NA
TMEM222,-0.380030125428987,-0.420973216568001,-0.383727807650494,-0.4235978047096,-0.391403919678359,-0.39278370991938,-0.382759804467976,-0.410086716057884,-0.365580419531682,-0.408424551702701
TMEM231,NA,NA,NA,NA,NA,NA,NA,0.254091611130729,NA,NA
TMEM234,NA,NA,NA,NA,NA,NA,-0.26957575528632,NA,NA,NA
TMEM237,-0.311965836056441,-0.304427079571602,-0.273994775817307,-0.297402016992043,NA,-0.263342148765841,-0.329572678834217,-0.270219661415016,NA,-0.265637481676313
TMEM260,NA,NA,NA,NA,NA,NA,NA,-0.254423047824228,NA,NA
TMEM39B,-0.322474412969758,-0.363675087494439,-0.30943328096805,-0.32060716923814,-0.308409409745758,-0.348829540232331,-0.382814687577697,-0.292573985725782,-0.301399729562801,-0.352017138919427
TMEM44,0.250547578729352,NA,NA,NA,NA,NA,0.399204749682756,0.367605883133071,NA,0.268102528334753
TMEM50B,NA,NA,NA,NA,-0.276327048692941,NA,NA,-0.26878492192907,-0.292771093394578,-0.300630112152497
TMEM67,-0.255936207595902,NA,NA,NA,NA,NA,NA,NA,NA,NA
TNFRSF19,0.282073331006973,0.330051768197073,NA,NA,NA,0.290462050435822,0.334150633809549,NA,NA,NA
TOE1,0.294124523652686,0.300026557932241,0.256091977258253,0.335980759354737,0.303567594310454,0.351477188452481,0.283010561220069,0.29895679271718,0.354454494750857,0.302975342501697
TOGARAM1,-0.275230704135397,NA,-0.286311869544469,-0.27954368817408,NA,-0.29593162483311,-0.381153184794177,NA,-0.278342156485719,NA
TOMM20,-0.273226624631793,-0.272851700610964,-0.251288017257069,-0.270681267993029,NA,-0.273223094180863,-0.267345012861658,-0.295122295284552,-0.274396775571684,-0.278299916523399
TPCN1,-0.484510594570751,-0.422661959968749,-0.44149455125962,-0.459461217752794,-0.344028485771024,-0.431117951387666,-0.386566769088069,-0.40417577773857,-0.394722068432446,-0.399477315332785
TPM2,NA,NA,NA,-0.312300775103864,NA,NA,NA,NA,-0.250485051525643,-0.331769707426037
TRADD,NA,NA,NA,NA,NA,NA,NA,0.485874704167029,NA,NA
TRAPPC2,-0.251418358210684,-0.284257600638408,-0.277908156165351,NA,NA,-0.26041150657781,-0.254661768895187,NA,-0.301975921060013,-0.252981136436239
TRAPPC9,NA,NA,NA,NA,NA,-0.267589861943538,NA,NA,-0.284836648631345,NA
TRIM3,NA,0.313268564395812,0.260736622504072,NA,NA,0.363602442131222,NA,NA,NA,NA
TRIM4,NA,0.252682264657276,NA,NA,NA,NA,NA,NA,NA,NA
TRIM66,NA,NA,NA,NA,NA,NA,NA,-0.321514591650148,NA,NA
TRIO,NA,NA,NA,NA,NA,-0.252543854958961,-0.32996069998165,NA,NA,NA
TRIT1,NA,0.264915868045637,0.25514421584509,0.254588108515863,NA,NA,0.314061559924326,NA,0.284684942277107,0.291182804191736
TRMT11,-0.423962897817981,0.293168371317522,-0.450764949828942,-0.428998391852265,-0.356009947842269,0.304734162151496,-0.426319169076837,-0.429764391726601,-0.406538393552143,0.295279951824299
TRMT13,NA,NA,NA,-0.259407668812936,NA,NA,-0.260051106414319,-0.254770683176433,NA,NA
TRMT44,0.486037126007646,0.299597482663103,0.279668175979231,0.275363365727282,0.269443218418465,0.290791408020469,-0.260829937905406,0.273549400698662,0.475184434503725,0.293921572965893
TRMU,NA,NA,NA,NA,NA,0.257528306248968,NA,NA,0.253538205593127,0.260853782569864
TRNAU1AP,-0.365454816407757,-0.343602632088309,-0.334715919830827,-0.380814080825641,-0.282505298642098,-0.31729231865806,-0.302753292471228,-0.371746823109799,-0.372518413774266,-0.377877428674137
TRNT1,NA,NA,-0.32323923482359,0.258872899059143,NA,NA,-0.275661265562448,NA,-0.2824208898849,NA
TRPM4,NA,NA,NA,NA,NA,NA,NA,0.261815280529229,NA,NA
TRPV1,-0.253029340881737,NA,NA,-0.309671327902089,-0.25025436723475,NA,-0.27038937468756,-0.310067929300051,NA,NA
TSC22D2,NA,-0.315428180998048,-0.324377028404073,NA,NA,-0.321156738172267,NA,-0.285342415929645,NA,-0.302355030854662
TSPYL2,0.593860913445961,0.536014926853166,0.521522357502381,0.597375740630349,0.488989254900588,0.592913672319228,0.583210111559342,0.612225197696997,0.588213561127279,0.597569113288763
TTC17,NA,NA,NA,NA,NA,NA,NA,-0.285455944126673,NA,NA
TTC23,NA,NA,NA,NA,NA,NA,NA,-0.287086040234985,NA,NA
TTC25,0.40618045747866,NA,NA,NA,NA,NA,NA,0.308720946991543,NA,NA
TTC31,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.264621350797633
TTC38,0.254254712918547,-0.439461244722276,-0.380422388465006,0.270169936993822,-0.35015148606749,NA,NA,0.271903520206179,-0.395789320489321,0.287150190080124
TTC39C,0.268970613818372,-0.33257992036137,-0.386000945598843,-0.330243754324727,-0.292953557369601,-0.39868079695489,-0.272760592568088,-0.319406547734482,-0.333689128172471,-0.388845849323992
TTC8,-0.346231955196,NA,-0.290982301297537,-0.301132339627571,-0.304895021544451,-0.282054143861983,NA,NA,-0.251242946352859,-0.290947438795754
TTC9C,-0.365660261508307,-0.398038833831639,-0.35934539388753,-0.336384496525865,NA,-0.392104471824848,-0.357788259643097,-0.321697011515826,-0.363032999949994,-0.35105893466062
TTF1,0.302524130801636,0.34968915928693,0.262029585976219,0.292098735991854,0.291639531535198,0.344505677027576,0.322587813584574,0.315318454963136,0.295196440961458,0.29844371450874
TTLL5,NA,NA,NA,0.273637043309753,NA,NA,0.271765256101124,NA,NA,NA
TTLL7,-0.26005234104168,NA,-0.31509302728894,-0.326598410819726,-0.29749614317398,NA,NA,-0.347955469593187,NA,NA
TUBB4A,NA,0.388243457062391,NA,NA,NA,NA,NA,NA,NA,NA
TUBG2,0.318214539606683,0.345538105748292,0.32798811970333,0.314866699127648,NA,0.351743977987538,0.351776078530979,0.327070083969893,0.386024922936644,0.341790712440031
TUBGCP4,0.281475462831891,0.27729561467436,0.277414700834485,0.286463719698745,0.279301479360829,0.306779889559086,-0.46636113148961,0.268818332163704,0.276331119506554,0.30071996417137
TUBGCP5,0.30146871614546,NA,0.279384046265568,0.295583929023556,NA,0.285076981934937,0.261251737887168,0.333421270413897,0.301207821651135,0.307868326960657
TULP4,-0.255004708065944,NA,-0.330883771779003,NA,NA,NA,NA,-0.296906729244677,NA,NA
TUT7,0.276333164273824,0.270133652869885,0.276956045101041,0.320619396658634,0.262978947661749,0.297823564604259,0.284298715869016,0.295284924412035,0.264761655358238,0.271963502958105
TWNK,-0.250858303813924,NA,NA,-0.256283219129689,NA,NA,NA,NA,NA,NA
TXNDC16,-0.398712975178687,-0.39850099250284,-0.444396453317931,-0.40473670337832,-0.332532853806767,-0.361431156520635,-0.377641073589464,-0.375927160619301,-0.41215774238019,-0.460104681439842
TXNRD3,NA,NA,NA,NA,-0.287514760571479,NA,NA,NA,NA,NA
TYW1B,0.281749987675618,NA,NA,0.253573795122172,NA,0.259412211414848,-0.362576452421454,0.259087237242438,NA,0.302038363168503
TYW5,0.315812585519345,NA,NA,0.293138757886356,NA,NA,NA,NA,NA,NA
UAP1L1,NA,NA,NA,NA,0.281162431622254,NA,0.262126278017291,0.277017511150426,0.274328500236863,NA
UBA6.AS1,NA,NA,NA,0.258275989949137,NA,NA,NA,NA,0.273323080366019,NA
UBE2E3,NA,0.264527462038576,NA,NA,NA,NA,NA,NA,NA,NA
UBE2Q2P1,-0.265612207302887,NA,0.267844187785304,NA,NA,NA,NA,NA,NA,NA
UBE2Q2P12,NA,NA,NA,NA,NA,NA,NA,NA,-0.250582012708956,NA
UBE3B,-0.254285805128577,-0.270532537496771,-0.268923082791045,-0.319271713311207,NA,NA,NA,-0.30384751923934,-0.283525688216915,-0.293913666463953
UBE3D,NA,NA,NA,-0.270292140344338,NA,NA,-0.270887905163077,NA,NA,NA
UBP1,-0.291032317404835,NA,-0.256688779494611,-0.277794771069743,NA,-0.281086502622356,-0.284146569392563,NA,-0.269884617621843,-0.276445680335243
UBR2,-0.285513660918435,-0.261670532840284,-0.250894442675202,-0.306937703414015,NA,-0.345511179496257,-0.295691450483659,NA,NA,-0.25809159954448
UBR3,NA,NA,-0.287780525513896,-0.267198708066462,-0.286920011666927,-0.330431874632062,-0.355981146631593,NA,-0.258070408432294,NA
UBR5,-0.250154226198525,NA,-0.265980175284837,NA,NA,NA,-0.258194345305383,NA,NA,NA
UBXN2B,NA,NA,-0.296067261709431,NA,NA,NA,-0.286038717824853,NA,NA,-0.255201081181046
UFSP2,0.30755298792701,0.290131420379791,NA,0.307341060545935,NA,0.28923878770593,NA,0.261503442980283,0.281464514742836,0.278071781568694
UGGT2,-0.257859546350584,-0.327234851883994,-0.278963084735752,-0.402283968090851,-0.313739076817997,-0.38849358229794,-0.258622270797581,-0.384097573268857,-0.306275362839222,-0.260118532889831
UHRF2,-0.42630488509815,-0.402971468205692,-0.272255106717304,-0.408014969045415,-0.352530450768929,-0.345654186188353,-0.292855689093842,-0.283543299026052,-0.312511693925822,-0.268981680083878
ULK4,0.250231544466871,NA,NA,NA,0.273080175783294,NA,NA,NA,0.28885371313433,NA
UMAD1,NA,NA,NA,NA,0.340609842815823,NA,NA,NA,NA,NA
UNKL,NA,0.338191318325993,NA,NA,NA,NA,NA,NA,0.328129524604378,NA
USP15,-0.31737631430654,-0.307472323600177,-0.293410305858371,-0.31563248621881,-0.262077758932078,-0.301905493785135,-0.310432787048756,-0.331086489976598,-0.352747082811769,-0.312725096087434
USP2,NA,NA,NA,NA,NA,NA,0.250872638423579,0.279241216551145,0.322482601605309,NA
USP24,-0.296704860510139,-0.251384762046824,NA,NA,NA,-0.292000969986223,NA,-0.263711286462373,-0.262768904447216,NA
USP35,NA,NA,NA,NA,-0.312749483239956,NA,NA,NA,0.339833230213386,NA
USP40,0.254949664776525,NA,NA,NA,NA,NA,NA,NA,NA,NA
USP45,NA,NA,NA,0.270249860049342,NA,NA,NA,0.251549904479759,NA,NA
USP49,NA,NA,NA,0.263264503621903,NA,NA,NA,NA,NA,NA
UST,NA,NA,NA,0.605850297525374,NA,NA,NA,NA,NA,NA
UTP14A,NA,NA,-0.332100788393012,NA,NA,NA,NA,NA,NA,NA
UTP18,-0.288838676516537,-0.277401771698763,-0.29481444535355,-0.272130593415151,NA,-0.269902821586895,NA,-0.266280306282258,-0.255801579256089,-0.294004415292741
VARS2,NA,NA,NA,0.2644861951981,NA,NA,0.250297605812345,0.255463191017784,NA,NA
VASH1,NA,NA,NA,NA,NA,NA,NA,NA,-0.251209274729617,NA
VCPKMT,0.328143014647874,NA,0.318293238026411,NA,0.291065156202962,0.331716867274188,0.322210546654769,0.33179951699321,0.272937263828337,0.372098719875836
VEGFC,0.296415750925096,NA,0.324767568133838,NA,0.350207443354582,0.314980837476188,NA,NA,0.362094349568759,0.275020330609425
VIM,NA,NA,NA,0.329661072184932,NA,NA,NA,NA,NA,NA
VIPR1,0.255433041128243,0.394921461647762,0.27338175606631,0.321490112461299,NA,0.262993672027733,0.362328174444849,NA,NA,0.277278188013898
VPS11,-0.296480399896366,-0.302540097829865,-0.274658323374312,-0.305795640622224,-0.256885717007655,-0.31206425509927,NA,-0.321735111215442,-0.264809650181951,-0.294623675167956
VPS13C,NA,NA,NA,NA,NA,NA,-0.256250871902929,NA,NA,NA
VPS33B,-0.287198981679492,NA,NA,NA,NA,NA,NA,NA,NA,-0.299637673170257
VPS36,-0.334311679715452,-0.368262910496366,-0.332934366442093,-0.302933810696104,-0.265212813070903,-0.372294050932584,-0.337781762774135,-0.369647086827546,-0.369860813117783,-0.365909414124392
VPS8,-0.329363242083657,-0.29484399733879,NA,-0.343284880953394,NA,-0.305715297188295,-0.32729577730727,-0.367331375244963,-0.297661304734974,-0.319447220959928
VWA8,NA,NA,NA,NA,-0.2608681078712,NA,NA,NA,NA,NA
VWDE,NA,NA,-0.333352833095148,NA,NA,-0.274934322166589,NA,NA,NA,NA
WARS2.AS1,0.251000449676287,-0.257061813775676,-0.312310785846815,NA,-0.259239208019599,NA,0.279841472335936,NA,NA,NA
WASH6P,NA,NA,NA,0.262194961509502,NA,NA,NA,0.25078439643906,NA,NA
WASH9P,NA,NA,NA,0.281227020825949,NA,NA,NA,NA,NA,NA
WASHC3,NA,-0.268082482007785,NA,-0.300324199329888,NA,NA,NA,-0.279883070467078,-0.253614410176504,NA
WASHC4,NA,NA,-0.453898860861013,NA,NA,NA,NA,NA,-0.462606330029284,-0.504341856361382
WDFY2,NA,NA,NA,NA,NA,-0.27188587272566,-0.373488539889052,NA,NA,NA
WDFY3.AS2,NA,NA,-0.270152869570294,NA,NA,NA,NA,NA,NA,-0.31056177762802
WDR17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.251992803098206
WDR27,0.310861731145658,-0.311974655057772,-0.379892703392925,0.379386940896093,0.283533158783939,-0.296202230220856,0.250545166423491,0.292308450540486,-0.252606065329266,-0.371537155262429
WDR61,NA,NA,NA,NA,NA,NA,0.361414929498266,NA,NA,NA
WDR63,NA,0.281219553335335,NA,NA,NA,NA,NA,0.306900755879752,NA,NA
WDR81,NA,NA,NA,0.324947152492581,NA,NA,NA,NA,NA,NA
WFDC21P,NA,0.303614096638297,NA,NA,NA,NA,NA,NA,NA,NA
WHAMM,0.290150313602367,0.289616216945352,0.272631505032895,0.278015651269677,0.287072962691424,0.305692321580052,0.290902969617885,0.27787143281119,0.280185291933977,0.30080859109715
WNK3,NA,NA,NA,NA,NA,NA,NA,0.270096789217803,NA,NA
XPA,-0.40156629205981,-0.403298503485245,-0.354039489173655,-0.426227760519278,-0.33018974796758,-0.355791389519321,-0.315984210198083,-0.393100270419707,-0.395479849966625,-0.419650028468891
XPNPEP3,NA,NA,NA,NA,NA,NA,-0.26836610379302,NA,-0.291333520526194,NA
XRN2,NA,NA,NA,NA,NA,NA,NA,-0.61661276568559,-0.490080712734145,-0.49849286314286
YAF2,NA,NA,NA,NA,NA,NA,-0.265213760114221,-0.274845051757109,-0.263390835209932,NA
Z98745.2,NA,NA,0.326885813606102,NA,NA,0.31407959070306,0.281794725460785,NA,NA,0.296404398099379
ZBTB37,0.437334280344284,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZBTB41,NA,-0.311095900210701,-0.273843050326393,NA,NA,NA,NA,NA,-0.259190985686865,NA
ZC3H10,NA,NA,NA,NA,0.269137026919616,NA,NA,NA,NA,NA
ZCWPW1,0.405784870952434,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZDHHC11B,0.429818112044299,0.547096912943802,NA,NA,NA,NA,NA,NA,NA,NA
ZDHHC17,-0.382548546842539,-0.417294736828398,-0.372927415104811,-0.408124235293812,-0.32094499409764,-0.353256293679988,-0.308218566192868,-0.365023742126805,-0.383115430044241,-0.361243433535814
ZDHHC21,NA,NA,NA,NA,NA,-0.259707555683274,NA,NA,NA,NA
ZDHHC6,-0.252405095749056,-0.252684187659308,-0.266649235120895,NA,NA,-0.263837041447914,NA,NA,NA,NA
ZFAS1,NA,NA,NA,NA,NA,NA,-0.321918791518509,NA,NA,NA
ZFAT,-0.379473182279509,-0.3232784162853,-0.33954418079922,-0.447928574506011,-0.359960188256315,-0.31854905924059,-0.38528871335433,0.255087411040231,-0.344592905627345,-0.384641367030475
ZFP41,NA,NA,-0.266279913342271,NA,-0.29125400060299,-0.261463832298006,NA,NA,0.27811808411339,NA
ZFYVE26,NA,NA,NA,NA,NA,NA,NA,-0.378247019367009,NA,NA
ZGPAT,NA,NA,0.288513966847453,-0.268243250994636,NA,NA,NA,NA,NA,NA
ZHX3,-0.330746600434971,-0.356367828852749,-0.300544006922654,-0.333250342416033,-0.337876284519688,-0.410152203302156,-0.255689370477512,-0.315586696691548,-0.375449304895669,-0.36257615662957
ZKSCAN5,0.267249961035687,NA,0.28189484204691,NA,NA,0.250715336959621,0.285952104228726,NA,0.263049690761458,0.25293699351929
ZMIZ2,NA,0.280444417294207,NA,NA,NA,-0.265126002958613,-0.265931147541595,NA,NA,NA
ZMYM6,0.253074994042966,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZNF131,NA,NA,NA,NA,NA,0.481501022803347,NA,0.31134452238125,0.279772613444477,NA
ZNF16,-0.265592450999726,NA,NA,NA,NA,NA,-0.257979766430338,NA,NA,NA
ZNF165,0.263880115142256,0.27005851261579,NA,NA,NA,NA,NA,NA,NA,NA
ZNF185,NA,NA,NA,0.489024035718111,NA,NA,NA,NA,0.310033597504528,NA
ZNF197,-0.258641478170026,-0.254703026051168,-0.324496112482767,NA,NA,-0.268264604121487,NA,NA,-0.304501778642335,-0.253533585839561
ZNF200,0.280475008142688,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZNF202,0.310102316037771,0.320781562918636,0.310202117366358,0.301791140177457,0.269530548529418,0.291133474549731,0.322792126825568,0.269429085727192,NA,0.306725082515378
ZNF207,NA,NA,NA,NA,NA,NA,NA,NA,-0.262929655962099,NA
ZNF215,NA,NA,NA,NA,NA,NA,NA,0.336311491463439,NA,NA
ZNF226,0.32490086014849,0.416255146116768,0.371275370242645,0.318133629028096,0.292270333353767,0.344516346130898,0.30177827957025,0.304469938611893,0.349967524552648,0.361543953094736
ZNF236,NA,NA,NA,-0.293829793491709,-0.316459675375304,NA,NA,NA,-0.252983212617301,NA
